cho_meet_1984_4476_000_0000|||Christopher Cviic|||Yugoslavia: The Politics of Self-Managed Austerity|||Wednesday, 27th June 1984
cho_meet_1984_4477_000_0000|||Peter Oppenheimer|||Does the IMF Lending Strategy Promote World Economic Stability?|||Tuesday, 3rd July 1984
cho_meet_1984_4479_000_0000|||Professor Victor Urquidi|||Mexico: The Strategy for Recovery|||Friday, 6th July 1984
cho_meet_1984_4480_000_0000|||Raymond Carr|||The Spanish Socialists in Power|||Tuesday, 17th July 1984
cho_meet_1984_4483_000_0000|||Professor Sir Ronald Mason|||Strategic Defence Following the Star Wars Speech: Opportunities and Constraints in Policy and Systems|||Tuesday, 25th September 1984
cho_meet_1984_4485_000_0000|||Dr William Wallace|||Can Britain Learn to Play the European Game?|||Thursday, 27th September 1984
cho_meet_1984_4487_000_0000|||Masahide Shibusawa|||Japan and the Source of Dynamism in the Asian Pacific|||Thursday, 4th October 1984
cho_meet_1984_4489_000_0000|||Mr Herman Rebhan|||The International Political and Economic Role of Trade Unions|||Wednesday, 10th October 1984
cho_meet_1984_4496_000_0000|||Dr Phillip Walters|||The Russian Church, Human Rights and the World Council of Churches|||Monday, 29th October 1984
cho_meet_1984_4497_000_0000|||Philip Williams|||The American Elections: Outlook for the Final Week|||Tuesday, 30th October 1984
cho_meet_1984_4500_000_0000|||Sir James Eberle|||The US Commitment to Europe: What more has Europe to do?|||Thursday, 15th November 1984
cho_meet_1984_4500_000_0000|||Phil Williams|||The US Commitment to Europe: What more has Europe to do?|||Thursday, 15th November 1984
cho_meet_1984_4500_000_0000|||Trevor Taylor|||The US Commitment to Europe: What more has Europe to do?|||Thursday, 15th November 1984
cho_meet_1984_4503_000_0000|||James Callaghan|||The Future of East-West Relations|||Thursday, 29th November 1984
cho_meet_1984_4504_000_0000|||Robin Cook|||Labour's European Policy|||Tuesday, 4th December 1984
cho_meet_1984_4520_000_0000|||Michael Scammell|||Coming to Grips with Solzhenitsyn|||Tuesday, 28th February 1984
cho_meet_1985_4511_000_0000|||Lord Chalfont|||The Strategic Defence Initiative: The Case for the Defence|||Tuesday, 22nd January 1985
cho_meet_1985_4512_000_0000|||James Manor|||The Indian Elections|||Friday, 25th January 1985
cho_meet_1985_4514_000_0000|||David Howell|||Britain and the EMS: The Time is Ripe|||Thursday, 31st January 1985
cho_meet_1985_4515_000_0000|||Christopher Johnson|||Economic Reform in China|||Monday, 4th February 1985
cho_meet_1985_4519_000_0000|||Sir Curtis Keeble|||The Domestic Background of Soviet Foreign Policy|||Tuesday, 26th February 1985
cho_meet_1985_4519_000_0000|||Mr Archie Brown|||The Domestic Background of Soviet Foreign Policy|||Tuesday, 26th February 1985
cho_meet_1985_4519_000_0000|||Mr Malcolm MacKintosh|||The Domestic Background of Soviet Foreign Policy|||Tuesday, 26th February 1985
cho_meet_1985_4522_000_0000|||Khalid Al-Hasan|||The Palestinian National Council at Amman: Future Options for the PLO|||Thursday, 7th March 1985
cho_meet_1985_4523_000_0000|||Edward Heath|||European Defence and Political Cooperation|||Tuesday, 12th March 1985
cho_meet_1985_4524_000_0000|||Sir Peter Walters|||Europe - A Successful Enterprise?|||Tuesday, 19th March 1985
cho_meet_1985_4525_000_0000|||Dr Loukas Tsoukalis|||A New International Monetary Order: Is it Desirable or Feasible?|||Thursday, 21st March 1985
cho_meet_1985_4527_000_0000|||Giorgio La Malfa|||Economic and Political Problems of Italy|||Tuesday, 26th March 1985
cho_meet_1985_4530_000_0000|||Mr R Rhodes James|||The Dilemma of Namibia|||Tuesday, 2nd April 1985
cho_meet_1985_4534_000_0000|||Dr Harold Brown|||The Strategic Defence Initiative: Defence Systems and the Strategic Debate|||Monday, 22nd April 1985
cho_meet_1985_4536_000_0000|||Tim Congdon|||Latin American Economic Recovery: An Elusive Goal?|||Wednesday, 24th April 1985
cho_meet_1985_4536_000_0000|||Jonathan Hakim|||Latin American Economic Recovery: An Elusive Goal?|||Wednesday, 24th April 1985
cho_meet_1985_4536_000_0000|||Esperanza Duran|||Latin American Economic Recovery: An Elusive Goal?|||Wednesday, 24th April 1985
cho_meet_1985_4539_000_0000|||Han Nianlong|||A Chinese Perspective on the International Political Situation|||Wednesday, 1st May 1985
cho_meet_1985_4540_000_0000|||David Wedgewood Benn|||Soviet Propaganda: The Theory and the Practice|||Thursday, 2nd May 1985
cho_meet_1985_4544_000_0000|||Benazir Bhutto|||Is Pluralistic Democracy Suitable for Moslem States? The Case of Pakistan|||Tuesday, 14th May 1985
cho_meet_1985_4546_000_0000|||Peter Schwartz|||World Energy Markets Until The Year 2000: Instability and Competition (Joint Meeting with Joint Energy Programme)|||Tuesday, 21st May 1985
cho_meet_1985_4547_000_0000|||Ripa Di Meana|||The European Community: Towards Political Union|||Thursday, 30th May 1985
cho_meet_1985_4551_000_0000|||Phil Williams|||The Senate and US Troops in Europe|||Wednesday, 12th June 1985
cho_meet_1985_4552_000_0000|||Professor Susan Strange|||The Challenge of Protectionism: Does It Matter?|||Thursday, 13th June 1985
cho_meet_1985_4553_000_0000|||Michael Kaser|||Albania without Hoxha|||Tuesday, 18th June 1985
cho_meet_1985_4555_000_0000|||Dennis Austin|||South Africa Today|||Wednesday, 26th June 1985
cho_meet_1985_4557_000_0000|||Malcolm Rifkind|||The Conference on Security and Co-operation in Europe Ten Years On|||Thursday, 27th June 1985
cho_meet_1985_4559_000_0000|||Professor Eberhard Bethge|||Responsibility and Resistance: 40 years after the Execution of Dietrich Bonhoeffer|||Thursday, 4th July 1985
cho_meet_1985_4561_000_0000|||Ian Smart|||The Non-Proliferation Treaty Review Conference and Beyond|||Wednesday, 10th July 1985
cho_meet_1985_4562_000_0000|||Karen De Young|||US Policy in Central America|||Tuesday, 16th July 1985
cho_meet_1985_4563_000_0000|||Sir Hugh Beach|||The Future of British Defence Policy|||Wednesday, 17th July 1985
cho_meet_1985_4566_000_0000|||Lord Kearton|||European Union: Proposals and Prospects|||Thursday, 25th July 1985
cho_meet_1985_4568_000_0000|||David Barchard|||Turkey and the West: Rapprochement or Estrangement?|||Tuesday, 1st October 1985
cho_meet_1985_4571_000_0000|||Dr Karl Kaiser|||Space Policy as a European Issue|||Wednesday, 9th October 1985
cho_meet_1985_4573_000_0000|||Professor Toru Yano|||The Future of the Asian Pacific Region|||Monday, 14th October 1985
cho_meet_1985_4574_000_0000|||Mr Paul Warnke|||What would be the priorities of a rational arms control policy?|||Tuesday, 15th October, 1985
cho_meet_1985_4575_000_0000|||Jack Spence|||South Africa: The Crisis Now|||Tuesday, 22nd October 1985
cho_meet_1985_4576_000_0000|||Chief Gatsha Buthelezi|||Is there a way forward in South Africa?|||Friday, 25th October 1985
cho_meet_1985_4578_000_0000|||Amin Saikal|||Zia's Pakistan: A Case of the Politics of Manipulation|||Thursday, 31st October 1985
cho_meet_1985_4580_000_0000|||Mark Tully|||India and the Sikhs|||Friday, 1st November 1985
cho_meet_1985_4581_000_0000|||Sir Donald Maitland|||World Telecommunications: The Opportunity to be Seized|||Tuesday, 5th November 1985
cho_meet_1985_4583_000_0000|||Mr Son Sann|||The Prospects for the Liberation of Cambodia from Communist Grip|||Wednesday, 6th November 1985
cho_meet_1985_4586_000_0000|||Dr Esperanza Duran|||Latin America: A Challenge for Europe|||Tuesday, 19th November 1985
cho_meet_1985_4588_000_0000|||Frederick Van Zyl Slabbert|||Towards a National Convention in South Africa|||Friday, 22nd November 1985
cho_meet_1985_4589_000_0000|||Professor Fred Halliday|||The Soviet Union and the Third World: A New Militancy?|||Monday, 25th November 1985
cho_meet_1985_4592_000_0000|||Peter Peterson|||Beyond US Budget Headlines: The Permanent Deficit Economy?|||Tuesday, 3rd December 1985
cho_meet_1985_4593_000_0000|||George Robertson|||The European Community: Variable Geometry or Hopeless Arithmetic?|||Wednesday, 4th December 1985
cho_meet_1985_4594_000_0000|||John Stopford|||Britain, the Multinationals and Global Competition|||Tuesday, 4th December 1985
cho_meet_1985_4594_000_0000|||Louis Turner|||Britain, the Multinationals and Global Competition|||Tuesday, 4th December 1985
cho_meet_1985_4595_000_0000|||Dr Viktor Linnik|||Soviet Impressions of the Summit|||Thursday, 5th December 1985
cho_meet_1985_4597_000_0000|||Naohiro Amaya|||Beyond Trade Friction: Future Constructive Relationships Between the European Community and Japan|||Tuesday, 17th December 1985
cho_meet_1985_4598_000_0000|||Professor Alfred Cahen|||Western European Union: Where is it going?|||Tuesday, 17th December 1985
cho_meet_1986_4600_000_0000|||Christopher Tugendhat|||Making Sense of Europe|||Tuesday, 21st January 1986
cho_meet_1986_4601_000_0000|||Shimon Perez|||Peace - The Next Step Forward|||Wednesday, 22nd January 1986
cho_meet_1986_4603_000_0000|||Robert Barry|||The Conference on Disarmament in Europe and US-Europe Security Relations|||Tuesday, 4th February 1986
cho_meet_1986_4604_000_0000|||Robert Harvey|||Prospects of Stability in Portugal after the Presidential Elections|||Thursday, 6th February 1986
cho_meet_1986_4606_000_0000|||HRH Princess Anne|||The Save the Children Fund|||Thursday, 13th February 1986
cho_meet_1986_4607_000_0000|||Turgot Ozal|||Turkey on the Move: The Domestic and International Thrust|||Wednesday, 19th February 1986
cho_meet_1986_4611_000_0000|||Michael Heseltine|||European Defence Procurement|||Wednesday, 5th March 1986
cho_meet_1986_4613_000_0000|||Thierry De Montbrial|||The Fifth Republic on Trial: Issues and Options for the Coming Election|||Tuesday, 11th March 1986
cho_meet_1986_4614_000_0000|||Jan H Steyn|||Oppression, Revolution or Reform? Options for Southern Africa|||Wednesday, 12th March 1986
cho_meet_1986_4616_000_0000|||Joseph Nye|||Ethics and the Nuclear Future|||Monday, 24th March 1986
cho_meet_1986_4618_000_0000|||Jorge Bolaños|||Cuba's Foreign Policy|||Monday, 7th April 1986
cho_meet_1986_4619_000_0000|||Angel Vinas|||After the Referendum, What? Spanish Security Policy in the Late 1980s|||Monday, 7th April 1986
cho_meet_1986_4621_000_0000|||Sir Iain Sutherland|||Pointers from the Twenty-Seventh Congress of the Soviet Communist Party|||Thursday, 10th April 1986
cho_meet_1986_4621_000_0000|||Peter Frank|||Pointers from the Twenty-Seventh Congress of the Soviet Communist Party|||Thursday, 10th April 1986
cho_meet_1986_4621_000_0000|||Malcolm MacKintosh|||Pointers from the Twenty-Seventh Congress of the Soviet Communist Party|||Thursday, 10th April 1986
cho_meet_1986_4623_000_0000|||Mr Michael Artis|||Economic Policy Coordination: A Priority for the Tokyo Summit (in conjunction with the CEPR)|||Wednesday, 23rd April 1986
cho_meet_1986_4623_000_0000|||Mr Richard Portis|||Economic Policy Coordination: A Priority for the Tokyo Summit (in conjunction with the CEPR)|||Wednesday, 23rd April 1986
cho_meet_1986_4624_000_0000|||Ottfried Hennig|||Bonn's Deutschlandpolitik|||Thursday, 1st May 1986
cho_meet_1986_4627_000_0000|||Lord Torrington|||Television without Frontiers|||Tuesday, 13th May 1986
cho_meet_1986_4628_000_0000|||Robert Perlman|||The Pressures in World Commodity Markets|||Tuesday, 20th May 1986
cho_meet_1986_4629_000_0000|||Guy de Carmoy|||A Static Europe in a Dynamic World|||Thursday, 22nd May 1986
cho_meet_1986_4629_000_0000|||Jonathon Story|||A Static Europe in a Dynamic World|||Thursday, 22nd May 1986
cho_meet_1986_4630_000_0000|||Dr Robert Goldwin|||The Protection of Human Rights in a Democracy: The American Approach|||Wednesday, 28th May 1986
cho_meet_1986_4631_000_0000|||Sir Robin Nicholson|||The International Dimension of Britain's High-Technology Policies: Intercontinental Competition or Collaboration?|||Tuesday, 3rd June 1986
cho_meet_1986_4633_000_0000|||John Petty|||The International Economic Agenda: An American View|||Thursday, 5th June 1986
cho_meet_1986_4635_000_0000|||Dimitri K Simes|||East-West Relations under Gorbachev|||Monday, 9th June 1986
cho_meet_1986_4636_000_0000|||Sir Anthony Kershaw|||UK-Soviet Relations: Select Committee Report|||Tuesday, 10th June 1986
cho_meet_1986_4637_000_0000|||Hu Yaobang|||China's Basic Policies, Domestic and International|||Wednesday, 11th June 1986
cho_meet_1986_4638_000_0000|||Ryszard Kapuscinski|||The Nature of Revolution in the Third World|||Tuesday, 17th June 1986
cho_meet_1986_4640_000_0000|||Susan Strange|||Casino Capitalism: Dangers and Difficulties in the Present International Financial Situation|||Tuesday, 24th June 1986
cho_meet_1986_4641_000_0000|||Patrick Jenkin|||Does America Agree With Free Trade?|||Wednesday, 25th June 1986
cho_meet_1986_4642_000_0000|||Jonathan Stern|||Natural Gas in the UK: Options to 2000|||Thursday, 26th June 1986
cho_meet_1986_4647_000_0000|||C R van Beuge|||Progress towards an Internal Market within the European Community|||Wednesday, 15th July 1986
cho_meet_1986_4649_000_0000|||Richard Owen|||The Continuing Power Struggle in the Kremlin under Gorbachev|||Thursday, 18th September 1986
cho_meet_1986_4651_000_0000|||Lawrence Freedman|||Arms Control: Management or Reform?|||Tuesday, 23rd September 1986
cho_meet_1986_4653_000_0000|||Catherine Kelleher|||Atlantic Relations: The Next Four Years|||Thursday, 2nd October 1986
cho_meet_1986_4654_000_0000|||Mr Christian Pierret|||How the French Socialists came to terms with the French Economy|||Monday, 6th October 1986
cho_meet_1986_4655_000_0000|||Wilhelm Nolling|||What has the EMS done for Germany?|||Tuesday, 7th October 1986
cho_meet_1986_4659_000_0000|||Mr Paul Wilkinson|||Terrorism and International Order|||Tuesday, 28th October 1986
cho_meet_1986_4659_000_0000|||Mr Philip Windsor|||Terrorism and International Order|||Tuesday, 28th October 1986
cho_meet_1986_4659_000_0000|||Mr Christopher Hill|||Terrorism and International Order|||Tuesday, 28th October 1986
cho_meet_1986_4660_000_0000|||Nicholas Bayne|||Making Sense of Western Economic Policies: The Role of the OECD|||29th October 1986
cho_meet_1986_4661_000_0000|||Denis Worrall|||International Attitudes towards South Africa: Why Morality is not enough|||Thursday, 30th October 1986
cho_meet_1986_4663_000_0000|||Minoru Inouye|||Financial Deregulation and the Tokyo Market|||Wednesday, 5th November 1986
cho_meet_1986_4664_000_0000|||Sir Brian Urquhart|||Whatever Happened to International Order?|||Wednesday, 12th November 1986
cho_meet_1986_4667_000_0000|||David Curry|||The European Community Budget|||Tuesday, 25th November 1986
cho_meet_1986_4668_000_0000|||Hans Blix|||Present Prospects and Problems of Nuclear Power|||Wednesday, 26th November 1986
cho_meet_1986_4669_000_0000|||Fred Halliday|||Islam and International Politics|||Thursday, 27th November 1986
cho_meet_1986_4672_000_0000|||Robert J Vincent|||Human Rights and International Relations|||Thursday, 11th December 1986
cho_meet_1987_4679_000_0000|||Wolf Mendl|||Japanese Foreign Policy: The Soviet Dimensions|||Wednesday, 4th February 1987
cho_meet_1987_4680_000_0000|||Denis Healey|||Labour and Western Security|||Tuesday, 10th February 1987
cho_meet_1987_4684_000_0000|||Jonathan Stern|||Soviet Oil and Gas Exports to the West|||Wednesday, 18th February 1987
cho_meet_1987_4685_000_0000|||Dr Seyfi Tashan|||Turkey and Europe|||Thursday, 19th February 1987
cho_meet_1987_4688_000_0000|||Alan Smith|||COMECON Integration: An Alternative to East-West Trade?|||Tuesday, 24th February 1987
cho_meet_1987_4689_000_0000|||Louis Turner|||Industrial Collaboration with Japan: The West European and North American Experience|||Wednesday, 25th February 1987
cho_meet_1987_4691_000_0000|||Mr Yehoshafat Harkabi|||The Philosophy of International Relations|||Thursday, 5th March 1987
cho_meet_1987_4692_000_0000|||George Younger|||Nuclear Weapons - Is There a Choice?|||Wednesday 11th March 1987
cho_meet_1987_4693_000_0000|||Gerassimos Arsenis|||Political ideologies in a changing world: Some thoughts on the Greek Experience|||Thursday, 12th March 1987
cho_meet_1987_4694_000_0000|||Archie Brown|||Gorbachev: Two Years on|||Tuesday, 17th March 1987
cho_meet_1987_4695_000_0000|||Christopher Patten|||Idealism and Self-Interest: The Politics of Britain's Aid Programme|||Wednesday, 18th March 1987
cho_meet_1987_4697_000_0000|||Alejandro Bendana|||Nicaraguan Foreign Policy|||Tuesday, 24th March 1987
cho_meet_1987_4698_000_0000|||Lord Marshall|||Nuclear Power after Chernobyl|||Tuesday, 31st March 1987
cho_meet_1987_4700_000_0000|||Dr Günter Gaus|||Berlin in Germany (In conjunction with the Goethe Institut to mark the 750th Anniversary of the City of Berlin)|||Monday, 6th April 1987
cho_meet_1987_4701_000_0000|||John E Reilly|||American Public Opinion and US Foreign Policy|||Monday, 6th April 1987
cho_meet_1987_4702_000_0000|||Sir Jeremy Morse|||After Defeating Inflation, Where Next? The International Financial Scene 1987|||8th April 1987
cho_meet_1987_4702_000_0000|||Hugh Holly|||After Defeating Inflation, Where Next? The International Financial Scene 1987|||8th April 1987
cho_meet_1987_4706_000_0000|||David Mellor|||The International Drugs Trade|||Wednesday, 22nd April 1987
cho_meet_1987_4708_000_0000|||Ron Amann|||Economic and Political Change in the Soviet Union: Achievements and Prospects|||Wednesday, 29th April 1987
cho_meet_1987_4709_000_0000|||Admiral of the Fleet Lord Lewin|||Defence Policy Issues: A Practitioners Debate|||Tuesday, 5th May 1987
cho_meet_1987_4709_000_0000|||Field Marshall Lord Bramall|||Defence Policy Issues: A Practitioners Debate|||Tuesday, 5th May 1987
cho_meet_1987_4710_000_0000|||Claire Shearman|||European Technological Collaboration|||Wednesday, 6th May 1987
cho_meet_1987_4710_000_0000|||Margaret Sharp|||European Technological Collaboration|||Wednesday, 6th May 1987
cho_meet_1987_4711_000_0000|||Geoffrey Howe|||East-West Relations: The British Role|||Thursday, 7th May 1987
cho_meet_1987_4712_000_0000|||Joaquim Chissano|||Southern Africa|||Thursday, 7th May 1987
cho_meet_1987_4715_000_0000|||David Steel|||Britain as a European Power|||Wednesday, 13th May 1987
cho_meet_1987_4726_000_0000|||Francis Cornu|||An 'International' View of the British Election|||Wednesday, 17th June 1987
cho_meet_1987_4726_000_0000|||Steven Erlanger|||An 'International' View of the British Election|||Wednesday, 17th June 1987
cho_meet_1987_4726_000_0000|||Arkadki Maslennikov|||An 'International' View of the British Election|||Wednesday, 17th June 1987
cho_meet_1987_4727_000_0000|||Sir Hugh Rossi|||Acid Rain: British and European Responses|||Thursday, 18th June 1987
cho_meet_1987_4727_000_0000|||Peter Brackley|||Acid Rain: British and European Responses|||Thursday, 18th June 1987
cho_meet_1987_4728_000_0000|||Professor Imanuel Wexler|||The Marshall Plan Revisited: An Economist's View|||Wednesday, 24th June 1987
cho_meet_1987_4729_000_0000|||John Burgh|||Cultural Relations, the British Council and the National Interest|||Wednesday, 24th June 1987
cho_meet_1987_4730_000_0000|||Jesmond Blumenfeld|||South Africa in Crisis: The Dilemmas of External Pressures|||Wednesday, 30th June 1987
cho_meet_1987_4732_000_0000|||William Olson|||US Foreign Policy - The Role of Congress|||Wednesday, 1st July 1987
cho_meet_1987_4735_000_0000|||James Manor|||The Dilemma Facing Rajiv Gandhi|||Tuesday, 7th July 1987
cho_meet_1987_4737_000_0000|||Sir Michael Howard|||Soviet Ideology and the Nuclear Programme|||Thursday 9th July 1987
cho_meet_1987_4737_000_0000|||Stephen Shenfield|||Soviet Ideology and the Nuclear Programme|||Thursday 9th July 1987
cho_meet_1987_4738_000_0000|||Rupert Penant-Rea|||An Analysis of the Venice Summit|||Monday, 13th July 1987
cho_meet_1987_4739_000_0000|||Chris Cviic|||The Eight Faces of Yugoslav Communism|||Tuesday, 14th July 1987
cho_meet_1987_4740_000_0000|||Dato' Seri|||Malaysian-British Relations - Prospects for the Future|||Monday, 21 July 1987
cho_meet_1987_4740_000_0000|||Dr Mahathir Mohamad|||Malaysian-British Relations - Prospects for the Future|||Monday, 21 July 1987
cho_meet_1987_4741_000_0000|||Dr Simon Franklin|||Uses and Abuses of the Millennium: The 'Conversion of Russia' in 988 and 1988|||Wednesday, 16th September 1987
cho_meet_1987_4742_000_0000|||Lord Carrington|||NATO and European Security|||Thursday, 17th September 1987
cho_meet_1987_4744_000_0000|||Tim Eggar|||Diplomats and the Law: Immunity on Trial|||Wednesday, 23 September 1987
cho_meet_1987_4746_000_0000|||Fernando Moran|||Spanish Foreign Policy in Europe|||Tuesday, 29th September 1987
cho_meet_1987_4748_000_0000|||Michael Stürmer|||Germany between East and West|||Tuesday, 6th October 1987
cho_meet_1987_4750_000_0000|||Lord Ezra|||UK Energy Issues and the International Environment: 1987-1992|||Wednesday, 7th October 1987
cho_meet_1987_4750_000_0000|||Jonathan Stern|||UK Energy Issues and the International Environment: 1987-1992|||Wednesday, 7th October 1987
cho_meet_1988_4786_000_0000|||Oskar Lafontaine|||European Defence Policy of the Future|||Wednesday, 10th February 1988
cho_meet_1988_4787_000_0000|||Mr Peter Oppenheimer|||Perestroika and East-West Economics|||Thursday, 11th February 1988
cho_meet_1988_4787_000_0000|||Mr Philip Hanson|||Perestroika and East-West Economics|||Thursday, 11th February 1988
cho_meet_1988_4805_000_0000|||Umberto Agnelli|||The Single European Market|||Thursday, 14th April 1988
cho_meet_1988_4807_000_0000|||Karl Kaiser|||European Defence Co-operation: The British and German Contribution|||Thursday, 28th April 1988
cho_meet_1988_4809_000_0000|||Helga Steeg|||International Energy Security Issues|||Tuesday, 10th May 1988
cho_meet_1988_4811_000_0000|||Peter Kenen|||The Case for Policy Co-ordination|||Tuesday, 17 May 1988
cho_meet_1988_4812_000_0000|||Nicholas Goodison|||London's Place in the Global Security Market|||Tuesday, 24th May 1988
cho_meet_1988_4825_000_0000|||Harry Hinsley|||The European Community: Body Politics or Association of States?|||Wednesday, 6th July 1988
cho_meet_1988_4830_000_0000|||Birgitta Dahl|||Future Swedish Environment and Energy Policy In an International Context|||Wednesday, 13th July 1988
cho_meet_1988_4841_000_0000|||John Tusa|||50 Years of Broadcasting in Western Europe the Way Ahead|||Wednesday, 21st September 1988
cho_meet_1988_4848_000_0000|||Phil Williams|||The Past and Future of Superpower Détente|||Tuesday, 11th October 1988
cho_meet_1988_4849_000_0000|||Fred Halliday|||Soviet ‘New Thinking’ and the Middle East|||Wednesday, 12th October 1988
cho_meet_1988_4850_000_0000|||Sir Richard Evans|||Japan Through Chinese Eyes|||Tuesday, 18th October 1988
cho_meet_1988_4851_000_0000|||Christopher Tugendhat|||Options for British Foreign Policy in the 1990s|||Wednesday, 19th October 1988
cho_meet_1988_4853_000_0000|||Gianni De Michelis|||The World Economy and the Risk of Disintegration|||Tuesday, 25th October 1988
cho_meet_1988_4854_000_0000|||Dr Shahram Chubin|||The Iran-Iraq War in Perspective|||Tuesday, 25th October 1988
cho_meet_1988_4855_000_0000|||Christopher Patten|||The Global Shift in Overseas Development|||Wednesday, 26th October 1988
cho_meet_1988_4856_000_0000|||Issayas Afeworki|||The Current Situation in Eritrea and the Way Forward|||Thursday, 27th October 1988
cho_meet_1988_4857_000_0000|||Edward Mortimer|||Islam in Perspective|||Tuesday, 1st November 1988
cho_meet_1988_4857_000_0000|||Patrick Bannerman|||Islam in Perspective|||Tuesday, 1st November 1988
cho_meet_1988_4859_000_0000|||Yannis Kapsis|||Foreign Policy and International Affairs|||Wednesday 2nd November 1988
cho_meet_1988_4861_000_0000|||Alastair Morton|||The Tunnel, Great Britain, 1992 and Europe|||Wednesday, 9th November 1988
cho_meet_1988_4862_000_0000|||Karen De Young|||Reflections on the Outcome of the US Elections|||Thursday, 10th November 1988
cho_meet_1988_4863_000_0000|||Sir Bryan Cartledge|||The Third Russian Revolution?|||Tuesday, 15th November 1988
cho_meet_1988_4865_000_0000|||The Honourable E J Streater|||Arms Control and the Third World|||Wednesday, 16th November 1988
cho_meet_1988_4867_000_0000|||The Rt Hon Michael Heseltine MP|||The Strategy for Europe|||Wednesday, 23rd November 1988
cho_meet_1988_4869_000_0000|||Sir Geoffrey Johnson-Smith|||NATO in the 1990s|||Tuesday, 29th November 1988
cho_meet_1988_4870_000_0000|||Sir Frederick Bolton|||The Role of Merchant Shipping in International Trade|||Thursday, 1st December 1988
cho_meet_1988_4871_000_0000|||Doctor Amin Saikal|||The Soviet Withdrawal from Afghanistan|||Wednesday, 7th December 1988
cho_meet_1988_4872_000_0000|||The Rt Hon David Owen|||Prospects for European-American Cooperation Following the Election|||Thursday, 8th December 1988
cho_meet_1988_4874_000_0000|||Professor Seizaburo Sato|||Managing the US-Japan Alliance|||Wednesday, 14th December 1988
cho_meet_1988_4875_000_0000|||Arne Oien|||Norwegian Energy Policy (BIEE Meeting to Which RIIA Members Are Invited)|||Thursday, 15th December 1988
cho_meet_1989_4876_000_0000|||Bulent Ecevit|||The Situation in the Eastern Mediterranean|||Tuesday, 24th January 1989
cho_meet_1989_4877_000_0000|||Dr Peter Lyon|||The Foreign Policy of Rajiv's Raj|||Wednesday, 25th January 1989
cho_meet_1989_4877_000_0000|||Peter Duncan|||The Foreign Policy of Rajiv's Raj|||Wednesday, 25th January 1989
cho_meet_1989_4878_000_0000|||Rt Hon Nigel Lawson|||What Sort of European Financial Area?|||Wednesday, 25th January 1989
cho_meet_1989_4879_000_0000|||Oleg Grinewsky|||East-West Problems of Security Confidence and Disarmament|||Thursday, 26th January 1989
cho_meet_1989_4884_000_0000|||Michel Rocard|||Great Britain and France in Europe|||Wednesday, 8th February 1989
cho_meet_1989_4886_000_0000|||Dr H Wallace|||The Wider Western Europe|||Tuesday, 21st February 1989
cho_meet_1989_4887_000_0000|||Richard Murphy|||The Search for Peace in the Middle East|||Wednesday, 22nd February 1989
cho_meet_1989_4890_000_0000|||Dr G Vassiliou|||The Cyprus Problem|||Wednesday, 1st March 1989
cho_meet_1989_4893_000_0000|||Hon Jonathon Porritt|||Global Approaches to Environmental Problems|||Wednesday, 8th March 1989
cho_meet_1989_4897_000_0000|||Professor Keith Robbins|||National Identity, National History and British Foreign Policy|||Thursday, 16th March 1989
cho_meet_1989_4899_000_0000|||The Honourable Donald MacDonald|||The Outlook for Canada-US Free Trade Agreement|||Monday, 20th March 1989
cho_meet_1989_4900_000_0000|||Dr DeAnne Julius|||Inward Investment: The Macro-Economic Impact on Foreign Owned Firms|||21st March 1989
cho_meet_1989_4901_000_0000|||Lord MacKenzie-Stuart|||Europe in 1992 (A Judge's Standpoint)|||Wednesday, 29th March 1989
cho_meet_1989_4906_000_0000|||Ray Whitney|||China’s Regional Development|||Tuesday, 11th April 1989
cho_meet_1989_4906_000_0000|||Richard Kirkby|||China’s Regional Development|||Tuesday, 11th April 1989
cho_meet_1989_4909_000_0000|||Roger Birch|||Policing Europe in 1992|||Wednesday, 19th April 1989
cho_meet_1989_4911_000_0000|||Dr Chester Crocker|||The USA and Africa in the 1980s|||Tuesday, 25th April 1989
cho_meet_1989_4913_000_0000|||Geza Feketekuty|||Liberalisation of Trade in Services and Global Economic Growth (book launch)|||Thursday, 27th April 1989
cho_meet_1989_4914_000_0000|||The Hon W Waldegrave|||British Foreign Policy: Choice of Options|||Tuesday, 2nd May 1989
cho_meet_1989_4914_000_0000|||G Robertson|||British Foreign Policy: Choice of Options|||Tuesday, 2nd May 1989
cho_meet_1989_4916_000_0000|||Dr G Segal|||The Meaning of Sino-Soviet Détente|||Tuesday, 9th May 1989
cho_meet_1989_4916_000_0000|||Dr A Pravda|||The Meaning of Sino-Soviet Détente|||Tuesday, 9th May 1989
cho_meet_1989_4917_000_0000|||Sir Michael Howard|||1989: End of a Chapter|||Wednesday, 10th May 1989
cho_meet_1989_4919_000_0000|||Lord Plumb|||Building a Democratic Community|||Tuesday, 16th May 1989
cho_meet_1989_4921_000_0000|||John Roper|||Conventional Arms Control: A Good Beginning|||Tuesday, 23rd May 1989
cho_meet_1989_4923_000_0000|||Dr P Robins|||The Future of the Gulf - Book Launch|||Wednesday, 24th May 1989
cho_meet_1989_4924_000_0000|||Irmgard Adam-Schwatzer|||German Policy and East-West Relations|||Tuesday, 6th June 1989
cho_meet_1989_4925_000_0000|||Dr H C Lothar Spath|||The Federal Republic of Germany 40 Years On: Perspectives for the 1990s|||Wednesday, 7th June 1989
cho_meet_1989_4926_000_0000|||D Dhomeres|||The Election to the European Parliament - Three Views|||Tuesday, 13th June 1989
