psmid|articleid|gift_title|gift_authors|htc_authors|gift_asset_id|atlas_uid
cho_rpax_1941_papers_003_0000|1|Some Problems in Ethiopia|||FMLNYA698798897|
cho_rpax_1941_papers_003_0000|1|Some Problems in Ethiopia|||FMLNYA698798897|
cho_rpax_1941_whyte_000_0000|1|Japan's Purpose in Asia|Sir Frederick Whyte K.C.S.I.||DWIGPK539013729|
cho_rpax_1941_whyte_000_0000|1|Japan's Purpose in Asia|Sir Frederick Whyte K.C.S.I.|Sir Frederick Whyte K.C.S.I.|DWIGPK539013729|22212472
cho_rpax_1942_humphreys_000_0000|1|Latin America|||YZPVXP609903374|
cho_rpax_1943_0000_000_0000|1|The Far East and South Pacific Islands|||BHTOEK022855162|
cho_rpax_1943_desch_000_0000|1|Substitute Materials in War & Peace|Cecil H. Desch F.R.S|Cecil H. Desch F.r.s|BPMXPI194299120|18026394
cho_rpax_1943_desch_000_0000|1|Substitute Materials in War & Peace|Cecil H. Desch F.R.S||BPMXPI194299120|
cho_rpax_1943_mitrany_000_0000|1|A Working Peace System|David Mitrany Ph.D., D.Sc.||IOLEUJ219551778|
cho_rpax_1943_notes_001_0000|1|The Middle East|||JLUEBL090370339|
cho_rpax_1943_notes_002_0000|1|North Africa|||ZYCBFU818791909|
cho_rpax_1943_notes_003_0000|1|The U.S.S.R.|||LEZCQV942143746|
cho_rpax_1943_notes_004_0000|1|The U.S.A.|||AFWYJF332046037|
cho_rpax_1944_0000_000_0000|1|A Reading List for Relief Workers|||NMCLWM108718991|
cho_rpax_1944_0000_000_0000|1|A Reading List for Relief Workers|||NMCLWM108718991|
cho_rpax_1944_0000_001_0000|1|Transport and Communications|||TIHZFQ725511203|
cho_rpax_1944_cornell_000_0000|1|The Machinery of the Presidential Election in the U.S.A|||JVVTIA731990068|
cho_rpax_1944_cornell_000_0000|1|The Machinery of the Presidential Election in the U.S.A|||JVVTIA731990068|
cho_rpax_1944_martin_000_0000|1|Tradition and Transition in Chinese Politics|R Ormsby Martin||YDGFDR707466787|
cho_rpax_1944_martin_000_0000|1|Tradition and Transition in Chinese Politics|R Ormsby Martin|R Ormsby Martin|YDGFDR707466787|
cho_rpax_1944_notes_005_0000|1|The Far East|||SFXLOB339809433|
cho_rpax_1944_notes_006_0000|1|South East Asia and the South Pacific Islands|||QLVHQE600746646|
cho_rpax_1944_pamphlets_001_0000|1|Britain and the World|The Hon. H. A. Wyndham||JLKOUH702173604|
cho_rpax_1945_0000_000_0000|1|Note on the Conference: British Commonwealth Relations Conference 1945|||OXVGUW181612700|
cho_rpax_1945_0000_000_0000|1|Note on the Conference: British Commonwealth Relations Conference 1945|||OXVGUW181612700|
cho_rpax_1945_charles_000_0000|1|Freedom from Want: The International Aspect|Edward Charles|Edward Charles|TXONRQ113398905|
cho_rpax_1945_info_001_0000|1|The Balkans Together with Hungary|||GQJNZA728353669|
cho_rpax_1945_pamphlets_002_0000|1|International Law|Norman Bentwich||NJBBBH847164424|
cho_rpax_1945_stannard_000_0000|1|What is a Nation?|Harold Stannard||LPSQNZ450576159|
cho_rpax_1945_taylor_000_0000|1|Geography of an Air Age|E. G. R. Taylor|E. G. R. Taylor|FVAOLN390521901|18076316
cho_rpax_1945_whyte_000_0000|1|The Rise and Fall of Japan|Sir Frederick Whyte K.C.S.I.|Sir Frederick Whyte K.C.S.I.|GVMHJM019770685|22212472
cho_rpax_1945_whyte_000_0000|1|The Rise and Fall of Japan|Sir Frederick Whyte K.C.S.I.||GVMHJM019770685|
cho_rpax_1946_0000_000_0000|1|War Casualties 1939-45|||RMWWKL575598054|
cho_rpax_1946_0000_000_0000|1|War Casualties 1939-45|||RMWWKL575598054|
cho_rpax_1946_cecil_000_0000|1|Science and the Social Order|Cecil H. Desch|Cecil H. Desch|WVNROL752259062|18026394
cho_rpax_1946_duncan_000_0000|1|International Trade|G. A. Duncan|G. A. Duncan|EZEBOR727581898|22303624
cho_rpax_1946_price_000_0000|1|Foreign Affairs and the Public|John Price||RJAZIM813742603|
cho_rpax_1946_wight_000_0000|1|Power Politics|Martin Wight||IIKJJB780628486|
cho_rpax_1946_wight_000_0000|1|Power Politics|Martin Wight|Hedley Bull|IIKJJB780628486|13526029
cho_rpax_1946_wight_000_0000|1|Power Politics|Martin Wight|Jack Spence|IIKJJB780628486|22296796
cho_rpax_1946_wight_000_0000|1|Power Politics|Martin Wight|Carsten Holbraad|IIKJJB780628486|22318868
cho_rpax_1947_0000_000_0000|1|International Administration|||CTWOCE116575229|
cho_rpax_1947_0000_000_0000|1|International Administration|||CTWOCE116575229|
cho_rpax_1951_leubuscher_000_0000|1|List of Studies in Progress on British Territories in Tropical Africa|Dr Charlotte Leubuscher||MPFXGX013343800|
cho_rpax_1951_leubuscher_000_0000|1|List of Studies in Progress on British Territories in Tropical Africa|Dr Charlotte Leubuscher|Dr Charlotte Leubuscher|MPFXGX013343800|22303512
cho_rpax_1953_0000_000_0000|1|Notes on Forces in the United Kingdom That Shape Foreign Policy|||VJPATA363581439|
cho_rpax_1954_0000_000_0000|1|French Policy towards Germany since the War|Robert Schuman||VEPEYL337632105|
cho_rpax_1955_0000_001_0000|1|Geneva Four-Power Conference, July 1955|||PADCQA073367651|
cho_rpax_1955_0000_001_0000|1|Geneva Four-Power Conference, July 1955|||PADCQA073367651|
cho_rpax_1955_0000_002_0000|1|The Irish Republic and the British Commonwealth|||WNKATP663698665|
cho_rpax_1955_brand_000_0000|1|Lionel Curtis, C. H.|||GGNBWV057310520|
cho_rpax_1955_brand_000_0000|1|Lionel Curtis, C. H.|||GGNBWV057310520|
cho_rpax_1955_mason_000_0000|1|A New Deal in East Africa|Philip Mason||ZXIZQI729308577|
cho_rpax_1955_woodward_000_0000|1|Some Reflections on British Policy, 1939-45|Sir Ernest Llewellyn Woodward M.A., F.B.A.||XUVGTY004901283|
cho_rpax_1956_0000_000_0000|1|The 20th Congress of the Communist Party of the Soviet Union|||LYYYMH346735254|
cho_rpax_1956_0000_001_0000|1|Libya|||BDZAEH790487690|
cho_rpax_1956_0000_002_0000|1|On Limiting Atomic War|||EBAXNM017272773|
cho_rpax_1956_0000_004_0000|1|The Baghdad Pact|||ZBJNVX279028335|
cho_rpax_1956_0000_005_0000|1|The British Caribbean|||KWNXAT158348607|
cho_rpax_1956_0000_005_0000|1|The British Caribbean|||KWNXAT158348607|
cho_rpax_1956_0000_006_0000|1|The General Agreement on Tariffs and Trade (GATT)|||KIFEPY812490975|
cho_rpax_1956_0000_007_0000|1|The High Commission Territories and the Union of South Africa|||YWJOLA223134715|
cho_rpax_1956_0000_008_0000|1|The Machinery of the United States Presidential Election|||RYXEML193881807|
cho_rpax_1956_benham_000_0000|1|The Colombo Plan: An Economic Survey|Frederic Charles Benham CMG., CBE.||VZRYGO734226768|
cho_rpax_1956_carrington_000_0000|1|Malaya and Singapore|C. E. Carrington|A. S. B. Olver|NLIBIE701177507|
cho_rpax_1956_carrington_000_0000|1|Malaya and Singapore|C. E. Carrington|A. L. Rowland|NLIBIE701177507|
cho_rpax_1956_carrington_000_0000|1|Malaya and Singapore|C. E. Carrington|C. E. Carrington|NLIBIE701177507|14312621
cho_rpax_1956_carrington_001_0000|1|Gibraltar|C. E. Carrington|C. E. Carrington|HSQQII051047197|14312621
cho_rpax_1956_gsthorne_000_0000|1|Lionel Curtis, C. H. 1872-1955|Geoffrey Malcolm Gathorne-Hardy|Geoffrey Malcolm Gathorne-Hardy|FIAIFU764357118|22232300
cho_rpax_1956_olver_000_0000|1|Seato: The Manila Treaty and Western Policy in South East Asia|A. S. B. Olver|A. S. B. Olver|NUUYDP000129248|
cho_rpax_1956_watt_000_0000|1|Britain and the Suez Canal|D. C. Watt|D. C. Watt|BOGQIV228943645|14343543
cho_rpax_1957_0000_001_0000|1|Cyprus|||UJHPZZ436861258|
cho_rpax_1957_0000_002_0000|1|Ghana a Brief Political and Economic Survey|||JGXKFT985251423|
cho_rpax_1957_0000_002_0000|1|Ghana a Brief Political and Economic Survey|||JGXKFT985251423|
cho_rpax_1957_0000_003_0000|1|Sarawak Political and Economic Background|||LFQGUW154877566|
cho_rpax_1957_memoranda_001_0000|1|The High Commission Territories and the Union of South Africa|||BYCSMZ995865193|
cho_rpax_1957_memorandariia_000_0000|1|The Organization for European Economic Co-Operation (OEEC)|||OEFBDU699787892|
cho_rpax_1957_riia_002_0000|1|The Franchise in Rhodesia and Nyasaland: A Summary of Recent Proposals|Edward M. Clegg|Edward M. Clegg|YXCWMT300520328|
cho_rpax_1958_0000_000_0000|1|Charter and By-Laws|||IXGBUS970731338|
cho_rpax_1958_0000_002_0000|1|The Organization for European Economic Co-Operation (OEEC)|||XZRHBY235519670|
cho_rpax_1958_memorandariia_000_0000|1|Cuba: A Brief Political and Economic Survey|||AKAHWE694746155|
cho_rpax_1958_zauberman_000_0000|1|Industrial Development in Czechoslovakia, East Germany and Poland 1937 - 56|Alfred Zauberman|Alfred Zauberman|UBBIIT845066191|14916412
cho_rpax_1959_0000_000_0000|1|Charter and By-Laws|||ETTNUE219817350|
cho_rpax_1959_0000_001_0000|1|The Western Powers and the Middle East 1959|||TZDLOA661252361|
cho_rpax_1959_0000_002_0000|1|Venezuela|||LKIGSW319110869|
cho_rpax_1959_benham_001_0000|1|The National Income of Singapore, 1956|Frederic Charles Benham||XQQAZJ463231659|
cho_rpax_1959_bolton_001_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton|A. R. C. Bolton|NJCPBS454778886|22272656
cho_rpax_1959_bolton_002_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton|A. R. C. Bolton|RTZXKH270123469|22272656
cho_rpax_1959_bolton_003_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton||LBKSRN720811148|
cho_rpax_1959_bolton_004_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton||HQDKKR442049259|
cho_rpax_1959_bolton_005_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton||DRFADQ727837871|
cho_rpax_1959_bolton_006_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton||KNAQQX063388369|
cho_rpax_1959_bolton_007_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton||YMYORD660363563|
cho_rpax_1959_bolton_008_0000|1|Soviet Middle East Studies: An Analysis and Bibliography|A. R. C. Bolton||QFFULB327527979|
cho_rpax_1959_carrington_000_0000|1|Chatham House and its Neighbours|C. E. Carrington||XJPLSV697252216|
cho_rpax_1959_carrington_001_0000|1|The Commonwealth Relations Conference 1959|C. E. Carrington|C. E. Carrington|JYBDBA423812106|14312621
cho_rpax_1959_kelly_000_0000|1|Sultanate and Imamate in Oman|John Barrett Kelly||DGVGLZ845014950|
cho_rpax_1959_memoranda_000_0000|1|Cyprus|||BPKWNN662298217|
cho_rpax_1960_ahmad_000_0000|1|China and Tibet, 1708-1959|Zahiruddin Ahmad||FLZIGJ483651576|
cho_rpax_1960_baster_000_0000|1|The Introduction of Western Economic Institutions into the Middle East|James Baster||TYRXCJ274021426|
cho_rpax_1960_carrington_000_0000|1|Disputes between Members of the Commonwealth|Charles Edmund Carrington||PGZSNI247167655|
cho_rpax_1960_cornell_001_0000|1|The Machinery of the United States Presidential Election|Margaret Cornell||PNQTSY790899908|
cho_rpax_1960_cornell_002_0000|1|Russia and the Western Powers in the Post-War World|Margaret Cornell||NKPSXK289389081|
cho_rpax_1961_memoranda_001_0000|1|Soviet African Studies, 1918-59: An Annotated Bibliography|Mary Holdsworth||GMWUVK140495669|
cho_rpax_1961_memoranda_002_0000|1|Soviet African Studies, 1918-59: An Annotated Bibliography|Mary Holdsworth||IOVEOH008303056|
cho_rpax_1961_owen_000_0000|1|Libya|Roger Owen||UPDOJU749750482|
cho_rpax_1962_hoskyns_000_0000|1|The Congo a Chronology of Events January 1960 - December 1961|Catherine Hoskyns|Catherine Hoskyns|OENRCC172916804|22297268
cho_rpax_1962_memoranda_001_0000|1|The African Economy Developments since 1950|||JIXKXS751041397|
cho_rpax_1962_memoranda_002_0000|1|Agrarian Reform in Latin America|||SHCPGX564711603|
cho_rpax_1964_gittings_000_0000|1|The Sino-Soviet Dispute, 1956-63|John Gittings|John Gittings|ZAPOBB963798460|14572417
cho_rpax_1964_gittings_000_0000|1|The Sino-Soviet Dispute, 1956-63|John Gittings||ZAPOBB963798460|
cho_rpax_1964_hallstein_000_0000|1|Some of our Faux Probemes|Walter Hallstein||UERQVA210031704|
cho_rpax_1965_symonds_000_0000|1|Southern Rhodesia Background to Crises|Jane Symonds||HWRHTE598181287|
cho_rpax_1965_symonds_000_0000|1|Southern Rhodesia Background to Crises|Jane Symonds|Jane Symonds|HWRHTE598181287|22303730
cho_rpax_1967_gorell_000_0000|1|Europe and the Developing World|William Gorell Barnes||YAVGML947271816|
cho_rpax_1968_0000_000_0000|1|Conference on British and European Interest in the Middle East in the next decade|W. M.|W. M.|XFMEKD237425239|
cho_rpax_1968_0000_000_0000|1|Conference on British and European Interest in the Middle East in the next decade|W. M.||XFMEKD237425239|
cho_rpax_1969_0000_000_0000|1|Charter and By-Laws|||LDKVTT531166757|
cho_rpax_1969_0000_001_0000|1|Guide to Authors of Chatham House Publications|||LLBFAG260607015|
cho_rpax_1969_hussain_000_0000|1|Speech of his Majesty King Hussein I of the Hashemite Kingdom of Jordan|Hussain I||LIFNSL342344693|
cho_rpax_1969_oliver_000_0000|1|Suggestions for Editing Academic Books on Current Affairs|Hermia Oliver||AMFRMH665429581|
cho_rpax_1970_royal_001_0000|1|Register of Current Research into European Integration|Paul Taylor|Paul Taylor|UBSJOV512152129|22304855
cho_rpax_1970_royal_001_0000|1|Register of Current Research into European Integration|Paul Taylor||UBSJOV512152129|
cho_rpax_1970_royal_002_0000|1|Register of Current Research Into European Integration|Roger Morgan||YKOXNZ669380633|
cho_rpax_1970_royal_002_0000|1|Register of Current Research Into European Integration|Roger Morgan|Roger Morgan|YKOXNZ669380633|14774333
cho_rpax_1970_royal_003_0000|1|Register of Current Research into European Integration|Stanley Henig||OJBXNQ480049844|
cho_rpax_1970_royal_003_0000|1|Register of Current Research into European Integration|Stanley Henig|Stanley Henig|OJBXNQ480049844|14558915
cho_rpax_1970_royal_004_0000|1|Register of Current Research into European Integration|Stanley Henig||ZRFOZZ426989056|
cho_rpax_1970_royal_004_0000|1|Register of Current Research into European Integration|Stanley Henig|Stanley Henig|ZRFOZZ426989056|14558915
cho_rpax_1970_royal_005_0000|1|Register of Current Research into European Integration|Stanley Henig||PTAYAD261480274|
cho_rpax_1970_royal_005_0000|1|Register of Current Research into European Integration|Stanley Henig|Stanley Henig|PTAYAD261480274|14558915
cho_rpax_1970_royal_006_0000|1|Register of Current Research into European Integration|Stanley Henig|Stanley Henig|YNSIZZ988583298|14558915
cho_rpax_1970_royal_006_0000|1|Register of Current Research into European Integration|Stanley Henig||YNSIZZ988583298|
cho_rpax_1970_royal_007_0000|1|Register of Current Research into European Integration|Stanley Henig||DTCRQI665355890|
cho_rpax_1970_royal_007_0000|1|Register of Current Research into European Integration|Stanley Henig|Stanley Henig|DTCRQI665355890|14558915
cho_rpax_1970_royal_008_0000|1|Register of Current Research into European Integration|Stanley Henig|Stanley Henig|LGRTZN382694913|14558915
cho_rpax_1970_royal_008_0000|1|Register of Current Research into European Integration|Stanley Henig||LGRTZN382694913|
cho_rpax_1970_royal_009_0000|1|Register of Current Research Into Problems of European Integration|Stanley Henig|Stanley Henig|CZJATQ362498994|14558915
cho_rpax_1970_royal_009_0000|1|Register of Current Research Into Problems of European Integration|Stanley Henig||CZJATQ362498994|
cho_rpax_1970_royal_010_0000|1|2nd Register of Current Research in European Studies in the UK|Stanley Henig|Stanley Henig|DUGLHK721121582|14558915
cho_rpax_1970_royal_010_0000|1|2nd Register of Current Research in European Studies in the UK|Stanley Henig||DUGLHK721121582|
cho_rpax_1970_royal_011_0000|1|Register of Current Research into Problems of European Integration|Stanley Henig||GPFMQA515761647|
cho_rpax_1970_royal_011_0000|1|Register of Current Research into Problems of European Integration|Stanley Henig|Stanley Henig|GPFMQA515761647|14558915
cho_rpax_1973_benedict_000_0000|1|Multinational Companies: Their Relations with the Workers|Daniel Benedict||MFFHDU193461639|
cho_rpax_1973_benedict_000_0000|1|Multinational Companies: Their Relations with the Workers|Daniel Benedict|Daniel Benedict|MFFHDU193461639|22303503
cho_rpax_1973_blanpain_000_0000|1|Security of Employment: A Comparative Study|Professor Dr Roger Blanpain|Professor Dr Roger Blanpain|HBDNVZ333145176|22304936
cho_rpax_1973_blanpain_000_0000|1|Security of Employment: A Comparative Study|Professor Dr Roger Blanpain||HBDNVZ333145176|
cho_rpax_1973_gamillscheg_000_0000|1|Employee Participation: An Outline of the German Experience|Professor F Gamillscheg|Professor F Gamillscheg|BCFGIP167363716|22304950
cho_rpax_1973_gamillscheg_000_0000|1|Employee Participation: An Outline of the German Experience|Professor F Gamillscheg||BCFGIP167363716|
cho_rpax_1973_lester_000_0000|1|Nuclear Power Plant Lead-Times|Richard K. Lester||AOOODQ918665209|
cho_rpax_1977_owen_000_0000|1|Speech for Delivery by the Foreign and Commonwealth Secretary, the Right Honourable Dr. David Owen MP, to the Royal Institute of International Affairs on 19 May 1977|The Right Honourable Dr. David Owen MP|The Right Honourable Dr. David Owen MP|IVRBZT571008108|13028536
cho_rpax_1978_0000_000_0000|1|International Consultative Group on Nuclear Energy|||NEUJSL782568209|
cho_rpax_1978_0000_000_0000|1|International Consultative Group on Nuclear Energy|||NEUJSL782568209|
cho_rpax_1978_fox_000_0000|1|International Custody of Plutonium Stocks: A First Step toward an International Regime for Sensitive Nuclear Energy Activities|Russell W. Fox||GKXGFN385278843|
cho_rpax_1978_goldschimdt_000_0000|1|Peaceful Nuclear Relations: A Study of the Creation and the Erosion of Confidence|Bertrand Goldschmidt||CNDDZX422969353|
cho_rpax_1979_davis_000_0000|1|Financing the Third World Depth|Christopher Davis||RPNHRR051048271|
cho_rpax_1979_davis_000_0000|1|Financing the Third World Depth|Christopher Davis|Christopher Davis|RPNHRR051048271|22303482
cho_rpax_1979_fisher_000_0000|1|International Safeguards 1979|David Fischer||VQXCFJ882596888|
cho_rpax_1979_forsyth_000_0000|1|A Policy for Sterling|John Forsyth||REYTMZ009506453|
cho_rpax_1979_freedman_000_0000|1|The West and the modernization of China|Lawrence Freedman||VFGGTP913235258|
cho_rpax_1979_freedman_000_0000|1|The West and the modernization of China|Lawrence Freedman|Lawrence Freedman|VFGGTP913235258|14512219
cho_rpax_1979_hodgson_000_0000|1|Congress and American Foreign Policy|Godfrey Hodgson|Godfrey Hodgson|IAPTNZ533652868|14532421
cho_rpax_1979_hodgson_000_0000|1|Congress and American Foreign Policy|Godfrey Hodgson||IAPTNZ533652868|
cho_rpax_1979_khan_000_0000|1|Nuclear Energy and International Cooperation: A Third World Perception of the Erosion of Confidence|Munir Ahmad Khan||HPZTQA971383955|
cho_rpax_1979_manser_000_0000|1|Technology Transfer to Developing Countries|W A P Manser|W A P Manser|XZLMCM384879811|22305002
cho_rpax_1979_manser_000_0000|1|Technology Transfer to Developing Countries|W A P Manser|W Webley|XZLMCM384879811|22305005
cho_rpax_1979_manser_000_0000|1|Technology Transfer to Developing Countries|W A P Manser||XZLMCM384879811|
cho_rpax_1979_manser_000_0000|1|Technology Transfer to Developing Countries|W A P Manser|Simon|XZLMCM384879811|
