psmid|articleid|title|authors|assetid
cho_iprx_1933_0008_000_0000|19|The Canadian Wheat Pool in Prosperity and Adversity|H. S. Patton|YCVMQK234666525
cho_iprx_1933_0008_000_0000|20|Part 2: Australian Papers||MPRSHZ495003248
cho_iprx_1933_0008_000_0000|21|An Aspect of the Australian Sugar Industry|F. C. P. Curlewis|SELDDM376678662
cho_iprx_1933_0008_000_0000|22|Pioneer Settlement|G. L. Wood|YHMCJB062313244
cho_iprx_1933_0008_000_0000|23|Shipping in the Pacific|Captain R. S. Walton|AAPUYH895153231
cho_iprx_1933_0008_000_0000|24|The Mandated Territory of New Guinea|Professor A. H. Charteris M.A., LL.B.|RMPLSX789359912
cho_iprx_1933_0008_000_0000|25|The Administration of Nauru Island|Professor A. H. Charteris|EATLCW536006682
cho_iprx_1933_0008_000_0000|26|Labour Conditions in the Mandated Territory of New Guinea|Margot Hentze|FFKFZK873695356
cho_iprx_1933_0008_000_0000|27|Control of Primary Commodities|G. L. Wood|IDDLRM578270046
cho_iprx_1933_0008_000_0000|28|Post War Instability and the Problem of Planning|Hon. F. W. Eggleston|VXLOAQ776585255
cho_iprx_1933_0008_000_0000|29|Part 3: New Zealand Papers||XFDQMM695569396
cho_iprx_1933_0008_000_0000|30|Export Control Boards in New Zealand|R. G. Hampton M. A.|YFGZSO054715175
cho_iprx_1933_0008_000_0000|31|The Position of New Zealand in Relation to the Statute of Westminster|W. A. Curzon-Siggers M.A., LL.M.|UPNHNB977084058
cho_iprx_1933_0009_000_0000|1|Front Matter||EYHVCO866667659
cho_iprx_1933_0009_000_0000|2|Front Matter||BVFJPU740824213
cho_iprx_1933_0009_000_0000|3|Preface|P. D. Phillips|PCXSHI364298502
cho_iprx_1933_0009_000_0000|4|Table of Contents||ECBUAM528606993
cho_iprx_1933_0009_000_0000|5|Introduction|P. D. Phillips|MISUEE173139763
cho_iprx_1933_0009_000_0000|6|Section I Historical and Psychological Background||VWFEOW215137449
cho_iprx_1933_0009_000_0000|7|Chapter I Historical Survey of Immigration and Immigration Policy, 1788-1932|Herbert Burton|BTJNRG734639427
cho_iprx_1933_0009_000_0000|8|Chapter II Public Opinion and Population Problems|Professor K. H. Bailey|MDFBML864347927
cho_iprx_1933_0009_000_0000|9|Section II Economic Limitations||TNDHTM842458671
cho_iprx_1933_0009_000_0000|10|Chapter III Secondary Industry in Relation to Population Absorption|J. B. Brigden|QOZESK680638205
cho_iprx_1933_0009_000_0000|11|Chapter IV Population Absorption and the Standard of Living|G. Packer|POZGYG002113067
cho_iprx_1933_0009_000_0000|12|Chapter V Markets and Marketing in Relation to Population Absorption|F. R. E. Mauldon|EYMEMS012648421
cho_iprx_1933_0009_000_0000|13|Chapter VI Food Supply from the Point of View of Population|H. A. Mullett|RTJEGH292566564
cho_iprx_1933_0009_000_0000|14|Chapter VII Capital Imports and Population Absorption|Professor D. B. Copland|NIAPKM711174579
cho_iprx_1933_0009_000_0000|15|Section III Political and Practical Methods||LVBNMS736055354
cho_iprx_1933_0009_000_0000|16|Chapter VIII State Policy and Development|F. W. Eggleston|QEIXTD213493853
cho_iprx_1933_0009_000_0000|17|Chapter IX (a) The Equipment of a Growing Community|A. S. Kenyon|BMJOIX968559818
cho_iprx_1933_0009_000_0000|18|Chapter IX (b) Group Settlement in Western Australia|Gordan Taylor M.A., Ll.M.|UCVXOW585585241
cho_iprx_1933_0009_000_0000|19|Index||TGTQLH399246684
cho_iprx_1933_0010_000_0000|1|Front Matter||KHDHKJ670567017
cho_iprx_1933_0010_000_0000|2|Chinese Papers||TYNWZT404192249
cho_iprx_1933_0010_000_0000|3|Chinese Government Economic Planning and Reconstruction since 1927|Gideon Chen|KHETPP650176521
cho_iprx_1933_0010_000_0000|4|China's Industrial Development: Its Problems and Prospect|C. L. Nieh|XARTRP054118513
cho_iprx_1933_0010_000_0000|5|Rural Industries in China|H. D. Fong PH.D.|KYFRUO814142040
cho_iprx_1933_0010_000_0000|6|The Position of China as a Producer of Raw Materials and a Consumer of Manufactured Products|Djang Siao-Mei|ZTUBQG634552837
cho_iprx_1933_0010_000_0000|7|The Present Agrarian Problem in China|Chen Han-Seng|FRJFYN646468385
cho_iprx_1933_0010_000_0000|8|The Distribution of Population and Land Utilization in China|W. H. Wong|YUZIMX984944925
cho_iprx_1933_0010_000_0000|9|Trend and Character of China's Foreign Trade|Chien Tsai M.A.|WPUYYU520967592
cho_iprx_1933_0010_000_0000|10|China's Diplomatic Relations|Minchen T. Z. Tyau LL.D. (London)|NOOALI303243018
cho_iprx_1933_0011_000_0000|1|Front Matter||FMVKVK364074316
cho_iprx_1933_0011_000_0000|2|Front Matter||FXQSMG479070609
cho_iprx_1933_0011_000_0000|3|Introduction|Julean Arnold|JLRRNE123647783
cho_iprx_1933_0011_000_0000|4|Author's Preface|C. H. L.|MXSFMV163680168
cho_iprx_1933_0011_000_0000|5|Contents||ZEWAHF420506275
cho_iprx_1933_0011_000_0000|6|List of Tables||PPYUZW928941604
cho_iprx_1933_0011_000_0000|7|Front Matter||SRLNWW175964974
cho_iprx_1933_0011_000_0000|8|Chapter I The Economic Panorama||URTNCM854695087
cho_iprx_1933_0011_000_0000|9|Chapter II Some Peculiar Forms of Chinese Labor||GUKRIM948507021
cho_iprx_1933_0011_000_0000|10|Chapter III The Labor Movement||OOKWLS527252371
cho_iprx_1933_0011_000_0000|11|Chapter IV Study of Some Leading Labor Unions in China||DBZMUH596920862
cho_iprx_1933_0011_000_0000|12|Chapter V Study of Some Leading Labor Unions in China||IJDHLH703503586
cho_iprx_1933_0011_000_0000|13|Chapter VI The Labor Policy of the Nationalist Party||FIAOWX931107900
cho_iprx_1933_0011_000_0000|14|Chapter VII Labor Legislation in China||DMLSTD628465310
cho_iprx_1933_0011_000_0000|15|Chapter VIII Enforcing China's Labor Laws||TTTFHB413675887
cho_iprx_1933_0011_000_0000|16|Chapter IX Problems of Workers' Education||XEKBRZ466046799
cho_iprx_1933_0011_000_0000|17|Chapter X Problems of Unemployment and Under-Employment||GXAJXW601955885
cho_iprx_1933_0011_000_0000|18|Chapter XI Industrial Welfare in China||CBYNCX278097928
cho_iprx_1933_0011_000_0000|19|Chapter XII China's Relations with the International Labor Organization||RODRDW760514424
cho_iprx_1933_0011_000_0000|20|Chapter XIII Will Communism Conquer China?||YAYZDT238155610
cho_iprx_1933_0011_000_0000|21|Chapter XIV Conditions for Economic Reconstruction||PSEJZV406609254
cho_iprx_1933_0011_000_0000|22|Appendices||EJWYUN169690763
cho_iprx_1933_0011_000_0000|23|I. Factory Law||XKOZGU232634811
cho_iprx_1933_0011_000_0000|24|II. Chronology of Important Labor Events in China||LYSGKL228095993
cho_iprx_1933_0011_000_0000|25|III. Materials for the Study of Labor Problems in China||TNYSWO040825116
cho_iprx_1933_0011_000_0000|26|Index||APOEWI780144139
cho_iprx_1933_0012_000_0000|1|The Silk Reeling Industry in Shanghai|D. K. Lieu|PWECDK221819149
cho_iprx_1933_0012_000_0000|2|A Preliminary Report on Shanghai Industrialization|D. K. Lieu|IJVGOH492759535
cho_iprx_1933_0012_000_0000|3|Errata||OZQCFJ212820266
cho_iprx_1933_0013_000_0000|1|Errata||MSZGBP459462961
cho_iprx_1933_0013_000_0000|2|Front Matter||COTJZK906762248
cho_iprx_1933_0013_000_0000|3|Japanese Papers||BNHOUQ889335521
cho_iprx_1933_0013_000_0000|4|Comparative Study of Boycotts Preliminary Considerations|Kenzo Takayanagi|RVZIFZ401046004
cho_iprx_1933_0013_000_0000|5|The Historical Development of Chinese Boycott 1834-1925|Shigeharu Matsumoto|RANNMX841808207
cho_iprx_1933_0013_000_0000|6|Part II Economic Effects|Kenzo Takayanagi|WEYZUE173774584
cho_iprx_1933_0013_000_0000|7|Part III Juridical Analysis|Kenzo Takayanagi|KNPZGE924598362
cho_iprx_1933_0014_000_0000|1|Front Matter||SOTPCX568556843
cho_iprx_1933_0014_000_0000|2|Japanese Papers||GOCRCD353146930
cho_iprx_1933_0014_000_0000|3|Financial System in Japan|Mitsutaro Araki|QGNJHA188336799
cho_iprx_1933_0014_000_0000|4|Recent Changes in the Japanese Tariffs|Teijiro Uyeda|ARYKIY840657788
cho_iprx_1933_0014_000_0000|5|Future of the Japanese Population|Teijiro Uyeda|BDEJZG328600985
cho_iprx_1933_0014_000_0000|6|Control of the Electric Power Industry in Japan|Masamichi Royama|VFRWOD845146170
cho_iprx_1933_0014_000_0000|7|Control of Industry in Japan||NXHEGJ722113089
cho_iprx_1933_0014_000_0000|8|Communications||HAFGLJ310055644
cho_iprx_1933_0014_000_0000|9|Supply of Raw Materials in Japan||EGQTEW151161822
cho_iprx_1933_0014_000_0000|10|Some Considerations on the Future Reconstruction of Peace Machinery in the Pacific|Yasaka Takaki|PGBMHT256544316
cho_iprx_1933_0014_000_0000|11|Control of the Price of Rice|Seiichi Tobata|ADUQTH599742166
cho_iprx_1936_0000_001_0000|1|Front Matter||ZKDYPX010378112
cho_iprx_1936_0000_001_0000|1|Front Matter||ZKDYPX010378112
cho_iprx_1936_0000_001_0000|2|Front Matter||RWRECN742612103
cho_iprx_1936_0000_001_0000|2|Front Matter||RWRECN742612103
cho_iprx_1936_0000_001_0000|3|Front Matter||WLFTZJ569514208
cho_iprx_1936_0000_001_0000|3|Front Matter||WLFTZJ569514208
cho_iprx_1936_0000_001_0000|4|Table of Contents||JYZUQT719142451
cho_iprx_1936_0000_001_0000|4|Table of Contents||JYZUQT719142451
cho_iprx_1936_0000_001_0000|5|Preface||AZCXBA096743244
cho_iprx_1936_0000_001_0000|5|Preface||AZCXBA096743244
cho_iprx_1936_0000_001_0000|6|Introduction the Pacific Scene, 1933-1936||ZORYUP558358375
cho_iprx_1936_0000_001_0000|6|Introduction the Pacific Scene, 1933-1936||ZORYUP558358375
cho_iprx_1936_0000_001_0000|7|Chapter I The United States||LGGVNR147736614
cho_iprx_1936_0000_001_0000|7|Chapter I The United States||LGGVNR147736614
cho_iprx_1936_0000_001_0000|8|Chapter II Japan||OPCQAV681737393
cho_iprx_1936_0000_001_0000|8|Chapter II Japan||OPCQAV681737393
cho_iprx_1936_0000_001_0000|9|Chapter III The Union of Soviet Socialist Republics||NAQSNY667210442
cho_iprx_1936_0000_001_0000|9|Chapter III The Union of Soviet Socialist Republics||NAQSNY667210442
cho_iprx_1936_0000_001_0000|10|Chapter IV China||GDZHHC742991950
cho_iprx_1936_0000_001_0000|10|Chapter IV China||GDZHHC742991950
cho_iprx_1936_0000_001_0000|11|Chapter V The Changing Balance of Political Forces in the Pacific and the Possibilities of Peaceful Adjustment||STAQGJ263323287
cho_iprx_1936_0000_001_0000|11|Chapter V The Changing Balance of Political Forces in the Pacific and the Possibilities of Peaceful Adjustment||STAQGJ263323287
cho_iprx_1936_0000_001_0000|12|Documents||ZHOXAK126948049
cho_iprx_1936_0000_001_0000|12|Documents||ZHOXAK126948049
cho_iprx_1936_0000_001_0000|13|Document I Trade and Trade Rivalry between the United States and Japan|William W. Lockwood Jr.|KMPFUQ483902378
cho_iprx_1936_0000_001_0000|13|Document I Trade and Trade Rivalry between the United States and Japan|William W. Lockwood Jr.|KMPFUQ483902378
cho_iprx_1936_0000_001_0000|14|Document II Factors Affecting the Recent Industrial Development of Japan|Kamekichi Takahashi|TLXHLF017509857
cho_iprx_1936_0000_001_0000|14|Document II Factors Affecting the Recent Industrial Development of Japan|Kamekichi Takahashi|TLXHLF017509857
cho_iprx_1936_0000_001_0000|15|Document III The Resources and Economic Development of the Soviet Far East|E. Raikhman|NUCOSJ830780155
cho_iprx_1936_0000_001_0000|15|Document III The Resources and Economic Development of the Soviet Far East|E. Raikhman|NUCOSJ830780155
cho_iprx_1936_0000_001_0000|16|Document IV Recent Developments in the Chinese Communist Movement|Reizo Otsuka|QJORZK390879840
cho_iprx_1936_0000_001_0000|16|Document IV Recent Developments in the Chinese Communist Movement|Reizo Otsuka|QJORZK390879840
cho_iprx_1936_0000_001_0000|17|Document V The Reconstruction Movement in China|George E. Taylor|SFPPTW269808531
cho_iprx_1936_0000_001_0000|17|Document V The Reconstruction Movement in China|George E. Taylor|SFPPTW269808531
cho_iprx_1936_0000_001_0000|18|Document VI The Working of Diplomatic Machinery in the Pacific|Quincy Wright|PXBJED666995483
cho_iprx_1936_0000_001_0000|18|Document VI The Working of Diplomatic Machinery in the Pacific|Quincy Wright|PXBJED666995483
cho_iprx_1936_0000_001_0000|19|Appendixes||JHYZGB666103086
cho_iprx_1936_0000_001_0000|19|Appendixes||JHYZGB666103086
cho_iprx_1936_0000_001_0000|20|Appendix I Conference Membership and Committees||LMYKOI691733926
cho_iprx_1936_0000_001_0000|20|Appendix I Conference Membership and Committees||LMYKOI691733926
cho_iprx_1936_0000_001_0000|21|Appendix II Data-Papers and Other Documents Presented at the Conference||NPCTEO612969991
cho_iprx_1936_0000_001_0000|21|Appendix II Data-Papers and Other Documents Presented at the Conference||NPCTEO612969991
cho_iprx_1936_0000_001_0000|22|Appendix III Conference Programme||IOEGAX175379856
cho_iprx_1936_0000_001_0000|22|Appendix III Conference Programme||IOEGAX175379856
cho_iprx_1936_0000_001_0000|23|Appendix IV Round Table Discussion Syllabus||GYXEQW109136123
cho_iprx_1936_0000_001_0000|23|Appendix IV Round Table Discussion Syllabus||GYXEQW109136123
cho_iprx_1936_0000_001_0000|24|Appendix V National Councils and Secretaries of the Institute of Pacific Relations||JIFHAY539672647
cho_iprx_1936_0000_001_0000|24|Appendix V National Councils and Secretaries of the Institute of Pacific Relations||JIFHAY539672647
cho_iprx_1936_0000_001_0000|25|Appendix VI Conference Organization and Administrative Decisions||AVBIMD759012354
cho_iprx_1936_0000_001_0000|25|Appendix VI Conference Organization and Administrative Decisions||AVBIMD759012354
cho_iprx_1936_0000_001_0000|26|Index||KWKXXK531836568
cho_iprx_1936_0000_001_0000|26|Index||KWKXXK531836568
cho_iprx_1936_0000_001_0000|27|Back Matter||HRMHRA285505360
cho_iprx_1936_0000_001_0000|27|Back Matter||HRMHRA285505360
cho_iprx_1936_0001_000_0000|1|Front Matter||RPPURX726223293
cho_iprx_1936_0001_000_0000|1|Front Matter||RPPURX726223293
cho_iprx_1936_0001_000_0000|2|Front Matter||DODLYO219975778
cho_iprx_1936_0001_000_0000|2|Front Matter||DODLYO219975778
cho_iprx_1936_0001_000_0000|3|Australian Papers||MMTNYI382846678
cho_iprx_1936_0001_000_0000|3|Australian Papers||MMTNYI382846678
cho_iprx_1936_0001_000_0000|4|Front Matter||HAIOBE320228161
cho_iprx_1936_0001_000_0000|4|Front Matter||HAIOBE320228161
cho_iprx_1936_0001_000_0000|5|Contents||IDKWMK897987473
cho_iprx_1936_0001_000_0000|5|Contents||IDKWMK897987473
cho_iprx_1936_0001_000_0000|6|I. Collective Security on Trial|F. W. Eggleston|WFWBTB074925722
cho_iprx_1936_0001_000_0000|6|I. Collective Security on Trial|F. W. Eggleston|WFWBTB074925722
cho_iprx_1936_0001_000_0000|7|Naval Armaments in the Pacific|J. C. Rookwood Proud|TMVYNC358167601
cho_iprx_1936_0001_000_0000|7|Naval Armaments in the Pacific|J. C. Rookwood Proud|TMVYNC358167601
cho_iprx_1936_0001_000_0000|8|Comments on J. C. Rookwood Proud's Paper,Naval Armaments in the Pacific|Tristan Buesst|NNMZLL217244341
cho_iprx_1936_0001_000_0000|8|Comments on J. C. Rookwood Proud's Paper,Naval Armaments in the Pacific|Tristan Buesst|NNMZLL217244341
cho_iprx_1936_0001_000_0000|9|Economic Aspects of Australian Defence|G. Packer|HBVHWH211315120
cho_iprx_1936_0001_000_0000|9|Economic Aspects of Australian Defence|G. Packer|HBVHWH211315120
cho_iprx_1936_0001_000_0000|10|The Collective System in the Pacific|P. D. Phillips|OVZLLR076421674
cho_iprx_1936_0001_000_0000|10|The Collective System in the Pacific|P. D. Phillips|OVZLLR076421674
cho_iprx_1936_0001_000_0000|11|Industrialisation in Japan and its Effects upon Australia|K. J. Binns|XIXUID384188222
cho_iprx_1936_0001_000_0000|11|Industrialisation in Japan and its Effects upon Australia|K. J. Binns|XIXUID384188222
cho_iprx_1936_0001_000_0000|12|Preface|K. J. Binns|TGCGTA923823121
cho_iprx_1936_0001_000_0000|12|Preface|K. J. Binns|TGCGTA923823121
cho_iprx_1936_0001_000_0000|13|Appendix. The New Australian Tariff Schedule 22nd May, 1936|K. J. Binns|QTDHBX199834747
cho_iprx_1936_0001_000_0000|13|Appendix. The New Australian Tariff Schedule 22nd May, 1936|K. J. Binns|QTDHBX199834747
cho_iprx_1936_0001_000_0000|14|Front Matter||TMCDTT058044613
cho_iprx_1936_0001_000_0000|14|Front Matter||TMCDTT058044613
cho_iprx_1936_0001_000_0000|15|Table of Contents||AYUXQW597477691
cho_iprx_1936_0001_000_0000|15|Table of Contents||AYUXQW597477691
cho_iprx_1936_0001_000_0000|16|The Contributors||LRYUWM306107572
cho_iprx_1936_0001_000_0000|16|The Contributors||LRYUWM306107572
cho_iprx_1936_0001_000_0000|17|The Southport Conference, 1934||DGSCPE633250313
cho_iprx_1936_0001_000_0000|17|The Southport Conference, 1934||DGSCPE633250313
cho_iprx_1936_0001_000_0000|18|The Australian Institute of International Affairs||EHEIRC178176329
cho_iprx_1936_0001_000_0000|18|The Australian Institute of International Affairs||EHEIRC178176329
cho_iprx_1936_0001_000_0000|19|Australian Commercial Representation Abroad|The Hon. F. H. Stewart M.P.|HCBEKI720436382
cho_iprx_1936_0001_000_0000|19|Australian Commercial Representation Abroad|The Hon. F. H. Stewart M.P.|HCBEKI720436382
cho_iprx_1936_0001_000_0000|20|A Foreign Policy for Australia|Professor A. C. V. Melbourne, M.A., Ph.D.|ILMWBX024958364
cho_iprx_1936_0001_000_0000|20|A Foreign Policy for Australia|Professor A. C. V. Melbourne, M.A., Ph.D.|ILMWBX024958364
cho_iprx_1936_0001_000_0000|21|Policies of the Government of Great Britain Likely to Affect Australia|Malcolm MacDonald, M.P.|PATIBD096213254
cho_iprx_1936_0001_000_0000|21|Policies of the Government of Great Britain Likely to Affect Australia|Malcolm MacDonald, M.P.|PATIBD096213254
cho_iprx_1936_0001_000_0000|22|Cultural Relations between Australia and Oriental Countries|Dr. W. G. Goddard, M.A., D.Litt.|APEOOS123558067
cho_iprx_1936_0001_000_0000|22|Cultural Relations between Australia and Oriental Countries|Dr. W. G. Goddard, M.A., D.Litt.|APEOOS123558067
cho_iprx_1936_0001_000_0000|23|Front Matter||HTVLMZ200680301
cho_iprx_1936_0001_000_0000|23|Front Matter||HTVLMZ200680301
cho_iprx_1936_0001_000_0000|24|Table of Contents||EOIPWM578648434
cho_iprx_1936_0001_000_0000|24|Table of Contents||EOIPWM578648434
cho_iprx_1936_0001_000_0000|25|Contributors||BIILDJ841551303
cho_iprx_1936_0001_000_0000|25|Contributors||BIILDJ841551303
cho_iprx_1936_0001_000_0000|26|Front Matter||IAKMPS071830549
cho_iprx_1936_0001_000_0000|26|Front Matter||IAKMPS071830549
cho_iprx_1936_0001_000_0000|27|Introduction||RJJJBL086391406
cho_iprx_1936_0001_000_0000|27|Introduction||RJJJBL086391406
cho_iprx_1936_0001_000_0000|28|Developments in Australian Foreign Policy and Diplomatic Machinery, 1934-1936|Dr. T. P. Fry|CIEKED453412909
cho_iprx_1936_0001_000_0000|28|Developments in Australian Foreign Policy and Diplomatic Machinery, 1934-1936|Dr. T. P. Fry|CIEKED453412909
cho_iprx_1936_0001_000_0000|29|Australia's Attitude Towards Collective Security|E. A. Ferguson|DFDRCG598550229
cho_iprx_1936_0001_000_0000|29|Australia's Attitude Towards Collective Security|E. A. Ferguson|DFDRCG598550229
cho_iprx_1936_0001_000_0000|30|Australia's Commercial Policy|Rt. Hon. Dr. Earle Page|JVHXJR149443025
cho_iprx_1936_0001_000_0000|30|Australia's Commercial Policy|Rt. Hon. Dr. Earle Page|JVHXJR149443025
cho_iprx_1936_0001_000_0000|31|The Scope for Trade Treaties|J. B. Brigden|GLGDGI192956045
cho_iprx_1936_0001_000_0000|31|The Scope for Trade Treaties|J. B. Brigden|GLGDGI192956045
cho_iprx_1936_0001_000_0000|32|Immigration Into Australia|R. Jay, B.A.|PUGNTI198755170
cho_iprx_1936_0001_000_0000|32|Immigration Into Australia|R. Jay, B.A.|PUGNTI198755170
cho_iprx_1936_0001_000_0000|33|Canadian Papers||QNNXFY569808670
cho_iprx_1936_0001_000_0000|33|Canadian Papers||QNNXFY569808670
cho_iprx_1936_0001_000_0000|34|Responsibility for Peace and War in the Pacific|Henry F. Augus|LJTHZB859283316
cho_iprx_1936_0001_000_0000|34|Responsibility for Peace and War in the Pacific|Henry F. Augus|LJTHZB859283316
cho_iprx_1936_0001_000_0000|35|Agriculture and Canadian-American Trade|H. A. Innis|UMFKRT499369140
cho_iprx_1936_0001_000_0000|35|Agriculture and Canadian-American Trade|H. A. Innis|UMFKRT499369140
cho_iprx_1936_0001_000_0000|36|New Zealand Papers||UKUXLU980846875
cho_iprx_1936_0001_000_0000|36|New Zealand Papers||UKUXLU980846875
cho_iprx_1936_0001_000_0000|37|Recent Economic Changes in New Zealand|W. B. Sutch Secretary-Economist to the Minister of Finance and Marketing|MWFAPN400804222
cho_iprx_1936_0001_000_0000|37|Recent Economic Changes in New Zealand|W. B. Sutch Secretary-Economist to the Minister of Finance and Marketing|MWFAPN400804222
cho_iprx_1936_0001_000_0000|38|Recovery Measures in New Zealand|H. Belshaw|IAMNCI545610607
cho_iprx_1936_0001_000_0000|38|Recovery Measures in New Zealand|H. Belshaw|IAMNCI545610607
cho_iprx_1936_0001_000_0000|39|Back Matter||JRMIIT488187637
cho_iprx_1936_0001_000_0000|39|Back Matter||JRMIIT488187637
cho_iprx_1936_0001_001_0000|1|Front Matter||EVLQPC716514874
cho_iprx_1936_0001_001_0000|1|Front Matter||EVLQPC716514874
cho_iprx_1936_0001_001_0000|2|Contents||KDKCOM349480830
cho_iprx_1936_0001_001_0000|2|Contents||KDKCOM349480830
cho_iprx_1936_0001_001_0000|3|Canadian Papers Yosemite Conference, 1936||ANBXMP492247736
cho_iprx_1936_0001_001_0000|3|Canadian Papers Yosemite Conference, 1936||ANBXMP492247736
cho_iprx_1936_0001_001_0000|4|The Economic Effects on Canada of the Recent Monetary Policy of the U.S.A.|J. D. Gibson|PMNVSV787095304
cho_iprx_1936_0001_001_0000|4|The Economic Effects on Canada of the Recent Monetary Policy of the U.S.A.|J. D. Gibson|PMNVSV787095304
cho_iprx_1936_0001_001_0000|5|The Effect of the Ottawa Agreements on Canadian Trade|K. W. Taylor|GGTKKU442000209
cho_iprx_1936_0001_001_0000|5|The Effect of the Ottawa Agreements on Canadian Trade|K. W. Taylor|GGTKKU442000209
cho_iprx_1936_0001_001_0000|6|International Machinery for the Maintenance of Peace in the Pacific Area|J. W. Pickersgill|VBTTJA438228853
cho_iprx_1936_0001_001_0000|6|International Machinery for the Maintenance of Peace in the Pacific Area|J. W. Pickersgill|VBTTJA438228853
cho_iprx_1936_0001_001_0000|7|Canada and the Changing Balance of Power in the Pacific|Norman MacKenzie|SGIPXP947179172
cho_iprx_1936_0001_001_0000|7|Canada and the Changing Balance of Power in the Pacific|Norman MacKenzie|SGIPXP947179172
cho_iprx_1936_0002_000_0000|1|Front Matter||KFCGNG817163645
cho_iprx_1936_0002_000_0000|1|Front Matter||KFCGNG817163645
cho_iprx_1936_0002_000_0000|2|Front Matter||HLREWB198681039
cho_iprx_1936_0002_000_0000|2|Front Matter||HLREWB198681039
cho_iprx_1936_0002_000_0000|3|Contents||GRQHPA517780566
cho_iprx_1936_0002_000_0000|3|Contents||GRQHPA517780566
cho_iprx_1936_0002_000_0000|4|Part I The Canadian Economy and the Depression|H. A. Innis|HZXSEL978054700
cho_iprx_1936_0002_000_0000|4|Part I The Canadian Economy and the Depression|H. A. Innis|HZXSEL978054700
cho_iprx_1936_0002_000_0000|5|Chapter I Introduction|H. A. Innis|VXHPLN019712734
cho_iprx_1936_0002_000_0000|5|Chapter I Introduction|H. A. Innis|VXHPLN019712734
cho_iprx_1936_0002_000_0000|6|Chapter II Problems of Income||GLNNKU658699371
cho_iprx_1936_0002_000_0000|6|Chapter II Problems of Income||GLNNKU658699371
cho_iprx_1936_0002_000_0000|7|Chapter III Problems of Expenditure||ALOPUF702770691
cho_iprx_1936_0002_000_0000|7|Chapter III Problems of Expenditure||ALOPUF702770691
cho_iprx_1936_0002_000_0000|8|Chapter IV Profit and Loss||TCHXBB648201761
cho_iprx_1936_0002_000_0000|8|Chapter IV Profit and Loss||TCHXBB648201761
cho_iprx_1936_0002_000_0000|9|Chapter V Problems of Adjustment||ZVBGBJ323033006
cho_iprx_1936_0002_000_0000|9|Chapter V Problems of Adjustment||ZVBGBJ323033006
cho_iprx_1936_0002_000_0000|10|Chapter VI A Summary|K. W. Taylor|TTRTGQ701696400
cho_iprx_1936_0002_000_0000|10|Chapter VI A Summary|K. W. Taylor|TTRTGQ701696400
cho_iprx_1936_0002_000_0000|11|Part II Canadian Monetary Problems and the Central Bank|A. F. W. Plumptre|TVAOUF198521179
cho_iprx_1936_0002_000_0000|11|Part II Canadian Monetary Problems and the Central Bank|A. F. W. Plumptre|TVAOUF198521179
cho_iprx_1936_0002_000_0000|12|Foreword|J. M. Macdonnell|VZUBPX456371220
cho_iprx_1936_0002_000_0000|12|Foreword|J. M. Macdonnell|VZUBPX456371220
cho_iprx_1936_0002_000_0000|13|Chapter I Central Banking Machinery and Monetary Policy|Mr. A. F. W. Plumptre|SSBOIY832392598
cho_iprx_1936_0002_000_0000|13|Chapter I Central Banking Machinery and Monetary Policy|Mr. A. F. W. Plumptre|SSBOIY832392598
cho_iprx_1936_0002_000_0000|14|Chapter II Control of Investment and Proposals for Public Works|Mr. H. R. Jackman|TAHSYK680864456
cho_iprx_1936_0002_000_0000|14|Chapter II Control of Investment and Proposals for Public Works|Mr. H. R. Jackman|TAHSYK680864456
cho_iprx_1936_0002_000_0000|15|Chapter III The Importation of Capital into Canada - its Effects and the Possibilities of its Control|Mr. J. Courtland Elliott|IXPZDU689907571
cho_iprx_1936_0002_000_0000|15|Chapter III The Importation of Capital into Canada - its Effects and the Possibilities of its Control|Mr. J. Courtland Elliott|IXPZDU689907571
cho_iprx_1936_0002_000_0000|16|Chapter IV Control of Foreign Exchange Rates|Mr. H. D. Scott|HREZKL285780197
cho_iprx_1936_0002_000_0000|16|Chapter IV Control of Foreign Exchange Rates|Mr. H. D. Scott|HREZKL285780197
cho_iprx_1936_0002_000_0000|17|Chapter V Central Banking Reserves|Mr. J. Douglas Gibson|OIJQBL596696611
cho_iprx_1936_0002_000_0000|17|Chapter V Central Banking Reserves|Mr. J. Douglas Gibson|OIJQBL596696611
cho_iprx_1936_0002_000_0000|18|Chapter VI The World in Which our Central Bank Will Work|Mr. Gilbert E. Jackson|GFSAMA613283285
cho_iprx_1936_0002_000_0000|18|Chapter VI The World in Which our Central Bank Will Work|Mr. Gilbert E. Jackson|GFSAMA613283285
cho_iprx_1936_0002_000_0000|19|Appendix I Extracts from the Report of the Discussions at the Montreal round Table of Social and Economic Policy|G. E. Britnell|MKIVZD234845877
cho_iprx_1936_0002_000_0000|19|Appendix I Extracts from the Report of the Discussions at the Montreal round Table of Social and Economic Policy|G. E. Britnell|MKIVZD234845877
cho_iprx_1936_0002_000_0000|20|Appendix II Members of the Study Group on Canadian Economic Policies of the Toronto Branch of the Canadian Institute of International Affairs 1933-1934||FQPMJT703512841
cho_iprx_1936_0002_000_0000|20|Appendix II Members of the Study Group on Canadian Economic Policies of the Toronto Branch of the Canadian Institute of International Affairs 1933-1934||FQPMJT703512841
cho_iprx_1936_0002_000_0000|21|Appendix III Members of the round Table on Social and Economic Policy at the First Study Conference of the Canadian Institute of International Affairs Montreal, 19-20 May, 1934||NBJRZR942844959
