psmid|articleid|title|authors|assetid
cho_iaxx_1937_0016_000_0000|113|Editorial Note||GXLYWZ188140808
cho_iaxx_1937_0016_000_0000|114|Germany and the Peace of Europe|The Most Hon. The Marquess of Lothian C. H.|AZOAIY632735957
cho_iaxx_1937_0016_000_0000|115|Fears and Realities in Scandinavia|George Soloveytchik|EKERKX200522919
cho_iaxx_1937_0016_000_0000|116|Back Matter||YUOGXZ218881389
cho_iaxx_1937_0016_000_0000|117|Standards of Living as a Factor in International Relations|Dr. Carl Alsberg|ASNGHJ680887206
cho_iaxx_1937_0016_000_0000|118|Reviews of Books||VYCGNK902799611
cho_iaxx_1937_0016_000_0000|119|Book Review: Far East and Pacific|G. E. Hubbard|QOGQQV621213510
cho_iaxx_1937_0016_000_0000|120|Book Review: United States|Norman MacKenzie|TFNNHU306585283
cho_iaxx_1937_0016_000_0000|121|Book Review: Latin America||UWDNHL853805319
cho_iaxx_1937_0016_000_0000|122|Book Review: British Commonwealth of Nations|John Hope Simpson|BIZLNE858203154
cho_iaxx_1937_0016_000_0000|123|Book Review: Europe|E. J. Passant|TTIXPR864014324
cho_iaxx_1937_0016_000_0000|124|Book Review: U.S.S.R.|Violet Conolly|ZKRSSM104756637
cho_iaxx_1937_0016_000_0000|125|Book Review: General|G. M. Gathorne-Hardy|EFNNRS257606288
cho_iaxx_1937_0016_000_0000|126|Book Review: Colonial Questions|T. D. S.|FFLUPZ421020651
cho_iaxx_1937_0016_000_0000|127|Correspondence|Henry Harrison|FPNNDH330555434
cho_iaxx_1937_0016_000_0000|128|Index||XZEFIZ778155301
cho_iaxx_1937_0016_000_0000|129|Back Matter||VHBJAA609975619
cho_iaxx_1938_0017_000_0000|1|Front Matter||PPPTLU113305891
cho_iaxx_1938_0017_000_0000|2|Missing Library Books||ONGKHK800691444
cho_iaxx_1938_0017_000_0000|3|Change in Library Hours||TTJXUQ294053595
cho_iaxx_1938_0017_000_0000|4|Front Matter||AJFCHZ314756757
cho_iaxx_1938_0017_000_0000|5|Front Matter||YBXZXS986686938
cho_iaxx_1938_0017_000_0000|6|Contents of Volume XVII||QVZXND959554742
cho_iaxx_1938_0017_000_0000|7|Issue 1: January - February||ZTTSHZ683554471
cho_iaxx_1938_0017_000_0000|8|Front Matter||UIKAKZ649690545
cho_iaxx_1938_0017_000_0000|9|The Royal Institute of International Affairs||OJJVIF687282189
cho_iaxx_1938_0017_000_0000|10|Contributors to this Issue||EWIBAR828429965
cho_iaxx_1938_0017_000_0000|11|The Decline of International Standards|Professor Sir Alfred Zimmern|GBMHNO443835257
cho_iaxx_1938_0017_000_0000|12|The Colonial Problem|The Hon. Harold Nicolson C.M.G., M.P.|NPQRXP006090025
cho_iaxx_1938_0017_000_0000|13|Back Matter||IJDIDW343261436
cho_iaxx_1938_0017_000_0000|14|The United States and British Policy|Mr. H. Wickham Steed|LZANZA678926811
cho_iaxx_1938_0017_000_0000|15|America's Labour Troubles|Mr. Clement Jones C. B.|LMUTFO990871600
cho_iaxx_1938_0017_000_0000|16|Reviews of Books||YQLKKN785816882
cho_iaxx_1938_0017_000_0000|17|Book Review: General|T. H.|GBTVGH902712380
cho_iaxx_1938_0017_000_0000|18|Book Review: Church and State|C. W. Guillebaud|XBDDOI981088506
cho_iaxx_1938_0017_000_0000|19|Book Review: Economics and Finance|B. S. Keeling|VYGSRY423247748
cho_iaxx_1938_0017_000_0000|20|Book Review: Population and Migration|W. R. Crocker|MQFWEN134334940
cho_iaxx_1938_0017_000_0000|21|Book Review: Law|C. John Colombos|UTUTJO446559515
cho_iaxx_1938_0017_000_0000|22|Book Review: Europe|E. H. Carr|LCUVRB295053041
cho_iaxx_1938_0017_000_0000|23|Book Review: U.S.S.R.|E. H. Carr|BJXCQI972582481
cho_iaxx_1938_0017_000_0000|24|Book Review: Africa|P. G. Elgood|EMBCNA386837998
cho_iaxx_1938_0017_000_0000|25|Book Review: Ethiopia|R. E. Cheesman|HUCBNN212280475
cho_iaxx_1938_0017_000_0000|26|Book Review: India|Meston|VUEKYG908361895
cho_iaxx_1938_0017_000_0000|27|Book Review: Far East and Pacific|J. B. Condliffe|DXYLLQ296724174
cho_iaxx_1938_0017_000_0000|28|Correspondence|Alexandre Berenstein LL. D., Barrister-at-Law|SAEDAO645299188
cho_iaxx_1938_0017_000_0000|29|Back Matter||VOCGJH750819031
cho_iaxx_1938_0017_000_0000|30|Issue 2: March - April||QKDDGT669933793
cho_iaxx_1938_0017_000_0000|31|Front Matter||QQFTER375951622
cho_iaxx_1938_0017_000_0000|32|Contributors to this Issue||IYSTXA257327014
cho_iaxx_1938_0017_000_0000|33|International Problems of Economic Change|Allan G. B. Fisher|XYKNWO344700084
cho_iaxx_1938_0017_000_0000|34|The Economic Situation in France|The Hon. George Peel|UZCGBU972458528
cho_iaxx_1938_0017_000_0000|35|Great Britain and the League|Sir John Fischer Williams C.B.E., K.C.|HGURDV407799207
cho_iaxx_1938_0017_000_0000|36|The Present Situation in Portugal|S. George West|OHDSIA999477428
cho_iaxx_1938_0017_000_0000|37|The Training of the Nazi Leaders of the Future|G. A. Rowan-Robinson|XDBZQR290594347
cho_iaxx_1938_0017_000_0000|38|The Nutrition Report|Dame Janet M. Campbell|THTBBN334128824
cho_iaxx_1938_0017_000_0000|39|Reviews of Books||RWCBTS515257478
cho_iaxx_1938_0017_000_0000|40|Book Review: General|K. C. Boswell|RBZCLH721498392
cho_iaxx_1938_0017_000_0000|41|Book Review: War and Security|Meston|NZCZPZ152204413
cho_iaxx_1938_0017_000_0000|42|Book Review: Law|H. P. S. Matthews|WAREJH865699076
cho_iaxx_1938_0017_000_0000|43|Book Review: Economic and Financial|D. H. MacGregor|TGIHLT479480963
cho_iaxx_1938_0017_000_0000|44|Book Review: Pre-War History|B. H. Summer|UMFBZI638449526
cho_iaxx_1938_0017_000_0000|45|Book Review: British Commonwealth of Nations|H. Beeley|XERKPX348772613
cho_iaxx_1938_0017_000_0000|46|Book Review: Europe|William Oualid|CWGEUZ760296657
cho_iaxx_1938_0017_000_0000|47|Book Review: U.S.S.R.|E. H. Carr|HHWEJG371737196
cho_iaxx_1938_0017_000_0000|48|Book Review: Far East and Pacific|John Brent|NETWFK935921143
cho_iaxx_1938_0017_000_0000|49|Book Review: The United States|Lionel M. Gelber|PXNOPR200062190
cho_iaxx_1938_0017_000_0000|50|Correspondence|Tracy Philipps|JOTNCY179333603
cho_iaxx_1938_0017_000_0000|51|Back Matter||EWPTWS171043477
cho_iaxx_1938_0017_000_0000|52|Erratum||XUGDRQ343161830
cho_iaxx_1938_0017_000_0000|53|Issue 3: May - June||SXWMEQ857531411
cho_iaxx_1938_0017_000_0000|54|Front Matter||PXZHQI555224024
cho_iaxx_1938_0017_000_0000|55|Contributors to this Issue||ANDBMW441408248
cho_iaxx_1938_0017_000_0000|56|The Issues in British Foreign Policy - I|Dr. Arnold J. Toynbee Hon. D.Litt., F.B.A.|YZJDPX270817914
cho_iaxx_1938_0017_000_0000|57|The Issues in British Foreign Policy - II|The Viscount Cecil of Chelwood P.C., K.C.|PUFTTX031963683
cho_iaxx_1938_0017_000_0000|58|The Issues in British Foreign Policy - III|The Most Hon. The Marquess of Lothian C.H.|NDBPEB842601939
cho_iaxx_1938_0017_000_0000|59|The Issues in British Foreign Policy - IV|R. A. Butler M.P.|RRLPIK645811258
cho_iaxx_1938_0017_000_0000|60|The Future of British Foreign Policy|Professor H. N. Fieldhouse|LJNFUV810411316
cho_iaxx_1938_0017_000_0000|61|Reviews of Books||VDOCXJ627214043
cho_iaxx_1938_0017_000_0000|62|Book Review: British Commonwealth of Nations|K. C. Wheare|NIOEJK413231339
cho_iaxx_1938_0017_000_0000|63|Book Review: Racial and Population Questions|W. E. H. Stanner|CVEKFS331644609
cho_iaxx_1938_0017_000_0000|64|Book Review: Law|A. Fachiri|TVVALA460619103
cho_iaxx_1938_0017_000_0000|65|Book Review: Sanctions and the League|Sir A. McFadyean|IHXLQZ678450549
cho_iaxx_1938_0017_000_0000|66|Book Review: Economic and Financial|R. F. Harrod|IFBBZW485763530
cho_iaxx_1938_0017_000_0000|67|Book Review: Europe|C. A. MacArtney|ONCGRR342183163
cho_iaxx_1938_0017_000_0000|68|Book Review: U.S.S.R.|E. H. Carr|NSENRR470446770
cho_iaxx_1938_0017_000_0000|69|Book Review: Latin America|J. Duval Rice|XASVEH330009410
cho_iaxx_1938_0017_000_0000|70|Book Review: Far East and Pacific|V. R. Idelson|KMFPZM581751735
cho_iaxx_1938_0017_000_0000|71|Correspondence|Muriel Currey|PWKSZY232208960
cho_iaxx_1938_0017_000_0000|72|Issue 4: July - August||SMSFUE065385826
cho_iaxx_1938_0017_000_0000|73|Front Matter||VXFRNQ236948547
cho_iaxx_1938_0017_000_0000|74|Contributors to this Issue||KUQXVY562612600
cho_iaxx_1938_0017_000_0000|75|Czechoslovakia Today|Professor Sir Alfred Zimmern|ZQRWNS463316668
cho_iaxx_1938_0017_000_0000|76|Air Power and the Principle of Parity|Air-Commodore L. E. O. Charlton C.B., C.M.G., D.S.O.|CEFSZK479507442
cho_iaxx_1938_0017_000_0000|77|The Future in France: Difficulties in the Way of National Union|Professor Paul Vaucher|NKRMYB025185622
cho_iaxx_1938_0017_000_0000|78|A French View of the Situation in the Far East|Monsieur Etienne Dennery|PKIZCN276426705
cho_iaxx_1938_0017_000_0000|79|Reviews of Books||CNRBTJ830947394
cho_iaxx_1938_0017_000_0000|80|Book Review: General|S. A. Heald|IALRJI333263322
cho_iaxx_1938_0017_000_0000|81|Book Review: International Law|J. L. Brierly|GOOVUP768378167
cho_iaxx_1938_0017_000_0000|82|Book Review: Economic and Financial|J. B. C.|CFDJIQ057805792
cho_iaxx_1938_0017_000_0000|83|Book Review: Pre-War History|A. J. P. Taylor|DMDZGK378646066
cho_iaxx_1938_0017_000_0000|84|Book Review: British Empire|George Catlin|IMNYWA187674808
cho_iaxx_1938_0017_000_0000|85|Book Review: Europe|Freda White|UQYFAW292268880
cho_iaxx_1938_0017_000_0000|86|Book Review: U.S.S.R.|W. J. Oudendyk|ADASRI063999578
cho_iaxx_1938_0017_000_0000|87|Book Review: Near and Middle East|E. L. Howard-Williams|AXAWRL274726555
cho_iaxx_1938_0017_000_0000|88|Book Review: Africa|W. R. Crocker|NJYOCN062582405
cho_iaxx_1938_0017_000_0000|89|Book Review: United States|E. H. Carr|VQILTE185103408
cho_iaxx_1938_0017_000_0000|90|Book Review: Far East and Pacific|J. T. Pratt|SKOTGN662235900
cho_iaxx_1938_0017_000_0000|91|Correspondence|Leonard Stein|JFGNVU180247244
cho_iaxx_1938_0017_000_0000|92|Back Matter||REWCUH359898601
cho_iaxx_1938_0017_000_0000|93|Erratum||FZIGDR340510157
cho_iaxx_1938_0017_000_0000|94|Issue 5: September - October||QCPPTS794031611
cho_iaxx_1938_0017_000_0000|95|Front Matter||QGXFTR173626306
cho_iaxx_1938_0017_000_0000|96|Contributors to this Issue||BKJVCJ374680725
cho_iaxx_1938_0017_000_0000|97|The Refugee Problem|Sir John Hope Simpson K.B.E., C.I.E.|XCJDAA322930472
cho_iaxx_1938_0017_000_0000|98|The Sino-Japanese War and the Open Door|E. A. Ch-Walden|HWXGTO763815225
cho_iaxx_1938_0017_000_0000|99|From Frederick the Great to Hitler: The Consistency of German Aims|Mr. H. Wickham Steed|AKUAVA445100105
cho_iaxx_1938_0017_000_0000|100|Roumania Today|Dr. Gerhart Luetkens|VJBNMJ846796842
cho_iaxx_1938_0017_000_0000|101|Reviews of Books||TMOOMC941700888
cho_iaxx_1938_0017_000_0000|102|Book Review: General|E. H. Carr|HEDQMK284042439
cho_iaxx_1938_0017_000_0000|103|Book Review: Economic and Financial|Allan G. B. Fisher|WUHZKN944030320
cho_iaxx_1938_0017_000_0000|104|Book Review: Law|H. Lauterpacht|UQBGHL829845901
cho_iaxx_1938_0017_000_0000|105|Book Review: War 1914-1918 and the Peace Conference|J. T. Pratt|OPZDPN775707483
cho_iaxx_1938_0017_000_0000|106|Book Review: League of Nations|D. A. Routh|APYQAB812244498
cho_iaxx_1938_0017_000_0000|107|Book Review: Zionism and the Jews|Leonard Stein|MZURWX368189758
cho_iaxx_1938_0017_000_0000|108|Book Review: Great Britain|E. L. Woodward|JADBLI723760914
cho_iaxx_1938_0017_000_0000|109|Book Review: Europe|G. A. Rowan-Robinson|FQRMLU433410579
cho_iaxx_1938_0017_000_0000|110|Book Review: U.S.S.R.|Violet Conolly|LIVTYP195721569
cho_iaxx_1938_0017_000_0000|111|Book Review: United States|B. S. Keeling|EBLXWA472126313
cho_iaxx_1938_0017_000_0000|112|Book Review: Far East and Pacific|G. E. Hubbard|KOSYIG640780301
cho_iaxx_1938_0017_000_0000|113|Issue 6: November - December||IFZGVD248265263
cho_iaxx_1938_0017_000_0000|114|Front Matter||ZTSPCS801578188
cho_iaxx_1938_0017_000_0000|115|Contributors to this Issue||VPNHWK588443184
cho_iaxx_1938_0017_000_0000|116|Hungary and the Present Crisis|C. A. MacArtney|CSIKJB872430547
cho_iaxx_1938_0017_000_0000|117|Foreign Interests in Mexico|William S. Culbertson|AYTQKE894866826
cho_iaxx_1938_0017_000_0000|118|The Economic and Financial Activities of the League|Alexander Loveday|NSANKJ017626290
cho_iaxx_1938_0017_000_0000|119|Publicity and Propaganda in International Affairs|Sir Arthur Willert K.B.E.|VGWZKH135755501
cho_iaxx_1938_0017_000_0000|120|Reviews of Books||DTUQSX221234016
cho_iaxx_1938_0017_000_0000|121|Book Review: General|Meston|WWKISZ198191240
cho_iaxx_1938_0017_000_0000|122|Book Review: Pre-War History|Wickham Steed|WMWTNX718377616
cho_iaxx_1938_0017_000_0000|123|Book Review: Economic and Financial|Allan G. B. Fisher|UBWOQV107416218
cho_iaxx_1938_0017_000_0000|124|Book Review: British Commonwealth of Nations|K. C. Wheare|ENJXNQ234569050
cho_iaxx_1938_0017_000_0000|125|Book Review: Europe|Barbara Ward|NTHBKZ831092934
cho_iaxx_1938_0017_000_0000|126|Book Review: Vatican|C. S.|OKHMMI044019858
cho_iaxx_1938_0017_000_0000|127|Book Review: The Mediterranean and North Africa|Stewart Perowne|BQCCRS075793797
cho_iaxx_1938_0017_000_0000|128|Book Review: U.S.S.R.|Violet Conolly|FUMYPH930385357
cho_iaxx_1938_0017_000_0000|129|Book Review: Near and Middle East|H. A. R. G.|NHBHTU377387035
cho_iaxx_1938_0017_000_0000|130|Book Review: India|H. S. Chatfield|YRTQHR001664506
cho_iaxx_1938_0017_000_0000|131|Book Review: Africa|H. A. Wyndham|SEGZOV471977057
cho_iaxx_1938_0017_000_0000|132|Book Review: United States|G. De T. Glazebrook|JVDBHY396255382
cho_iaxx_1938_0017_000_0000|133|Book Review: Latin America|Kenneth Grubb|AYOJJE854104990
cho_iaxx_1938_0017_000_0000|134|Book Review: The Far East and Pacific|E. H.|YUVOSC216793724
cho_iaxx_1938_0017_000_0000|135|Errata||ZMEIKL145282428
cho_iaxx_1938_0017_000_0000|136|Index||OJBGND820939588
cho_iaxx_1938_0017_000_0000|137|Back Matter||TMJOYU801688607
cho_iaxx_1939_0018_000_0000|1|Front Matter||RECZKL960127354
cho_iaxx_1939_0018_000_0000|2|Front Matter||CWOBWU282824894
cho_iaxx_1939_0018_000_0000|3|Contents of Volume XVIII||ASEIPI211302593
cho_iaxx_1939_0018_000_0000|4|Front Matter||VMLYQD620813417
cho_iaxx_1939_0018_000_0000|5|Issue 1: January - February||LHRPZT745700149
cho_iaxx_1939_0018_000_0000|6|After Munich: The World Outlook|Arnold J. Toynbee|KSGFAG182343002
cho_iaxx_1939_0018_000_0000|7|A Japanese View of the Struggle in the Far East|Kenzo Takayanagi|ZABKZW760672767
cho_iaxx_1939_0018_000_0000|8|Impressions of the British Commonwealth Relations Conference, 1938|Ernest Bevin|TIMHOJ168603950
cho_iaxx_1939_0018_000_0000|9|European Diplomacy before the War in the Light of the Archives|Dr. G. P. Gooch|YOJFJP047951809
cho_iaxx_1939_0018_000_0000|10|The Publications of the Centre D'études De Politique Étrangére, Paris|Etienne Dennery|ZRGQKP986366377
cho_iaxx_1939_0018_000_0000|11|Reviews of Books||UPUUVS639803730
cho_iaxx_1939_0018_000_0000|12|Book Review: British Commonwealth of Nations|R. W. G. MacKay|GIFCEQ473960770
cho_iaxx_1939_0018_000_0000|13|Book Review: War|B. T. Reynolds|ZVGPYO722948689
cho_iaxx_1939_0018_000_0000|14|Book Review: General|Margaret Bryant|CINFLR202320239
cho_iaxx_1939_0018_000_0000|15|Book Review: Economics and Finance|Allan G. B. Fisher|GWYJNL617194978
cho_iaxx_1939_0018_000_0000|16|Book Review: Europe|D. H. Loch|HMFGKE343450629
cho_iaxx_1939_0018_000_0000|17|Book Review: U.S.S.R.|A. R. Knowles|ESLGMA777490940
cho_iaxx_1939_0018_000_0000|18|Book Review: Near and Middle East|N. Bentwich|UFBOAC836130988
cho_iaxx_1939_0018_000_0000|19|Book Review: Africa|Eric A. Walker|MLIDXB475688951
cho_iaxx_1939_0018_000_0000|20|Book Review: United States|Graham Hutton|DONMYD231835377
cho_iaxx_1939_0018_000_0000|21|Book Review: Far East and Pacific|Barnard Ellinger|QIVOAJ628456691
cho_iaxx_1939_0018_000_0000|22|Issue 2: March - April||YDBTVZ666776442
cho_iaxx_1939_0018_000_0000|23|The German Trade Drive in South-Eastern Europe|Allan G. B. Fisher|KDJRRK918784040
cho_iaxx_1939_0018_000_0000|24|The Report of the Palestine Partition Commission|Sir John Woodhead K.C.S.T., C.I.E.|HDRXSX236044610
cho_iaxx_1939_0018_000_0000|25|Some Problems Dealt with in the African Survey|The Lord Hailey G.C.S.I.,G.C.I.E.|DOPRAI469784041
cho_iaxx_1939_0018_000_0000|26|The Second Phase of China's Struggle|Professor Chang Peng-Chun|XEQJTI244048314
cho_iaxx_1939_0018_000_0000|27|The Economic Background in Germany|Thomas Balogh|OYENGR452863139
cho_iaxx_1939_0018_000_0000|28|Reviews of Books||EZMBPU353995837
cho_iaxx_1939_0018_000_0000|29|Book Review: The African Survey|O. Louwers|RBZFVE411975998
cho_iaxx_1939_0018_000_0000|30|Book Review: The Refugee Problem|Neill Malcolm|LSUXHA716260912
cho_iaxx_1939_0018_000_0000|31|Book Review: Democracy and Society|Ernest Barker|YLECNT787596444
cho_iaxx_1939_0018_000_0000|32|Book Review: Propaganda and the Press|D. A. Routh|YDSHUE347364709
cho_iaxx_1939_0018_000_0000|33|Book Review: General|A. M. Carr-Saunders|SAEBNT950290991
cho_iaxx_1939_0018_000_0000|34|Book Review: Economics and Finance|R. F. Harrod|AVUAED226667583
cho_iaxx_1939_0018_000_0000|35|Book Review: Colonial Questions|A. J. P. Taylor|QTCXSB314548177
cho_iaxx_1939_0018_000_0000|36|Book Review: Law|C. John Colombos|WAVBHC366945013
cho_iaxx_1939_0018_000_0000|37|Book Review: Peace Treaties|Wickham Steed|GRNESZ628860388
cho_iaxx_1939_0018_000_0000|38|Book Review: British Commonwealth of Nations|R. W. G. Mackay|SCSDAR019156765
cho_iaxx_1939_0018_000_0000|39|Book Review: Europe|H. G. L.|XKUMRF635263920
cho_iaxx_1939_0018_000_0000|40|Book Review: The Mediterranean and near East|E. M.|BQQLZD852446823
cho_iaxx_1939_0018_000_0000|41|Book Review: Jews and Arabs|G. A. Stolar|LJGDHN808346853
cho_iaxx_1939_0018_000_0000|42|Book Review: India|H. S. Chatfield|AITAIN784921233
cho_iaxx_1939_0018_000_0000|43|Book Review: Far East and Pacific|B. W. P.|THUCEK907985898
cho_iaxx_1939_0018_000_0000|44|Book Review: United States|R. B. Mowat|COFUCQ029222923
cho_iaxx_1939_0018_000_0000|45|Issue 3: May - June||LDUREC804038246
cho_iaxx_1939_0018_000_0000|46|World Order|Lionel Curtis|UIQDPW761603836
cho_iaxx_1939_0018_000_0000|47|The United States and Europe|The Most Hon. The Marquess of Lothian C. H.|PICUZG463195351
cho_iaxx_1939_0018_000_0000|48|Some Recollections of Czechoslovakia|General Faucher|USCXDU451991560
cho_iaxx_1939_0018_000_0000|49|Impressions of Tunis and Libya|H. N. Brailsford|CQUYVJ874175470
cho_iaxx_1939_0018_000_0000|50|The Suez Canal|Sir Arnold Wilson M. P.|PQQSZT068709616
cho_iaxx_1939_0018_000_0000|51|Reviews of Books||MEYKEK120657188
cho_iaxx_1939_0018_000_0000|52|Book Review: Politics and Society|Meston|JTIPMF441117901
cho_iaxx_1939_0018_000_0000|53|Book Review: General|J. M. Reid|ZZEZZZ958735142
cho_iaxx_1939_0018_000_0000|54|Book Review: War and Defence|Allan G. B. Fisher|LAIGCE637297457
cho_iaxx_1939_0018_000_0000|55|Book Review: Law|C. J. C.|YKOWLR605812498
cho_iaxx_1939_0018_000_0000|56|Book Review: Economics and Finance|Barnard Ellinger|FFULIY222486830
cho_iaxx_1939_0018_000_0000|57|Book Review: Population Problems|Allan G. B. Fisher|EUTOLL305862619
cho_iaxx_1939_0018_000_0000|58|Book Review: Pre-War History|E. L. Woodward|ARWKWU528419806
cho_iaxx_1939_0018_000_0000|59|Book Review: British Commonwealth of Nations|A. J. P. Taylor|NQXPQL146018596
cho_iaxx_1939_0018_000_0000|60|Book Review: Europe|Elizabeth Wiskemann|GGQYWD869843869
cho_iaxx_1939_0018_000_0000|61|Book Review: U.S.S.R.|L. E. Hubbard|EZVMZC804187771
cho_iaxx_1939_0018_000_0000|62|Book Review: Africa|R.|UOJFLH967620065
cho_iaxx_1939_0018_000_0000|63|Book Review: The Far East and Pacific|E. Edwards|VZHHWI152330302
cho_iaxx_1939_0018_000_0000|64|Book Review: United States|F. O. Darvall|NKHVXM142030065
cho_iaxx_1939_0018_000_0000|65|Erratum||QETCXP093769490
cho_iaxx_1939_0018_000_0000|66|Back Matter||JTVRKI538976835
cho_iaxx_1939_0018_000_0000|67|Issue 4: July - August||WQNNQB791396135
cho_iaxx_1939_0018_000_0000|68|How France is Defended|General Maxime Weygand|SEVQCX520753878
cho_iaxx_1939_0018_000_0000|69| Mein Kampf and Europe|R. C. K. Ensor|WRTERU145518420
cho_iaxx_1939_0018_000_0000|70|Air Power|H. E. Wimperis C.B., C.B.E.|ZCXCTQ372064691
cho_iaxx_1939_0018_000_0000|71|The Labour Problem in the East|Harold Butler C. B.|LLCKSB592652426
cho_iaxx_1939_0018_000_0000|72|Reviews of Books||NKSZDX792625075
cho_iaxx_1939_0018_000_0000|73|Book Review: European Politics|E. H. Carr|OQDSGB171480083
cho_iaxx_1939_0018_000_0000|74|Book Review: War, 1914-1918|G. P. Gooch|RKTOSP386922241
cho_iaxx_1939_0018_000_0000|75|Book Review: The Treaty of Versailles|W. H. Dawson|ZRGILI043522098
cho_iaxx_1939_0018_000_0000|76|Book Review: Pre-War History|L. B. Namier|EHQYMD031424046
cho_iaxx_1939_0018_000_0000|77|Book Review: The League and its Working|J. F. W.|OQWMUB403280344
cho_iaxx_1939_0018_000_0000|78|Book Review: The International Labour Organisation|C. W. Jenks|VRICED640811133
cho_iaxx_1939_0018_000_0000|79|Book Review: General|C. S.|GVWDRS803381890
cho_iaxx_1939_0018_000_0000|80|Book Review: Economics|Allan G. B. Fisher|ROFHRH637249749
cho_iaxx_1939_0018_000_0000|81|Book Review: Law|H. L.|FVNHCC573513016
cho_iaxx_1939_0018_000_0000|82|Book Review: Population and Settlement|John Hope Simpson|TGFMHJ396827328
cho_iaxx_1939_0018_000_0000|83|Book Review: Great Britain|K. C. Boswell|FBQQIS856984908
cho_iaxx_1939_0018_000_0000|84|Book Review: Europe|R. B. Mowat|PNUYPX016968147
cho_iaxx_1939_0018_000_0000|85|Book Review: The Mediterranean and near East|H. G. T.|HGGGWZ911730889
cho_iaxx_1939_0018_000_0000|86|Book Review: U.S.S.R.|Violet Conolly|SLGYDB257668825
cho_iaxx_1939_0018_000_0000|87|Book Review: India|George Anderson|DLLPZJ129195838
cho_iaxx_1939_0018_000_0000|88|Book Review: The Far East|G. E. Hubbard|TEJZOQ593260589
cho_iaxx_1939_0018_000_0000|89|Book Review: The United States|R. B. Mowat|DYMVEI496270980
cho_iaxx_1939_0018_000_0000|90|Errata||CRQFST182794510
cho_iaxx_1939_0018_000_0000|91|Issue 5: September-October||FNCCTW242148077
cho_iaxx_1939_0018_000_0000|92|Japan in China|Christopher Chancellor|WOUMKX236721126
cho_iaxx_1939_0018_000_0000|93|Europe Tomorrow|Count R. N. Coudenhove-Kalergi|QMNTCU078374606
cho_iaxx_1939_0018_000_0000|94|The Future of Export Trade|Roy Glenday|MTXBIQ308529732
cho_iaxx_1939_0018_000_0000|95|Anglo-Japanese Competition in the Shipping Trade|W. L. Hichens|NFBONB938232173
cho_iaxx_1939_0018_000_0000|96|Reviews of Books||UHUCGN041194330
cho_iaxx_1939_0018_000_0000|97|Book Review: General|J. M. Reid|RBQTPA596481152
cho_iaxx_1939_0018_000_0000|98|Book Review: Church and State|E. J. Passant|SYNFSH958594596
cho_iaxx_1939_0018_000_0000|99|Book Review: Economics and Finance|David Carnegie|UESFMT795079442
cho_iaxx_1939_0018_000_0000|100|Book Review: Refugees|John Hope Simpson|FNQNRP592774639
cho_iaxx_1939_0018_000_0000|101|Book Review: Law|Norman MacKenzie|CBEHIA383989862
cho_iaxx_1939_0018_000_0000|102|Book Review: Colonial Questions|C. H. Rodwell|PXHBUU318969495
cho_iaxx_1939_0018_000_0000|103|Book Review: British Commonwealth of Nations|W. K. Hancock|TLLANT565815935
cho_iaxx_1939_0018_000_0000|104|Book Review: Europe|E. D. Gannon|JDIWNF752096368
cho_iaxx_1939_0018_000_0000|105|Book Review: U.S.S.R.|R. D. Charques|JOLQUW855728139
cho_iaxx_1939_0018_000_0000|106|Book Review: The Mediterranean|S. H. Perowne|QDJLCG736937860
cho_iaxx_1939_0018_000_0000|107|Book Review: Near and Middle East|Nestor|OCGKAT091581713
cho_iaxx_1939_0018_000_0000|108|Book Review: India|F. G. Pratt|SJKBDK619309735
cho_iaxx_1939_0018_000_0000|109|Book Review: Africa||ORQZQC585324828
cho_iaxx_1939_0018_000_0000|110|Book Review: Far East|O. M. Green|RSHWLB191631002
cho_iaxx_1939_0018_000_0000|111|Book Review: The United States|R. B. Mowat|LIFWLK856098693
cho_iaxx_1939_0018_000_0000|112|Book Review: Latin America|R. D. Hutchison|QFLDLD923421237
cho_iaxx_1939_0018_000_0000|113|Erratum||FGOCYV514642573
cho_iaxx_1939_0018_000_0000|114|Back Matter||SUSZNT044494972
cho_iaxx_1939_0018_000_0000|115|Issue 6: November - December||IHKDBN560938367
cho_iaxx_1939_0018_000_0000|116|Foreword||GJPFDA646037740
cho_iaxx_1939_0018_000_0000|117|Modern Turkey|Bay Burhan Belge|YQPFLZ373065031
cho_iaxx_1939_0018_000_0000|118|The German Drive in the Balkans|Professor Ernst Jackh|BZMLKX768201775
cho_iaxx_1939_0018_000_0000|119|Some Economic and Social Effects of Rearmament|Colonel David Carnegie C.B.E.|TDAALP776168674
cho_iaxx_1939_0018_000_0000|120|Dr. Toynbee's Study of History|Professor R. H. Tawney|WFIACH210125551
cho_iaxx_1939_0018_000_0000|121|Reviews of Books||MFEQTQ079392770
cho_iaxx_1939_0018_000_0000|122|Book Review: Church and State|C. S.|FFGETJ211213621
cho_iaxx_1939_0018_000_0000|123|Book Review: General|Ernst Jackh|BMWJHL657100817
cho_iaxx_1939_0018_000_0000|124|Book Review: Economics and Finance|Allan G. B. Fisher|IBPOHH033132498
cho_iaxx_1939_0018_000_0000|125|Book Review: Law|C. J. Colombos|DXHZPH173274830
cho_iaxx_1939_0018_000_0000|126|Book Review: Colonial Questions|Lucy Mair|OCXNGW976305481
cho_iaxx_1939_0018_000_0000|127|Book Review: British Commonwealth of Nations|M. B.|KSQBQF731873671
