psmid|articleid|title|authors|assetid
cho_diax_1951_0000_000_0000|203|(viii) Reply from Dr. Musaddiq to Mr. Morrison's Message, 8 May 1951|Dr. Musaddiq|OKWXUN537014274
cho_diax_1951_0000_000_0000|204|2. Attempts at negotiation||WZLVVQ521085129
cho_diax_1951_0000_000_0000|205|(i) Letter from Mr. N. R. Seddon, Chief Representative of the Anglo-Iranian Oil Company in Tehran, to Dr. Musaddiq, Informing Him of the Company's Appointment of an Arbitrator, 8 May 1951|N. R. Seddon|KZDSRW776866966
cho_diax_1951_0000_000_0000|206|(ii) Reply from the Persian Finance Minister, 20 May 1951|Mohammed Ali Varasteh|QODXFR953678387
cho_diax_1951_0000_000_0000|207|(iii) Aide-Mémoire from Mr. Morrison to Dr. Musaddiq, Stating the British Government's Willingness to Send a Mission to Tehran to Discuss the Terms of a Further Agreement, 19 May 1951|Mr. Morrison|XELAZC548753377
cho_diax_1951_0000_000_0000|208|(iv) The United States Attitude to the Anglo-Persian Dispute||LIWZHI666249077
cho_diax_1951_0000_000_0000|210|(v) Aide-Mémoire from the Persian Finance Minister to Mr. Seddon, Informing Him of the Regulations for the Implementation of the Nationalization Law, 30 May 1951||EVEEVL366383438
cho_diax_1951_0000_000_0000|211|(vi) Statement in the House of Commons by Mr. Morrison on the Negotiations between the Company and the Persian Government, 19 June 1951|Mr. Morrison|JHRVYT896497698
cho_diax_1951_0000_000_0000|212|(vii) The Anti-Sabotage Bill|F. M. Shepherd|VNGJLI609629167
cho_diax_1951_0000_000_0000|213|(viii) The Harriman Mission|G. H. Middleton|WVGQFD541322481
cho_diax_1951_0000_000_0000|214|(ix) Document Handed by the Persian Minister of Court, M. Husain Ala, to Sir Francis Shepherd, 19 September 1951|M. Husain 'Ala|MGTKYU442998395
cho_diax_1951_0000_000_0000|215|(x) Reply from Sir Francis Shepherd Rejecting the Persian Document, 22 September 1951|Sir Francis Shepherd|NFEPDV580975813
cho_diax_1951_0000_000_0000|216|3. British evacuation of Abadan||AUQUOD900094708
cho_diax_1951_0000_000_0000|217|(i) Extract from a Speech in the House of Commons by Mr. Winston Churchill, Leader of the Opposition, 30 July 1951|Mr. Winston Churchill|ZLVNPI378987007
cho_diax_1951_0000_000_0000|218|(ii) Extract from a Speech in the House of Commons by the Prime Minister, Mr. Clement Attlee, Stating the British Government's Intention Not to Evacuate Abadan, 30 July 1951|Mr. Clement Attlee|QIJTTE713721394
cho_diax_1951_0000_000_0000|219|(iii) Telegram from Dr. Musaddiq to the Persian Oil Board, Announcing the Expulsion of the British Technicians in Persia, 25 September 1951|Dr. Musaddiq|XOXCGN171606487
cho_diax_1951_0000_000_0000|220|(iv) Statement by the British Foreign Office on the Evacuation of Abadan, 1 October 1951||YBLWCE111273863
cho_diax_1951_0000_000_0000|221|(v) Speeches on the Persian Situation Made during the British General Election Campaign, October 1951||YQZHJE154482475
cho_diax_1951_0000_000_0000|222|4. The oil dispute in the United Nations||MOPYGU083891331
cho_diax_1951_0000_000_0000|223|(i) The International Court of Justice Order, 5 July 1951|Basdevant|RPMCDV448486960
cho_diax_1951_0000_000_0000|224|(iv) Extracts from a Speech in the Security Council by Sir Gladwyn Jebb, British Permanent Representative to the United Nations, 1 October 1951|Sir Gladwyn Jebb|XEAFBL577454145
cho_diax_1951_0000_000_0000|225|(iii) Revised Draft Resolution Submitted to the Security Council by the United Kingdom on 15 October 1951||NMJWHE310977037
cho_diax_1951_0000_000_0000|226|(iv) Extracts from a Speech by Dr. Musaddiq in the Security Council, 15 October 1951|Dr. Musaddiq|WKUDMH048641875
cho_diax_1951_0000_000_0000|227|Part VI China and Japan||PGZJWM656935369
cho_diax_1951_0000_000_0000|228|A. China||QSWZWO933340472
cho_diax_1951_0000_000_0000|229|1. The Chinese People's Republic and Korea||IUTPRS488493889
cho_diax_1951_0000_000_0000|230|(i) Resolution Declaring the People's Republic of China to Be an Aggressor and Establishing a Good Offices Committee for Korea, Adopted by the General Assembly on 1 February 1951||BQUOSH894899563
cho_diax_1951_0000_000_0000|231|(ii) Statement by General Chou En-Lai, Foreign Minister of the Chinese People's Republic, on the General Assembly's Resolution of 1 February, 3 February 1951|General Chou En-Lai|QMDEWT999871946
cho_diax_1951_0000_000_0000|232|(iii) Exchange of Letters between Mr. Joseph Martin, Republican Leader in the House of Representatives, and General Douglas MacArthur, regarding United States Policy in the Far East, March 1951|Mr. Joseph Martin|HAMHCN176447078
cho_diax_1951_0000_000_0000|233|(iv) Statement by General MacArthur on the Success of the United Nations Operations in Korea and on his Readiness to Confer with the Enemy Commander for an Ending to Hostilities, Tokyo, 24 March 1951||ZKCCWW188102820
cho_diax_1951_0000_000_0000|234|(v) Extracts from Mr. Acheson's Testimony to the Senate Committees on Foreign Relations and Armed Services, 2 June 1951|Mr. Acheson|VOCHZJ274482908
cho_diax_1951_0000_000_0000|235|2. Nationalist China||EKWIYM511472641
cho_diax_1951_0000_000_0000|236|(i) Exchange of Notes between the United States Government and the Chinese Nationalist Government regarding United States Military Assistance for the Defence of Formosa|K. L. Rankin|TINSXW489867579
cho_diax_1951_0000_000_0000|237|3. Economic sanctions against the Chinese People's Republic||TEGCYD756180198
cho_diax_1951_0000_000_0000|238|(i) Extract from General MacArthur's Testimony to the Senate Committees on Armed Services and Foreign Relations Alleging the Supply of Strategic Materials to the Chinese People's Republic through Hongkong, 3 and 4 May 1951||QCSQRI069460690
cho_diax_1951_0000_000_0000|239|(ii) Extracts from a Statement in the House of Commons by the President of the Board of Trade, Sir Hartley Shawcross, on British Trade with the Chinese People's Republic, 10 May 1951||QENYIZ029922451
cho_diax_1951_0000_000_0000|240|(iii) Resolution Imposing an Embargo on the Shipment of Arms and Strategic Materials to Areas under the Control of the Chinese People's Republic and the North Korean Authorities, Adopted by the General Assembly on 18 May 1951||SFVMLE849923931
cho_diax_1951_0000_000_0000|241|4. Relations with the West||PIUUCD050902493
cho_diax_1951_0000_000_0000|242|(i) Statement by the British Foreign Office on the Treatment of Foreign Nationals in China, 10 September 1951||YMSXQR466393333
cho_diax_1951_0000_000_0000|243|(ii) Extract from General Chou En-Lai's Political Report to the Third Session of the First National Committee of the Chinese People's Political Consultative Conference, Peking, 2 November 1951|General Chou En-Lai|RBLOXD164804853
cho_diax_1951_0000_000_0000|244|5. Tibet||ZZIVNL387147238
cho_diax_1951_0000_000_0000|245|(i) Agreement between the Chinese Central People's Government and the Tibetan Government on the Administration of Tibet, Peking, 23 May 1951||GXBVGV257509979
cho_diax_1951_0000_000_0000|246|B. Japan||PGXELI162568924
cho_diax_1951_0000_000_0000|247|(i) Exchange of Notes between the Governments of the U.S.S.R. And the U.S.A. Regarding the Draft Peace Treaty for Japan||QBQOQW483615351
cho_diax_1951_0000_000_0000|248|(ii) Exchange of Notes between the Governments of the U.S.S.R. And the U.S.A. Regarding Attendance by the U.S.S.R. At the Japanese Peace Conference||CFXGCR537086077
cho_diax_1951_0000_000_0000|249|(iii) Exchange of Notes between the U.S.A. And India regarding the Draft Japanese Peace Treaty||JWGBIP100463498
cho_diax_1951_0000_000_0000|250|(iv) Treaty of Peace with Japan, San Francisco, 8 September 1951||KLHHVM607407507
cho_diax_1951_0000_000_0000|251|(v) Security Treaty between the U.S.A. And Japan, San Francisco, 8 September 1951||DRLILH735397917
cho_diax_1951_0000_000_0000|252|(vi) Extract from a Speech to the Japanese Diet by the Prime Minister, Mr. Shigeru Yoshida, Presenting the Peace Treaty for Ratification, 12 October 1951|Mr. Shigeru Yoshida|XBEIZE964948538
cho_diax_1951_0000_000_0000|253|Part VII Far Eastern Wars and Security||KQNCZV098878984
cho_diax_1951_0000_000_0000|254|1. War in Korea||KOQSDO772040790
cho_diax_1951_0000_000_0000|255|(i) Extracts from a Broadcast Talk by Mr. Lester Pearson, Canadian Secretary of State for External Affairs, 26 May 1951|Mr. Lester Pearson|ZHUARX152914404
cho_diax_1951_0000_000_0000|256|(ii) Extract from a Statement by the South Korean Government on its Determination to Achieve the Unification of Korea, 28 May 1951||NWBZLI015472117
cho_diax_1951_0000_000_0000|257|(iii) Extracts from a Speech by the Secretary-General of the United Nations, Mr. Trygve Lie, to the Canadian United Nations Association, on the Possibility of Ending the Fighting in Korea, Ottawa, 1 June 1951|Mr. Trygve Lie|KEBBIO636532705
cho_diax_1951_0000_000_0000|258|(iv) Extract from a Broadcast Speech by Mr. Jacob Malik, Permanent Representative of the U.S.S.R. To the United Nations, 23 June 1951|Mr. Jacob Malik|FBMHFD710210270
cho_diax_1951_0000_000_0000|259|(v) Statement by the United States Department of State on Talks between Admiral Alan Kirk, United States Ambassador in Moscow, and Mr. A. A. Gromyko, Russian Deputy Foreign Minister, on Negotiations for an Armistice in Korea, 28 June 1951|Admiral Alan Kirk|XMIZEQ907049379
cho_diax_1951_0000_000_0000|260|(vi) Exchange of Messages between General Matthew Ridgway, Commander-In-Chief United Nations Command, and the North Korean and Chinese Communist Commanders, Arranging for a Meeting to Discuss an Armistice||BMLMTR297331893
cho_diax_1951_0000_000_0000|261|(vii) Communiqué Issued by the United Nations Command after the Meeting between United Nations Representatives and Communist Officers at Kaesong, 8 July 1951||IDHELV071982116
cho_diax_1951_0000_000_0000|262|(viii) United Nations Memorandum on the Breakdown of Talks with the Communists, 12 July 1951||QUPBDP108096138
cho_diax_1951_0000_000_0000|263|(ix) Letter from General Ridgway to Generals Kim and Peng Proposing a Resumption of the Truce Talks, 13 July 1951|General Ridgway|YSZZXD291520727
cho_diax_1951_0000_000_0000|264|(x) Reply from Generals Kim and Peng Agreeing to General Ridgway's Proposals, 14 July 1951|Generals Kim|ADWYXM331992957
cho_diax_1951_0000_000_0000|265|(xi) Statement by Mr. Acheson on the Communist Proposals for the Withdrawal of Foreign Troops from Korea, 19 July 1951|Mr. Acheson|TKXFSL010117436
cho_diax_1951_0000_000_0000|266|(xii) Announcement by General Ridgway of the Adoption of an Agenda, 26 July 1951|General Ridgway|DGZPXZ274339309
cho_diax_1951_0000_000_0000|267|(xiii) Statement by General Ridgway on the Communists' Breaking-Off of the Truce Talks, 23 August 1951|General Ridgway|ERLZYO065583597
cho_diax_1951_0000_000_0000|268|(xiv) The Resumption of the Truce Talks, 22 October 1951||QSCSZP917480427
cho_diax_1951_0000_000_0000|269|(xv) United States and Russian Statements on the Position in Korea and on Russo-American Relations|Admiral Kirk|VMQUHH531868842
cho_diax_1951_0000_000_0000|270|(xvi) Discussion of Demarcation Line and Demilitarized Zone||YRFOOT817762112
cho_diax_1951_0000_000_0000|271|(xvii) Discussion of Cease-Fire Principles||GUMIIV271906740
cho_diax_1951_0000_000_0000|272|(xxiii) Discussion of Exchanges of Prisoners of War||UGFBIF624566664
cho_diax_1951_0000_000_0000|273|B. Wars in South-East Asia||HFVFTB516145058
cho_diax_1951_0000_000_0000|274|1. Indo-China||NJUSKJ406888789
cho_diax_1951_0000_000_0000|275|(i) Extracts from the Programme and Manifesto of the Lao Dong Party Formed in February 1951||HKINIU675598580
cho_diax_1951_0000_000_0000|276|(ii) Speech by General De Lattre De Tassigny, French High Commissioner in Indo-China, to Members of the Government of Viet Nam, 19 April 1951|General De Lattre De Tassigny|SROOMW071764970
cho_diax_1951_0000_000_0000|277|(iii) Statement Issued by the United States Departments of State and Defence on the Re-Examination of the Military Aid Programme for Indo-China, 23 September 1951||XMTSLX942840191
cho_diax_1951_0000_000_0000|278|2. Malaya||YBBBVV859659016
cho_diax_1951_0000_000_0000|279|(i) Statement in the House of Commons by the Secretary of State for the Colonies, Mr. James Griffiths, on the Treatment of the Chinese in Malaya, 6 April 1951|Mr. James Griffiths|ITIOHQ461562177
cho_diax_1951_0000_000_0000|280|(ii) Directive Addressed to General Sir Gerald Templer, High Commissioner for Malaya, by the Secretary of State for the Colonies, Published 7 February 1952||VYEAHX679487418
cho_diax_1951_0000_000_0000|281|C. Pacific Security Pacts||HMUDFA506231739
cho_diax_1951_0000_000_0000|282|(i) Statement by President Truman on the Proposed Security Agreement between Australia, New Zealand and the U.S.A., 18 April 1951|President Truman|FDSPQH891270040
cho_diax_1951_0000_000_0000|283|(ii) Tripartite Security Treaty between Australia, New Zealand and the U.S.A., San Francisco, 1 September 1951||VVHQOQ612085603
cho_diax_1951_0000_000_0000|284|Index||POQVLF427994815
cho_diax_1951_0000_000_0000|285|Back Matter||ZWFYUP947285727
cho_diax_1952_0000_000_0000|1|Front Matter||ISFQQF408305208
cho_diax_1952_0000_000_0000|2|Front Matter||QBNRUO397582109
cho_diax_1952_0000_000_0000|3|Front Matter||OXQDET396404959
cho_diax_1952_0000_000_0000|4|Contents||WZRLJF905086826
cho_diax_1952_0000_000_0000|5|Abbreviations||LHIGXG843241617
cho_diax_1952_0000_000_0000|6|Note||MHZUBX775597409
cho_diax_1952_0000_000_0000|7|Part I The Western Alliance||NDOSWM245602918
cho_diax_1952_0000_000_0000|8|1. NATO and Mutual Security||PEUUAA141743799
cho_diax_1952_0000_000_0000|9|(i) Communiqué on the Agreement Reached between President Truman and the British Prime Minister, Mr. Winston Churchill, on the Appointment of a Supreme Commander for the Atlantic, Washington, 18 January 1952||YWOCUI796749153
cho_diax_1952_0000_000_0000|10|(ii) Official Summary of the Temporary Council Committee's Report to the North Atlantic Council on the Building up of Defence Forces in the North Atlantic Treaty Area, 24 February 1952||DQMHPC314315051
cho_diax_1952_0000_000_0000|11|(iii) Communiqué and Declaration of Aims Issued after the Ninth Session of the North Atlantic Council, Lisbon, 25 February 1952||PFVRAP822088190
cho_diax_1952_0000_000_0000|12|(iv) Extracts from President Truman's Recommendations to Congress for the Mutual Security Programme, 6 March 1952|Harry S. Truman|YEZQJG752364934
cho_diax_1952_0000_000_0000|13|(v) Letter from the United States Secretary of State, Mr. Dean Acheson, to Senator Burnet R. Maybank, Chairman of the Senate Banking and Currency Committee, Expressing the Department of State's Opposition to the Proposed Renewal of Section 104 of the Defense Production Act of 1951, 10 March 1952||BUJAFG528574077
cho_diax_1952_0000_000_0000|14|(vi) Cable from Senator Tom Connally, Chairman of the United States Senate Committee on Foreign Relations, to General Dwight D. Eisenhower, Supreme Allied Commander Europe, Requesting his Views on the Effect of Possible Cuts in Mutual Security Funds, 5 May 1952|Tom Connally|HTGYMK503994131
cho_diax_1952_0000_000_0000|15|(vii) General Eisenhower's Reply Deploring the Possibility of Substantial Reductions in the Mutual Security Programme, 5 May 1952|Dwight D. Eisenhower|DBDCXB089539633
cho_diax_1952_0000_000_0000|16|(viii) Joint Statement Issued by the United States Embassy and the Mutual Security Agency in Paris regarding United States Aid to France and the French Government's Request for Additional Off-Shore Contracts, 9 May 1952||MVPJDY518476412
cho_diax_1952_0000_000_0000|17|(ix) Extracts from a Statement by President Truman regarding the Mutual Security Provisions of the Supplemental Appropriation Act of 1953, 15 July 1952||CVNFEW101782677
cho_diax_1952_0000_000_0000|18|(x) Extracts from a Speech in the House of Commons by Mr. Churchill on the Progress of the British Defence Programme, 30 July 1952|Mr. Churchill|KEMKEA031935706
cho_diax_1952_0000_000_0000|19|(xi) Extracts from a Speech by the French Minister for Defence, M. René Pleven, regarding France's Requirements for Defence Construction, Lorient, 5 August 1952|M. René Pleven|FSWUXV263165243
cho_diax_1952_0000_000_0000|20|(xii) Statement to the House of Commons by Mr. Churchill on the Government's Decision to Modify the Defence Production Programme, 4 December 1952|Mr. Churchill|SSTQNR969353469
cho_diax_1952_0000_000_0000|21|(xiii) Communiqué Issued after the Tenth Session of the North Atlantic Council, Paris, 18 December 1952||AUXNHW181876494
cho_diax_1952_0000_000_0000|22|2. Anglo-American Conversations||SEULXP232972462
cho_diax_1952_0000_000_0000|23|(i) Communiqué Issued after the Talks between President Truman and Mr. Churchill, Washington, 9 January 1952||EISEHL820819876
cho_diax_1952_0000_000_0000|24|(ii) Extracts from a Speech by the British Foreign Secretary, Mr. Anthony Eden, Columbia University, New York, 11 January 1952|Mr. Anthony Eden|UPYZHW070393344
cho_diax_1952_0000_000_0000|25|(iii) Speech by Mr. Churchill to the United States Congress, Washington, 17 January 1952|Mr. Churchill|HZHUYW054288420
cho_diax_1952_0000_000_0000|26|(iv) Extracts from a Statement to the House of Commons by Mr. Churchill on his Visit to the U.S.A., 30 January 1952|Mr. Churchill|WBMBOH516024664
cho_diax_1952_0000_000_0000|27|(v) Statement Issued by Mr. Clement Attlee, Leader of the Parliamentary Labour Party, regarding Commitments on the Far East Entered into between the British and United States Governments during the Labour Government's Tenure of Office, 28 February 1952|Mr. Clement Attlee|UQJTVN495703163
cho_diax_1952_0000_000_0000|28|3. The Commonwealth in Council||TDFEKE286056667
cho_diax_1952_0000_000_0000|29|(i) Statement Issued after the Conference of Commonwealth Finance Ministers, London, 21 January 1952||SKGKUC374076109
cho_diax_1952_0000_000_0000|30|(iii) Communiqué Issued at the End of the Conference of Commonwealth Prime Ministers, London, 11 December 1952||CYOGKA608008470
cho_diax_1952_0000_000_0000|31|Part II Germany and the European Defence Community||MVTVUA738287092
cho_diax_1952_0000_000_0000|32|1. Before Signature of the Treaties||CPDIIF478097259
cho_diax_1952_0000_000_0000|33|(i) Draft Electoral Law for the Conduct of All-German Elections, Presented to the Volkskammer of the German Democratic Republic on 9 January 1952||FTQTUB627175405
cho_diax_1952_0000_000_0000|34|(ii) Communiqué Issued by the Conference of Six Foreign Ministers on the European Army, Paris, 28 January 1952||PXFHKV595869293
cho_diax_1952_0000_000_0000|35|(iii) Resolutions on the European Defence Community, the SAAR, and the Future of Germany, Adopted by the Bundestag of the Federal German Republic on 8 February 1952||XKDVQB195016617
cho_diax_1952_0000_000_0000|36|(iv) Letter from the East German Prime Minister, Herr Otto Grotewohl, to the Four Occupying Powers Requesting the Early Conclusion of a Peace Treaty with Germany, 13 February 1952||QHLSVH633654224
cho_diax_1952_0000_000_0000|37|(v) Resolution on a European Defence Force and German Participation in the Defence Community Adopted by the French National Assembly on 19 February 1952||LCLJGU474069962
cho_diax_1952_0000_000_0000|38|(vi) Communiqué Issued after Talks between Mr. Eden, Mr. Acheson and M. Schuman regarding the Establishment of a European Defence Community, London, 19 February 1952||YLSAJZ054834077
cho_diax_1952_0000_000_0000|39|(vii) Communiqué Issued after the Talks between Mr. Eden, Mr. Acheson, M. Schuman and Dr. Adenauer on the European Defence Community and on the German Contribution to Western Defence, London, 19 February 1952||IFIKLZ132337502
cho_diax_1952_0000_000_0000|40|(viii) Reply from the U.S.S.R. To the East German Note of 13 February Requesting the Early Conclusion of a Peace Treaty with Germany, 20 February 1952||OWSNZB211767373
cho_diax_1952_0000_000_0000|41|(ix) Note from the U.S.S.R. To the Three Western Powers Containing Proposals for a Treaty of Peace with Germany, 10 March 1952||KDFQWI409295523
cho_diax_1952_0000_000_0000|42|(x) Extract from a Speech by the Federal Chancellor, Dr. Konrad Adenauer, on the Russian Note of 10 March, Siegen, 16 March 1952|Dr. Konrad Adenauer|AWDNTR769518866
cho_diax_1952_0000_000_0000|43|(xi) United States Reply to the Russian Note of 10 March, 25 March 1952||KPRHGU727350693
cho_diax_1952_0000_000_0000|44|(xii) Resolution on Foreign Policy Adopted by the Bundestag on 3 April 1952||SZYFRQ982971724
cho_diax_1952_0000_000_0000|45|(xiii) Further Note from the U.S.S.R. To the Three Western Powers regarding a Peace Treaty for Germany and All-German Elections, 9 April 1952||XHVMHP436722984
cho_diax_1952_0000_000_0000|46|(xiv) Letter from Dr. Kurt Schumacher, Leader of the Social Democrat Party, to Dr. Adenauer regarding the Russian Note of 9 April, 22 April 1952||BZYTRM719183973
cho_diax_1952_0000_000_0000|47|(xv) Resolution on the Saar Presented by the Social Democrat Party and Defeated in the Bundestag on 23 April 1952||QBYHNW009748332
cho_diax_1952_0000_000_0000|48|(xvii) United States Reply to the Russian Note of 9 April, 13 May 1952||XPGOEC567969045
cho_diax_1952_0000_000_0000|49|(xvi) Resolution on the SAAR Adopted by the Bundestag on 23 April 1952||ZZANHU219993607
cho_diax_1952_0000_000_0000|50|(xviii) Note from the U.S.S.R. To the U.S.A. Accusing the Western Powers of Trying to Avoid the Conclusion of a Peace Treaty with Germany and Further Urging Direct Negotiations between the Four Powers, 24 May 1952||RDNTGT638097509
cho_diax_1952_0000_000_0000|51|2. The Contractual Agreements and the European Defence Treaty||DJZASS484726766
cho_diax_1952_0000_000_0000|52|(i) Convention on Relations between the Three Powers and the Federal Republic of Germany, Bonn, 26 May 1952|Dean Acheson|AIFLNN141258978
cho_diax_1952_0000_000_0000|53|(ii) Summary of Related Conventions Together with their Annexes, Bonn, 26 May 1952||IKNSDI747945573
cho_diax_1952_0000_000_0000|54|(iii) Summary of Other Documents Signed at Bonn, 26 May 1952||BDGUEN422429677
cho_diax_1952_0000_000_0000|55|(iv) Declaration on Berlin Issued by the Three Western Commanders in Berlin, 26 May 1952||ZNQBZV692766599
cho_diax_1952_0000_000_0000|56|(v) The European Defence Treaty, Paris, 27 May 1952||HSFOEP258124815
cho_diax_1952_0000_000_0000|57|3. After signature||YEVNXY826475176
cho_diax_1952_0000_000_0000|58|(i) Communiqué Issued after Talks between M. Schuman and Mr. Acheson, Paris, 29 May 1952||DFPMOH207877465
cho_diax_1952_0000_000_0000|59|(iii) Statement by the French Cabinet Asking for Four-Power Discussions on Germany, 11 June 1952||ABALPL662145792
cho_diax_1952_0000_000_0000|60|(iv) United States Reply to the Russian Note of 24 May, Proposing a Four-Power Meeting to Discuss the Composition of a Commission to Investigate the Possibility of Free, All-German Elections, 10 July 1952||XFTEDL821043479
cho_diax_1952_0000_000_0000|61|(v) Resolution Asking for Four-Power Negotiations on German Unification, Adopted by the Bundestag on 10 July 1952||KLKSNY462360730
cho_diax_1952_0000_000_0000|62|(vi) Extracts from a Speech in the House of Commons by Mr. Eden during the Debate on the Contractual Agreements and the European Defence Treaty, 31 July 1952|Mr. Eden|XPTKGY631632393
cho_diax_1952_0000_000_0000|63|(vii) Motion on the Contractual Agreements and the European Defence Treaty Moved by the Labour Opposition in the House of Commons and Defeated on 1 August 1952||BJXVAQ860734309
cho_diax_1952_0000_000_0000|64|(viii) Note from the U.S.S.R. To the Three Western Powers Rejecting their Proposals of 10 July and Presenting the Russian Agenda for a Four-Power Meeting, 23 August 1952||YFMFDR871207362
cho_diax_1952_0000_000_0000|65|(ix) Resolution of the Volkskammer regarding the Russian Note of 23 August and Appointing a Delegation to Negotiate with the Federal Government on the Question of All-German Elections, 5 September 1952|Hermann Matern|MYDQTM455148017
cho_diax_1952_0000_000_0000|66|(x) United States Reply to the Russian Note of 23 August, 23 September 1952||XGUIVZ130405542
cho_diax_1952_0000_000_0000|67|(xi) Extract from a Speech to the Italian Chamber by the Prime Minister, Signor Alcide De Gasperi, 22 October 1952|Signor Alcide De Gasperi|CXIWTW302177610
cho_diax_1952_0000_000_0000|68|(xii) Resolution Protesting against the Denial of Democratic Rights in the SAAR, Adopted by the Bundestag on 18 November 1952||DOORWN236520528
cho_diax_1952_0000_000_0000|69|(xiii) Letter from M. Schuman to the SAAR Prime Minister, Herr Johannes Hoffmann, Proposing Negotiations for the Modification of the Franco-Saar Conventions of 1950, 26 November 1952|R. Schuman|YMCCCY341790816
cho_diax_1952_0000_000_0000|70|(xiv) Resolution on the Contractual Agreements and the Defence Treaty, Adopted by the Bundestag on 5 December 1952||APVKUF951238516
cho_diax_1952_0000_000_0000|71|(xv) Resolution on the European Defence Community Adopted by the North Atlantic Council, 17 December 1952||JCJBOQ907638816
cho_diax_1952_0000_000_0000|72|4. Western European Union||TMOZFO627433073
cho_diax_1952_0000_000_0000|73|(i) Aide-Mémoire from the British Government to the Governments of the Members of the Council of Europe on the Future Role of the Council of Europe, March 1952||CNFKVM195779493
cho_diax_1952_0000_000_0000|74|(ii) Resolution Adopted by the Committee of Ministers of the Council of Europe on the Best Means of Giving Effect to the British Proposals, 23 May 1952||ONOGJJ805516841
cho_diax_1952_0000_000_0000|75|(iii) Resolution concerning the Request from the Committee of Ministers for an Opinion on the Best Means of Giving Effect to the British Proposals, Adopted by the Consultative Assembly of the Council of Europe on 30 May 1952||YHDNWQ934657384
cho_diax_1952_0000_000_0000|76|(iv) Extracts from the Inaugural Address of the Chairman, M. Jean Monnet, at the First Meeting of the High Authority of the European Coal and Steel Community, Luxembourg, 10 August 1952||BLOTXO598046324
cho_diax_1952_0000_000_0000|77|(v) Resolution Adopted by the Foreign Ministers of the Six Schuman Plan Powers Inviting the Members of the Coal and Steel Assembly to Draft a Treaty Constituting a European Political Authority, 10 September 1952||CGHKVT303156725
cho_diax_1952_0000_000_0000|78|(vi) Opinion Adopted by the Consultative Assembly of the Council of Europe on the Best Means of Giving Effect to the British Proposals, with Special Reference to Relations between the Council of Europe and the European Coal and Steel Community, 30 September 1952||VPSFND415162823
cho_diax_1952_0000_000_0000|79|(vii) Extract from a Speech to the Consultative Assembly of the Council of Europe by the British Foreign Secretary, Mr. Eden, 15 October 1952||JTKIDR857297889
cho_diax_1952_0000_000_0000|80|Part III The U.S.S.R.||ZJWFCX522258755
cho_diax_1952_0000_000_0000|81|A. State and Party||BRQCGS151062169
cho_diax_1952_0000_000_0000|82|(i) Answers by Marshal Stalin to Questions Put by a Group of American Newspaper Editors, Published on 1 April 1952|Marshal Stalin|PXJUJG379301643
cho_diax_1952_0000_000_0000|83|(ii) The Nineteenth Congress of the Communist Party||CUUOST756378029
cho_diax_1952_0000_000_0000|84|(iii) Answers by Marshal Stalin to Questions Put by an American Journalist, Published on 25 December 1952|Marshal Stalin|EQPHAJ290478047
cho_diax_1952_0000_000_0000|85|(iv) Announcement by Tass of the Arrest of Nine Russian Doctors on Charges of the Murder and Attempted Murder of Russian Leaders, 13 January 1953||GSZWFT343503031
cho_diax_1952_0000_000_0000|86|B. The Moscow Economic Conference||DWOWQE615599036
cho_diax_1952_0000_000_0000|87|(i) Statement Issued by the Preparatory Commission of the International Economic Conference in Moscow, Published on 15 February 1952||GOMEAW062242623
cho_diax_1952_0000_000_0000|88|(ii) Extracts from a Speech to the International Economic Conference by the Russian Delegate, Mr. Mikhail Nesterov, 5 April 1952|Mr. Mikhail Nesterov|IBJQAG347377187
cho_diax_1952_0000_000_0000|89|(iii) Communiqué Issued at the End of the International Economic Conference, Moscow, 12 April 1952||ZUSRSI864473535
cho_diax_1952_0000_000_0000|90|C. The World Peace Movement||IYDHUA805414035
cho_diax_1952_0000_000_0000|91|(i) Resolution on Germany Adopted by the World Peace Council at its Meeting in Berlin, 1-6 July 1952||MDFTNE459560253
cho_diax_1952_0000_000_0000|92|(ii) Resolution on Japan Adopted by the World Peace Council at its Meeting in Berlin, 1-6 July 1952||OHMFGP761567978
cho_diax_1952_0000_000_0000|93|(iii) Appeal for Peace Adopted by the Congress of Peoples for Peace, Vienna, 12-19 December 1952||TTJKWZ824526375
cho_diax_1952_0000_000_0000|94|D. The U.S.S.R. And its Satellites||AIJTUN357297385
cho_diax_1952_0000_000_0000|95|1. Industry and Agriculture||MSFENU352756693
cho_diax_1952_0000_000_0000|96|(i) Extract from a Report by the Hungarian President of the Economic Council, Mr. Erno Gerö, on the Fulfilment of the Hungarian Plan for 1951 and on the Necessity for a More Constant Rhythm of Production in Industry, 12 January 1952|Mr. Erno Gerö|PUSWJW647252328
cho_diax_1952_0000_000_0000|97|(ii) Appeal to Peasants, Issued by the Polish United Workers' Party and United Peasants' Party, in Connexion with the Law on the Compulsory Delivery of Livestock, 15 February 1952||BKSONT412854846
cho_diax_1952_0000_000_0000|98|(iii) Extracts from a Report by President Boleslaw Bierut to the Central Committee of the Polish United Workers' Party on the Development of Agriculture and the Necessity for Increased Collectivization, 14 June 1952||JLBJGN739162972
cho_diax_1952_0000_000_0000|99|(iv) Extract from a Speech by Mr. Gheorghe Gheorghiu-Dej, Rumanian Prime Minister, on the Currency Reform in Rumania, 29 June 1952|Mr. Gheorghe Gheorghiu-Dej|TONHSA816116881
