psmid|articlesequence|fulltitle|aucomposed|atlashubuid
cho_iprx_1931_0017_000_0000|5||Maximo M. Kalaw Ph. D.|22303896
cho_iprx_1933_0001_001_0000|1|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|1|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|2|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|2|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|3|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|3|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|4|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|4|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|5|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|5|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|6|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|6|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|7|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|7|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|8|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|8|Institute of Pacific Relations|W. L. Holland|22212744
cho_iprx_1933_0001_001_0000|9|Institute of Pacific Relations|W. L. Holland|22212744
cho_iprx_1933_0001_001_0000|9|Institute of Pacific Relations|W. L. Holland|22212744
cho_iprx_1933_0001_001_0000|10|Institute of Pacific Relations|Carl L. Alsberg|14360319
cho_iprx_1933_0001_001_0000|10|Institute of Pacific Relations|Carl L. Alsberg|14360319
cho_iprx_1933_0001_001_0000|11|Institute of Pacific Relations|P. W. Martin|22208718
cho_iprx_1933_0001_001_0000|11|Institute of Pacific Relations|P. W. Martin|22208718
cho_iprx_1933_0001_001_0000|12|Institute of Pacific Relations||
cho_iprx_1933_0001_001_0000|12|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|4|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|5|Institute of Pacific Relations|F. W. Eggleston|22207726
cho_iprx_1936_0001_000_0000|6|Institute of Pacific Relations|J. C. Rookwood Proud|22236428
cho_iprx_1936_0001_000_0000|7|Institute of Pacific Relations|Tristan Buesst|22237932
cho_iprx_1936_0001_000_0000|8|Institute of Pacific Relations|G. Packer|22236247
cho_iprx_1936_0001_000_0000|9|Institute of Pacific Relations|P. D. Phillips|18058942
cho_iprx_1936_0001_000_0000|10|Institute of Pacific Relations|K. J. Binns|22236431
cho_iprx_1936_0001_000_0000|11|Institute of Pacific Relations|K. J. Binns|22236431
cho_iprx_1936_0001_000_0000|12|Institute of Pacific Relations|K. J. Binns|22236431
cho_iprx_1936_0001_000_0000|13|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|14|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|15|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|16|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|17|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|18|Institute of Pacific Relations|The Hon. F. H. Stewart M.P.|22237927
cho_iprx_1936_0001_000_0000|19|Institute of Pacific Relations|Professor A. C. V. Melbourne, M.A., Ph.D.|22237911
cho_iprx_1936_0001_000_0000|20|Institute of Pacific Relations|Malcolm MacDonald, M.P.|14000238
cho_iprx_1936_0001_000_0000|21|Institute of Pacific Relations|Dr. W. G. Goddard, M.A., D.Litt.|22235938
cho_iprx_1936_0001_000_0000|22|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|23|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|24|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|25|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|26|Institute of Pacific Relations||
cho_iprx_1936_0001_000_0000|27|Institute of Pacific Relations|Dr. T. P. Fry|22235931
cho_iprx_1936_0001_000_0000|28|Institute of Pacific Relations|E. A. Ferguson|
cho_iprx_1936_0001_000_0000|29|Institute of Pacific Relations|Rt. Hon. Dr. Earle Page|14831854
cho_iprx_1936_0001_000_0000|30|Institute of Pacific Relations|J. B. Brigden|22236424
cho_iprx_1936_0001_000_0000|31|Institute of Pacific Relations|R. Jay, B.A.|
cho_iprx_1936_0001_000_0000|32|Institute of Pacific Relations|Henry F. Augus|22236421
cho_iprx_1936_0001_000_0000|33|Institute of Pacific Relations|M. L. Jacobson|
cho_iprx_1936_0001_000_0000|33|Institute of Pacific Relations|H. A. Innis|13706610
cho_iprx_1936_0001_000_0000|34|Institute of Pacific Relations|W. B. Sutch Secretary-Economist to the Minister of Finance and Marketing|22217400
cho_iprx_1936_0001_000_0000|34|Institute of Pacific Relations|Hon. Walter Nash|14801607
cho_iprx_1936_0001_000_0000|35|Institute of Pacific Relations|H. Belshaw|22207729
cho_iprx_1936_0001_000_0000|36|Institute of Pacific Relations||
cho_iprx_1936_0001_001_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0001_001_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0001_001_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0001_001_0000|4|Institute of Pacific Relations|J. D. Gibson|
cho_iprx_1936_0001_001_0000|5|Institute of Pacific Relations|K. W. Taylor|22308130
cho_iprx_1936_0001_001_0000|6|Institute of Pacific Relations|J. W. Pickersgill|13926940
cho_iprx_1936_0001_001_0000|7|Institute of Pacific Relations|Norman MacKenzie|22297034
cho_iprx_1936_0002_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|4|Institute of Pacific Relations|H. A. Innis|13706610
cho_iprx_1936_0002_000_0000|5|Institute of Pacific Relations|H. A. Innis|13706610
cho_iprx_1936_0002_000_0000|6|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|8|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|9|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|10|Institute of Pacific Relations|K. W. Taylor|22308130
cho_iprx_1936_0002_000_0000|11|Institute of Pacific Relations|A. F. W. Plumptre|13929860
cho_iprx_1936_0002_000_0000|12|Institute of Pacific Relations|J. M. Macdonnell|
cho_iprx_1936_0002_000_0000|13|Institute of Pacific Relations|Mr. A. F. W. Plumptre|13929860
cho_iprx_1936_0002_000_0000|14|Institute of Pacific Relations|Mr. H. R. Jackman|
cho_iprx_1936_0002_000_0000|15|Institute of Pacific Relations|Mr. J. Courtland Elliott|
cho_iprx_1936_0002_000_0000|16|Institute of Pacific Relations|Mr. H. D. Scott|
cho_iprx_1936_0002_000_0000|17|Institute of Pacific Relations|Mr. J. Douglas Gibson|22308506
cho_iprx_1936_0002_000_0000|18|Institute of Pacific Relations|Mr. Gilbert E. Jackson|22308503
cho_iprx_1936_0002_000_0000|19|Institute of Pacific Relations|G. E. Britnell|22306981
cho_iprx_1936_0002_000_0000|20|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|21|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|22|Institute of Pacific Relations||
cho_iprx_1936_0002_000_0000|23|Institute of Pacific Relations|H. A. Innis|13706610
cho_iprx_1936_0002_000_0000|24|Institute of Pacific Relations||
cho_iprx_1936_0002_001_0000|1|Institute of Pacific Relations|Henry F. Angus|22236421
cho_iprx_1936_0003_001_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0003_001_0000|2|Institute of Pacific Relations|H. A. Innis|13706610
cho_iprx_1936_0004_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0004_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0004_000_0000|3|Institute of Pacific Relations|W. Y. Lin|22309012
cho_iprx_1936_0004_000_0000|4|Institute of Pacific Relations|Franklin L. Ho|22207715
cho_iprx_1936_0004_000_0000|5|Institute of Pacific Relations|H. D. Fong|22303621
cho_iprx_1936_0004_000_0000|6|Institute of Pacific Relations|C. M. Chang|
cho_iprx_1936_0004_000_0000|7|Institute of Pacific Relations|Leonard G. Ting|
cho_iprx_1936_0004_001_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0004_001_0000|2|Institute of Pacific Relations|G. F. Curtis|22306986
cho_iprx_1936_0004_001_0000|3|Institute of Pacific Relations|J. D. Gibson|
cho_iprx_1936_0004_001_0000|4|Institute of Pacific Relations|G. R. Parkin|13914089
cho_iprx_1936_0004_001_0000|5|Institute of Pacific Relations|F. R. Scott|
cho_iprx_1936_0004_001_0000|6|Institute of Pacific Relations|D. A. Skelton|
cho_iprx_1936_0004_001_0000|7|Institute of Pacific Relations|B. S. Keirstead|13708454
cho_iprx_1936_0004_001_0000|8|Institute of Pacific Relations|W. J. Waines|22308971
cho_iprx_1936_0004_001_0000|9|Institute of Pacific Relations|A. R. M. Lower|14726925
cho_iprx_1936_0004_001_0000|10|Institute of Pacific Relations|M. C. MacLean|
cho_iprx_1936_0005_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|4|Institute of Pacific Relations|D. K. Lieu|22207498
cho_iprx_1936_0005_000_0000|5|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|6|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|8|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|9|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|10|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|11|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|12|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|13|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|14|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|15|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|16|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|17|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|18|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|19|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|20|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|21|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|22|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|23|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|24|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|25|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|26|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|27|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|28|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|29|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|30|Institute of Pacific Relations||
cho_iprx_1936_0005_000_0000|31|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|3|Institute of Pacific Relations|Lewis L. Lorwin|17991619
cho_iprx_1936_0006_000_0000|4|Institute of Pacific Relations|John R. Stewart|22308085
cho_iprx_1936_0006_000_0000|5|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|6|Institute of Pacific Relations|Quincy Wright|14887120
cho_iprx_1936_0006_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|8|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|9|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|10|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|11|Institute of Pacific Relations||
cho_iprx_1936_0006_000_0000|12|Institute of Pacific Relations|Frederick V. Field|14467831
cho_iprx_1936_0008_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0008_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0008_000_0000|3|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0008_000_0000|4|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0008_000_0000|5|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0008_000_0000|6|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0008_000_0000|7|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0008_000_0000|8|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0008_000_0000|9|Institute of Pacific Relations|Teijiro Uyeda|22308932
cho_iprx_1936_0009_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|4|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|5|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|6|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|8|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|9|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|10|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|11|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|12|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|13|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|14|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|15|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|16|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|17|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|18|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|19|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|20|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|21|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|22|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|23|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|24|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|25|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|26|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|27|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|28|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|29|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|30|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|31|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|32|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|33|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|34|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|35|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|36|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|37|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|38|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|39|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|40|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|41|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|42|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|43|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|44|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|45|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|46|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|47|Institute of Pacific Relations||
cho_iprx_1936_0009_000_0000|48|Institute of Pacific Relations||
cho_iprx_1936_0010_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0010_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0010_000_0000|3|Institute of Pacific Relations|M. E. P&#xFFFD;pin|
cho_iprx_1936_0010_000_0000|3|Institute of Pacific Relations|M. G. Gidel|
cho_iprx_1936_0010_000_0000|4|Institute of Pacific Relations|E. D. Van Walree|22305955
cho_iprx_1936_0010_000_0000|5|Institute of Pacific Relations|Dr. A. Neytzell De Wilde|22305913
cho_iprx_1936_0010_000_0000|6|Institute of Pacific Relations|G. E. Hubbard|22218394
cho_iprx_1936_0010_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0010_000_0000|8|Institute of Pacific Relations|Sir Frederick Whyte K. C. S. I.|22212472
cho_iprx_1936_0011_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0011_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0011_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0011_000_0000|4|Institute of Pacific Relations|J. D. Gibson|
cho_iprx_1936_0011_000_0000|5|Institute of Pacific Relations|K. W. Taylor|22308130
cho_iprx_1936_0011_000_0000|6|Institute of Pacific Relations|J. W. Pickersgill|13926940
cho_iprx_1936_0011_000_0000|7|Institute of Pacific Relations|Norman MacKenzie|22297034
cho_iprx_1936_0011_000_0000|8|Institute of Pacific Relations|N. Wing Mah|22308791
cho_iprx_1936_0011_000_0000|9|Institute of Pacific Relations|M. Eug&#xFFFD;ne P&#xFFFD;pin|
cho_iprx_1936_0011_000_0000|10|Institute of Pacific Relations|Dr. Jose S. Reyes|22305940
cho_iprx_1936_0011_000_0000|11|Institute of Pacific Relations|Dr. Roberto Regala|22305949
cho_iprx_1936_0011_000_0000|12|Institute of Pacific Relations|Jose P. Apostol|22308093
cho_iprx_1936_0011_000_0000|13|Institute of Pacific Relations|G. E. Hubbard|22218394
cho_iprx_1936_0011_000_0000|14|Institute of Pacific Relations||
cho_iprx_1936_0011_000_0000|15|Institute of Pacific Relations|George E. Taylor|14972614
cho_iprx_1936_0011_000_0000|16|Institute of Pacific Relations|Professor N. F. Hall|14496806
cho_iprx_1936_0012_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|4|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|5|Institute of Pacific Relations|Astor|
cho_iprx_1936_0012_000_0000|6|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|8|Institute of Pacific Relations|G. E. Hubbard|22218394
cho_iprx_1936_0012_000_0000|9|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|10|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|11|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|12|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|13|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|14|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|15|Institute of Pacific Relations|Professor T. E. Gregory|20743574
cho_iprx_1936_0012_000_0000|16|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|17|Institute of Pacific Relations||
cho_iprx_1936_0012_000_0000|18|Institute of Pacific Relations||
cho_iprx_1936_0013_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0013_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0013_000_0000|3|Institute of Pacific Relations|Theodore J. Kreps|22308936
cho_iprx_1936_0013_000_0000|4|Institute of Pacific Relations|Robinson Newcomb|22308867
cho_iprx_1936_0013_000_0000|5|Institute of Pacific Relations||
cho_iprx_1936_0013_000_0000|6|Institute of Pacific Relations|Miriam S. Farley|14488572
cho_iprx_1936_0013_000_0000|7|Institute of Pacific Relations|Arthur D. Gayer|22305628
cho_iprx_1936_0013_000_0000|8|Institute of Pacific Relations|William W. Lockwood, Jr.|13787730
cho_iprx_1936_0013_000_0000|9|Institute of Pacific Relations|William W. Lockwood, Jr.|13787730
cho_iprx_1936_0014_000_0000|1|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|2|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|3|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|4|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|5|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|6|Institute of Pacific Relations|W. H. S.|
cho_iprx_1936_0014_000_0000|7|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|8|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|9|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|10|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|11|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|12|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|13|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|14|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|15|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|16|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|17|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|18|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|19|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|20|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|21|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|22|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|23|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|24|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|25|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|26|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|27|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|28|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|29|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|30|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|31|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|32|Institute of Pacific Relations|Franklin D. Roosevelt|13035990
cho_iprx_1936_0014_000_0000|33|Institute of Pacific Relations||
cho_iprx_1936_0014_000_0000|34|Institute of Pacific Relations||
cho_iprx_1939_0001_001_0000|1|Institute of pacific Relations||
cho_iprx_1939_0001_001_0000|1|Institute of Pacific Relations||
cho_iprx_1939_0001_001_0000|2|Institute of Pacific Relations|Edward C. Carter Secretary General|22300270
cho_iprx_1939_0001_001_0000|2|Institute of Pacific Relations|H. Borton|17955148
cho_iprx_1939_0001_001_0000|2|Institute of pacific Relations|H. Borton|17955148
cho_iprx_1939_0001_001_0000|3|Institute of Pacific Relations|C. B. Fahs|22214330
cho_iprx_1939_0001_001_0000|3|Institute of pacific Relations|C. B. Fahs|22214330
cho_iprx_1939_0001_001_0000|3|Institute of Pacific Relations|Edward C. Carter Secretary General|22300270
cho_iprx_1939_0001_001_0000|3|Institute of Pacific Relations|C. B. F.|22214330
cho_iprx_1939_0001_001_0000|4|Institute of Pacific Relations|E. H. N.|22214341
cho_iprx_1939_0001_001_0000|4|Institute of pacific Relations|E. H. Norman|22214341
cho_iprx_1939_0001_001_0000|4|Institute of Pacific Relations|Edward C. Carter Secretary General|22300270
cho_iprx_1939_0001_001_0000|4|Institute of Pacific Relations|E. H. Norman|22214341
cho_iprx_1942_0001_000_0000|1|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|2|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|3|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|4|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|5|Institute of Pacific Relations|K. H. Bailey Professor of Public Law in the University of Melbourne|22236987
cho_iprx_1942_0001_000_0000|6|Institute of Pacific Relations|W. D. Forsyth|17967547
cho_iprx_1942_0001_000_0000|7|Institute of Pacific Relations|P. D. Phillips M.A., LL.B|18058942
cho_iprx_1942_0001_000_0000|8|Institute of Pacific Relations|Professor Julius Stone, D.C.L. (Oxon.) Challis Professor of International Law and Jurisprudence, University of Sydney|14910473
cho_iprx_1942_0001_000_0000|9|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|10|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|11|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|12|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|13|Institute of Pacific Relations|Dr. G. L. Wood|18080517
cho_iprx_1942_0001_000_0000|14|Institute of Pacific Relations|K. H. Northcote, B.Agr.Sc.|22300294
cho_iprx_1942_0001_000_0000|14|Institute of Pacific Relations|Professor S. M. Wadham|22212460
cho_iprx_1942_0001_000_0000|15|Institute of Pacific Relations|Roland Mountain|
cho_iprx_1942_0001_000_0000|16|Institute of Pacific Relations|Walter Hill|22300608
cho_iprx_1942_0001_000_0000|17|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|18|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|19|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|20|Institute of Pacific Relations|P. Martin Smith|22300522
cho_iprx_1942_0001_000_0000|20|Institute of Pacific Relations|W. T. G. Airey|22208210
cho_iprx_1942_0001_000_0000|20|Institute of Pacific Relations|H. Belshaw|22207729
cho_iprx_1942_0001_000_0000|21|Institute of Pacific Relations|W. T. G. Airey Senior Lecturer in History Auckland University College|22208210
cho_iprx_1942_0001_000_0000|21|Institute of Pacific Relations|Julius Stone Challis Professor of Jurispudence and International Law University of Sydney|14910473
cho_iprx_1942_0001_000_0000|21|Institute of Pacific Relations|H. Belshaw Professor of Economics Auckland University College|22207729
cho_iprx_1942_0001_000_0000|22|Institute of Pacific Relations|F. L. W. Wood|18080513
cho_iprx_1942_0001_000_0000|23|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|24|Institute of Pacific Relations||
cho_iprx_1942_0001_000_0000|25|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|1|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|1|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|2|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|2|Institute of Pacific Relations|L. F. Giblin|22207888
cho_iprx_1945_0001_001_0000|3|Institute of Pacific Relations|L. F. Giblin|22207888
cho_iprx_1945_0001_001_0000|3|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|4|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|4|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|5|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|5|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|6|Institute of Pacific Relations|P. D. Phillips|18058942
cho_iprx_1945_0001_001_0000|6|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|7|Institute of Pacific Relations|P. D. Phillips Lecturer in International Relations, University of Melbourne|18058942
cho_iprx_1945_0001_001_0000|7|Institute of Pacific Relations|W. MacMahon Ball|13684096
cho_iprx_1945_0001_001_0000|8|Institute of Pacific Relations|W. MacMahan Ball Head of the Department of Political Science, University of Melbourne|13684096
cho_iprx_1945_0001_001_0000|8|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|9|Institute of Pacific Relations||
cho_iprx_1945_0001_001_0000|9|Institute of Pacific Relations|Geoffrey Sawer|14940568
