psmid|articleid|title|authors|assetid
cho_book_1955_Ruhm_000_0000|99|Socialist Unity Party Appeal for a German People's Congress for Unity and a Just Peace|Wilhelm Pieck|MPAYPG784864058
cho_book_1955_Ruhm_000_0000|100|Extract from Marshall's Statement Proposing the Adjournment of the London Session of the Council of Foreign Ministers, 25 November - 15 December 1947||FKVSSV367315896
cho_book_1955_Ruhm_000_0000|101|Extracts from a Statement by Bevin concerning the London Session of the Council of Foreign Ministers||MAREUB653804339
cho_book_1955_Ruhm_000_0000|102|British Military Government Ordinance No. 126: Bizonal Economic Administration||OQOZGI093074452
cho_book_1955_Ruhm_000_0000|103|Extract from British Military Government Ordinance No. 127: Establishment of a German High Court for the Combined Economic Area||XNCHBE918232847
cho_book_1955_Ruhm_000_0000|104|Soviet Military Administration Order No. 32: Composition and Powers of the German Economic Commission|V. Sokolovsky|SJQVRX476884579
cho_book_1955_Ruhm_000_0000|105|Extracts from Speech by Otto Grotewohl, Joint Chairman of the Socialist Unity Party, at the Second German People's Congress||LTHVBW373893282
cho_book_1955_Ruhm_000_0000|106|Unanimous Resolution Passed by the Second German People's Congress: Petition for a Plebiscite on German Unity||GZEZBZ168752942
cho_book_1955_Ruhm_000_0000|107|Unanimous Resolution Passed by the Second German People's Congress: Establishment of a German People's Council||SLXKIF442403694
cho_book_1955_Ruhm_000_0000|108|The Election of the People's Council and its Presidium||NBJKUM841636090
cho_book_1955_Ruhm_000_0000|109|Statement by Sokolovsky at the Meeting of the Control Council, 20 March 1948: Soviet Withdrawal from the Council||ACNBBX599345716
cho_book_1955_Ruhm_000_0000|110|Letter from the Presidium of the People's Council to Marshal Sokolovsky and Generals Clay, Robertson, and Koenig on the Subject of the Petition and Plebiscite on German Unity, and Text of the People's Petition||BZUPWV208626434
cho_book_1955_Ruhm_000_0000|111|Communiqué Issued by the London Six- Power Conference, 7 June 1948||CYTCHG877868546
cho_book_1955_Ruhm_000_0000|112|Report on the Result of the People's Petition||NOQRVZ163019183
cho_book_1955_Ruhm_000_0000|113|Statement by Walter Ulbriciit, Chairman of the Economic Committee of the People's Congress, on the Legality of the German People's Council||EVQNGG251436045
cho_book_1955_Ruhm_000_0000|114|Extracts from British Military Government Law No. 61: First Law for Monetary Reform (Currency Law)||IPHDAK668306589
cho_book_1955_Ruhm_000_0000|115|Soviet Military Administration Order No. III on Currency Reform in the Soviet Zone|V. Sokolovsky|PMADFA626521341
cho_book_1955_Ruhm_000_0000|116|Statement by the Foreign Ministers of the USSR, Albania, Bulgaria, Czechoslovakia, Yugoslavia, Poland, Rumania, and Hungary regarding the Decisions of the London Conference on Germany, Adopted on 24 June 1948 at the Conference in Warsaw||UANFQJ682637048
cho_book_1955_Ruhm_000_0000|117|Review by Bevin of Developments in Germany up to the Berlin Blockade||SFHOSP691605876
cho_book_1955_Ruhm_000_0000|118|Soviet Statement on the Withdrawal of the USSR from the Berlin Kommandatura||TWQVEV908334028
cho_book_1955_Ruhm_000_0000|119|The London Documents: Directives regarding the Future Political Organization of Germany, Drafted at the London Conference of the Western Foreign Ministers in June 1948 and Handed to the Ministers President of the Western Zones of Germany by the Military Governors at their Joint Meeting on 1 July 1948||FPCRGG356984141
cho_book_1955_Ruhm_000_0000|120|Extracts from the Economic Co-Operation Agreement between the United States of America and the United States and United Kingdom Occupied Areas in Germany||NTGIXY698848584
cho_book_1955_Ruhm_000_0000|121|Reply of the Ministers President to the Proposals Made by the Military Governors following the London Decisions||QMZNOE194389639
cho_book_1955_Ruhm_000_0000|122|Joint Communiqué Issued after the Third Meeting of the Military Governors and Ministers President of the Three Western Zones||LBDZDM131107665
cho_book_1955_Ruhm_000_0000|123|Statement by the Control Commission for Germany (British Element) regarding Reparations from the Western Zones, Dismantling, and ERP||HESFBH810340447
cho_book_1955_Ruhm_000_0000|124|Three-Power Statement on a Revised Reparations Programme for the Western Zones of Germany||IXFQUR904227005
cho_book_1955_Ruhm_000_0000|125|British Military Government Law No. 75: Reorganization of German Coal and Iron and Steel Industries||JPJVCU429306023
cho_book_1955_Ruhm_000_0000|126|Aide-Memoire concerning the Basic Law Presented by the Military Governors to the President of the Parliamentary Council at Bonn||WIXGNZ265902397
cho_book_1955_Ruhm_000_0000|127|Soviet Military Administration Order No. 183 Expanding the Economic Commission|V. Sokolovsky|VUCBJG420515387
cho_book_1955_Ruhm_000_0000|128|Letter from Sokolovky to Robertson on Developments in Berlin||HPBAIM506408359
cho_book_1955_Ruhm_000_0000|129|The Setting up of the East Berlin Magistrat||EIOUXW587421528
cho_book_1955_Ruhm_000_0000|130|Joint Protest by the Western Military Governors to Sokolovsky concerning Developments in Berlin||UBEAQX694116254
cho_book_1955_Ruhm_000_0000|131|Extract from Letter from the Soviet Kommandatura to the Vice-Chairman of the Berlin City Parliament, Ottomargeschke, Recognizing the Provisional Democratic Magistrat as the only Legal Administration of Berlin||FCWUTW303146013
cho_book_1955_Ruhm_000_0000|132|Declaration by the Western Commandants on the Continued Operation of the Kommandatura||LKMNJK737479772
cho_book_1955_Ruhm_000_0000|133|Statement by Robertson on the Conclusion of the London Ruhr Agreement||SXYUYP451938814
cho_book_1955_Ruhm_000_0000|134|Directive by the Governors of the Three Western Zones on the Organization of the Allied Military Security Board||PPCBHE940054466
cho_book_1955_Ruhm_000_0000|135|Extracts from a Resolution Passed by the First Party Conference, 25-28 January 1949, on the next Tasks of the Socialist Unity Party||BXVBDX278585173
cho_book_1955_Ruhm_000_0000|136|Resolution of the Party Executive on Measures within the Socialist Unity Party Passed by the First Party Conference on 25-28 January 1949||JPBWUE400074834
cho_book_1955_Ruhm_000_0000|137|Statement of the Parliamentary Council Committee of Five on the Federal Character of the Draft Basic Law||BGPOOP031136972
cho_book_1955_Ruhm_000_0000|138|Joint Statement by the British and American Military Governors on Industrial Relations in Germany||FVNUEA920738455
cho_book_1955_Ruhm_000_0000|139|Statement by the Politburo of the Socialist Unity Party: 'Against Aggression - for Support for the Soviet Army'|Wilhelm Pieck|ITQVVY611674479
cho_book_1955_Ruhm_000_0000|140|List of Resolutions Prepared by the Conference of Ministers President at Königstein and Submitted to the Military Governors for Consideration||URFYSS109544471
cho_book_1955_Ruhm_000_0000|141|Six-Power Communique regarding Provisional Rectifications of the Western German Frontier, Issued in Paris||GBQKJT330380840
cho_book_1955_Ruhm_000_0000|142|Memorandum Presented by the Social Democratic Party on Federalistic and Centralistic Elements in the Spd Draft of the Basic Law||MCBIPE643202783
cho_book_1955_Ruhm_000_0000|143|Washington Three-Power Meeting, 6-8 April 1949: Communique concerning the Occupation Statute||CVYKYT082668015
cho_book_1955_Ruhm_000_0000|144|Washington Three-Power Meeting: Draft Occupation Statute Defining the Respective Powers and Responsibilities of the Future German Government and the Allied Control Authority||XEPKSU726559621
cho_book_1955_Ruhm_000_0000|145|Washington Three-Power Meeting: Agreement on Tripartite Controls||YDWPVY592481713
cho_book_1955_Ruhm_000_0000|146|Washington Three-Power Meeting: Message from the Foreign Ministers of the Three Western Occupying Powers to the Military Governors concerning the Basic Law||FCRKLB135574108
cho_book_1955_Ruhm_000_0000|147|Washington Three-Power Meeting: Agreed Minute on Württemberg-Baden Plebiscite||LVTQYW775203379
cho_book_1955_Ruhm_000_0000|148|Washington Three-Power Meeting: Agreement on Prohibited and Limited Industries||RSMZOY822876925
cho_book_1955_Ruhm_000_0000|149|Letter from the Military Governors to the Parliamentary Council Defining the Powers of the Federal Government in the Police Field||QSQGXY731011680
cho_book_1955_Ruhm_000_0000|150|Extracts from a Statement by the United States Department of State concerning a Three-Power Agreement on a Revised German Reparations Programme||SPFYBI952168991
cho_book_1955_Ruhm_000_0000|151|Communication from the Military Governors regarding the Competence of the Parliamentary Council to Draft an Electoral Law||BEBYUQ321224129
cho_book_1955_Ruhm_000_0000|152|Joint Communiqué Issued by the Governments of France, the USSR, the United Kingdom, and the United States on the Lifting of Restrictions between the Four German Zones and Berlin||QAYQPX157755537
cho_book_1955_Ruhm_000_0000|153|Letter from the Military Governors to Dr. Konrad Adenauer, President of the Parliamentary Council, Approving the Basic Law||ZOOOED522552574
cho_book_1955_Ruhm_000_0000|154|Statement by Adenauer Made at the Meeting on 12 May 1949 of the Military Governors, the Representatives of the Parliamentary Council, and the Ministers President||MBUTYT321245260
cho_book_1955_Ruhm_000_0000|155|Letter from the Military Governors to Wilhelm Kaisen, President of the Bremen Senate||JSEGKK811194333
cho_book_1955_Ruhm_000_0000|156|Election Appeal Issued by the Secretariat of the German People's Council||OHYSAY527851284
cho_book_1955_Ruhm_000_0000|157|Results of the Elections for the Third German People's Congress||UZPMJT827775331
cho_book_1955_Ruhm_000_0000|158|US Military Government Law No. 20: Election of Certain Public Servants to the German Federal Parliament||RMIMIA452273851
cho_book_1955_Ruhm_000_0000|159|Agreement on a Revised Internal Procedure for the Allied Kommandatura||IKFWXN345115267
cho_book_1955_Ruhm_000_0000|160|Chapter of the Allied High Commission|Ernest Bevin|VLWPEL191596613
cho_book_1955_Ruhm_000_0000|161|Extract from Four-Power Communiqué Issued at the Conclusion of the Sixth Session of the Council of Foreign Ministers, Paris, 23 May - 20 June 1949||NRXLHI262022209
cho_book_1955_Ruhm_000_0000|162|Control Commission for Germany (British Element): Statement on the Reorganization of the Coal Industry under Law No. 75||PEXKYY329031302
cho_book_1955_Ruhm_000_0000|163|Statement by Churchill on the Origins of the 'Unconditional Surrender' Formula: Extracts from a Debate in the House of Commons||EXPRKB782559075
cho_book_1955_Ruhm_000_0000|164|Politburo Resolution on the Creation of Party Organizations in the Apparatus of the Party and in the Mass Organizations||THXIMW442257918
cho_book_1955_Ruhm_000_0000|165|Reply by Theodor Heuss to the Address of the French High Commissioner Designate, M. Francois-Poncet, Congratulating Him on his Election to the Presidency of the Federal Republic||VYORXT553272146
cho_book_1955_Ruhm_000_0000|166|Allied High Commission Law No. I: Official Gazette of the Allied High Commission||QENFTB847037207
cho_book_1955_Ruhm_000_0000|167|Allied High Commission Law No. 5 for the Safeguarding of the Freedom of the Press, Radio and Other Information Media, Repealing Previous British, American, and French Military Government Legislation Relating to Press, Radio, and Censorship||YRXXNA619691221
cho_book_1955_Ruhm_000_0000|168|Speech by Adenauer, Chancellor of the Federal Republic, at the Ceremony at the Petersberg Marking the Final Stage in the Setting up of the German Federal Republic, the Entry into Force of the Occupation Statute, and the Institution of the Allied High Commission||JUTZEA606890449
cho_book_1955_Ruhm_000_0000|169|Allied High Commission Decision No. I: Revaluation of the Deutsche Mark||HYCWII335538546
cho_book_1955_Ruhm_000_0000|170|Announcement of the Impending Establishment of the Germany Democratic Republic||WHGDBA956621914
cho_book_1955_Ruhm_000_0000|171|Law on the Establishment of the Provisional People's Chamber of the German Democratic Republic||XYFGJR643366253
cho_book_1955_Ruhm_000_0000|172|Statement by General Chuikov, Supreme Chief of the Soviet Military Administration, on the Entry into Force of the Constitution of the German Democratic Republic||XBLTDV908007328
cho_book_1955_Ruhm_000_0000|173|Statement by the United States Secretary of State, Dean Acheson, on the Illegality of the East German Government||KVTEJN115117925
cho_book_1955_Ruhm_000_0000|174|Extracts from the Policy Declaration of Otto Grotewohl, Minister President of the German Democratic Republic||BRRVAA335378082
cho_book_1955_Ruhm_000_0000|175|Message from Stalin to Wilhelm Pieck, President, and Otto Grotewohl, Minister President, of the German Democratic Republic||PRJBVC569064677
cho_book_1955_Ruhm_000_0000|176|Extract from a Statement in the Bundestag by Adenauer||VSYNKN630195852
cho_book_1955_Ruhm_000_0000|177|Statement by Robertson on British Responsibility for the Execution of the Dismantling Programme||ZLYSKU576227673
cho_book_1955_Ruhm_000_0000|178|Communiqué Issued at the Conclusion of the Three-Power Meeting in Paris, 9-10 November 1949||FDTKRC376829928
cho_book_1955_Ruhm_000_0000|179|Statement by General Chuikov on the Creation of the Soviet Control Commission||HFSYRG222034690
cho_book_1955_Ruhm_000_0000|180|Law to Amnesty and to Grant Civil Rights to Former Members and Followers of the Nazi Party and Officers of the Fascist Wehrmacht||XOIHIK275241057
cho_book_1955_Ruhm_000_0000|181|Further Statement by Churchill on the Origins of the 'Unconditional Surrender' Formula||KVAISQ793225887
cho_book_1955_Ruhm_000_0000|182|Protocol of Agreements Reached between the Allied High Commissioners and the Chancellor of the German Federal Republic at the Petersberg|B. H. Robertson|TQTGFV369697226
cho_book_1955_Ruhm_000_0000|183|Regulations pursuant to the Law for the Amnesty and the Granting of Civil Rights to Former Members and Followers of the Nazi Party and Officers of the Fascist Wehrmacht||VLBZOS242031573
cho_book_1955_Ruhm_000_0000|184|Extracts from the Economic Co-Operation Agreement between the United States and the Federal Republic of Germany||PCMVYM074253207
cho_book_1955_Ruhm_000_0000|185|Extract from Allied High Commission Law No. 16, Codifying Previous Allied Legislation on the Elimination of Militarism in Germany||ITTSRY805636724
cho_book_1955_Ruhm_000_0000|186|Draft Agreement for the Establishment of an International Authority for the Ruhr||NEFPJY866256340
cho_book_1955_Ruhm_000_0000|187|Extracts from Resolution on Youth Policy Adopted by the Politburo of the Socialist Unity Party||QFHVLD941792681
cho_book_1955_Ruhm_000_0000|188|Extracts from Law on the Participation of Youth in the Building up of the German Democratic Republic and on the Promotion of Youth at School and at Work, in Sport and in Recreation||DPRWFW383641400
cho_book_1955_Ruhm_000_0000|189|Law for the Establishment of a Ministry of State Security||XJBEXM953734556
cho_book_1955_Ruhm_000_0000|190|Decree on Reparations||XGXKVB680895029
cho_book_1955_Ruhm_000_0000|191|Extracts from the Programme of the National Front of Democratic Germany||AYVJDK064356981
cho_book_1955_Ruhm_000_0000|192|General Convention between the French Republic and the SAAR||SGJDUL691268067
cho_book_1955_Ruhm_000_0000|193|Convention between the French Republic and the SAAR on Economic Union||KUDNPT999541666
cho_book_1955_Ruhm_000_0000|194|Convention between the French Republic and the SAAR on the SAAR Mines||UTUTRU124387390
cho_book_1955_Ruhm_000_0000|195|Statement in the House of Lords by the Parliamentary Under-Secretary of State for Foreign Affairs, Lord Henderson, on the British Government's Attitude towards the SAAR||XGYUAY954898400
cho_book_1955_Ruhm_000_0000|196|Resolution on Improving the Work of the Committees of the National Front, Adopted by the Executive of the Socialist Unity Party||QRFRXV036805454
cho_book_1955_Ruhm_000_0000|197|Resolution on Reparations Adopted by the Politburo||WWSRYV639801631
cho_book_1955_Ruhm_000_0000|198|Declaration on Germany Issued by the Foreign Ministers of Great Britain, the United States, and France after the Conclusion of their London Conference on 11-13 May 1950||VIEDOU812511846
cho_book_1955_Ruhm_000_0000|199|Letter from the Minister President of the German Democratic Republic, Otto Grotewohl, to the Chairman of the Council of Ministers of the USSR, J. V. Stalin, Asking for a Reduction in Reparations||GARGHU690336954
cho_book_1955_Ruhm_000_0000|200|Letter from the Chairman of the Council of Ministers of the USSR, J. V. Stalin, to the Minister President of the German Democratic Republic, OTTO Grotewohl, Reducing Reparations||PEHZRD548484322
cho_book_1955_Ruhm_000_0000|201|Letter of Thanks from the Politburo of the Socialist Unity Party to the Central Committee of the Communist Party of the Soviet Union||JJUUDR739016146
cho_book_1955_Ruhm_000_0000|202|Extracts from Allied High Commission Law No. 27: Reorganization of German Coal and Iron and Steel Industries||EBBIJW089520759
cho_book_1955_Ruhm_000_0000|203|Communiqué of the Information Department of the Provisional Government of the German Democratic Republic concerning a Protocol on Soviet Joint-Stock Companies in the German Democratic Republic||SGDKIX512568625
cho_book_1955_Ruhm_000_0000|204|United States Note to the Government of the USSR regarding German Police in the Soviet Zone||EVNBAQ503337864
cho_book_1955_Ruhm_000_0000|205|Extract from British Note to the Government of the USSR regarding German Police in the Soviet Zone||BBIYCG001994889
cho_book_1955_Ruhm_000_0000|206|Allied High Commission Directive No. 3, Relating to the Negotiation of International Agreements by the Federal, or a Land Government||DXZHNI349370764
cho_book_1955_Ruhm_000_0000|207|Joint Declaration of the Governments of Poland and of the German Democratic Republic on the Demarcation of the German-Polish Frontier|W. Ulbright|SMVFLW613370999
cho_book_1955_Ruhm_000_0000|208|Agreement between the German Democratic Republic and the Republic of Poland regarding the Demarcation of the German-Polish Frontier||VSTLIH419240776
cho_book_1955_Ruhm_000_0000|209|Extract from a Speech by Grotewohl, at Zgorzelec, at the Signing of the German-Polish Frontier Agreement||NPEEMG654019081
cho_book_1955_Ruhm_000_0000|210|Preamble of the Statutes of the Socialist Unity Party Adopted at the Third Party Congress, 20-24 July 1950||AVUZNG804344767
cho_book_1955_Ruhm_000_0000|211|Extract from the Preamble to the Law concerning the Elections to the People's Chamber, the Landtage, Kreistage, and Gemeindevertretungen in the German Democratic Republic on 15 October 1950||NXSOPO450091421
cho_book_1955_Ruhm_000_0000|212|Allied High Commission Law No. 35: Dispersal of Assets of I. G. Farbenindustrie||RFSXUV289350520
cho_book_1955_Ruhm_000_0000|213|Extracts from Speech Made by the British High Commissioner, Sir Ivone Kirkpatrick, at Hamburg||XSRLAZ439135655
cho_book_1955_Ruhm_000_0000|214|Kommandatura Letter Approving the Berlin Constitution of 1950||MNBSDM782054945
cho_book_1955_Ruhm_000_0000|215|Statement Issued by the Western Commandants concerning the Berlin Constitution of 1950||KCDUWO198696610
cho_book_1955_Ruhm_000_0000|216|Extract from the Statutes of the Federation of Free German Trade Unions, Adopted at its Third Congress, 30 August - 3 September 1950||GGEGTH407926977
cho_book_1955_Ruhm_000_0000|217|Allied High Commission Regulations Nos. 1 and 2: Liquidation of Iron and Steel Enterprises, under Law No. 27 (Reorganization of German Coal and Iron and Steel Industries)||TACPCL486939704
cho_book_1955_Ruhm_000_0000|218|Extract from Communiqué Issued by the Foreign Ministers of Great Britain, the United States, and France at the Conclusion of their New York Meetings||JUWXYN838669304
cho_book_1955_Ruhm_000_0000|219|Announcement by the Office of Information of the German Democratic Republic of the Inclusion of the Republic in the Council for Mutual Economic Aid||SDMVOA648809131
cho_book_1955_Ruhm_000_0000|220|Soviet Reply to the United States Note of 23 May 1950 regarding the German Police in the Soviet Zone||KRIUTY793654194
cho_book_1955_Ruhm_000_0000|221|Statement Issued by the Foreign Ministers of the USSR, the German Democratic Republic, Poland, Czechoslovakia, Hungary, Rumania and Bulgaria, and the Albanian Minister in Moscow, at a Meeting in Prague||OIJLJV927429392
cho_book_1955_Ruhm_000_0000|222|Letter from the Chairman of the High Commission to the Federal Chancellor on Agreement on Certain External Debts||RNFJSP654998605
cho_book_1955_Ruhm_000_0000|223|Letter from the Chairman of the High Commission Requesting an Assurance by the Federal Government on the Equitable Apportionment of Raw Materials||IUWQBT296356114
cho_book_1955_Ruhm_000_0000|224|Statement by Acheson, on the Prague Resolutions||SJXALU405975135
cho_book_1955_Ruhm_000_0000|225|Note from the Soviet Government to the British Government Proposing a Meeting of the Council of Foreign Ministers to Discuss the Demilitarization of Germany||ASJZFE293730245
cho_book_1955_Ruhm_000_0000|226|Law for the Defence of Peace||PEZBGP112319420
cho_book_1955_Ruhm_000_0000|227|Extracts from a Note from the Soviet Government to the British Government, Protesting against the Rearmament of Western Germany||YHGKSN564360797
cho_book_1955_Ruhm_000_0000|228|Communiqué Issued by the North Atlantic Council on the Conclusion of their Brussels Meeting||LPKQAQ666845573
cho_book_1955_Ruhm_000_0000|229|Statement Issued by the Foreign Ministers of the Three Powers Occupying Western Germany, after their Brussels Discussions||KWNAQB048318208
cho_book_1955_Ruhm_000_0000|230|Allied High Commission Statement on Forthcoming Conversations regarding a German Defence Contribution||SHHCFB407531592
cho_book_1955_Ruhm_000_0000|231|British Note to the Soviet Government, Replying to the Soviet Note of 3 November 1950 on Demilitarization||XQVKNL508259222
cho_book_1955_Ruhm_000_0000|232|Allied High Commission Regulation No. 14: Arming of Federal Law-Enforcing Agencies, under Law No. 24 (Control of Certain Articles, Products, Installations, and Equipment)||YJLJXF226468367
cho_book_1955_Ruhm_000_0000|233|Assurance by the Federal Chancellor on German External Debts|Adenauer|HWEYFZ014166005
cho_book_1955_Ruhm_000_0000|234|Reply by the Western High Commissioners, on behalf of their Governments, to the Federal, Chancellor's Assurance on External Debts|A. Francois-Poncet|HRUJIZ785397585
cho_book_1955_Ruhm_000_0000|235|Assurance by the Federal Chancellor on the Equitable Apportionment of Materials, Products, and Services|Adenauer|APXFIB736256926
cho_book_1955_Ruhm_000_0000|236|Allied High Commission Decision No. 10: Programme for the Revision of Occupation Controls||RJKUQG751479352
cho_book_1955_Ruhm_000_0000|237|Allied High Commission: First Instrument of Revision of the Occupation Statute||GQIAGF858777455
cho_book_1955_Ruhm_000_0000|238|Allied High Commission Decision No. 11: Competence of the Federal Government in the Field of Foreign Affairs||IMAJVW396176451
cho_book_1955_Ruhm_000_0000|239|Allied High Commission Directive No. 4 (Revised): Notification by the Federal and Land Governments pursuant to Paragraph 4 of the Occupation Statute (Revised)||LZTETL474872651
cho_book_1955_Ruhm_000_0000|240|Resolution Adopted by the Central Committee of the Socialist Unity Party: The Fight against Formalism in Art and Literature and for a Progressive German Culture||WNMKZX654962543
cho_book_1955_Ruhm_000_0000|241|Allied High Commission Directive No. 6: Treaties Concluded by the Former German Reich||ULAHYX550651082
cho_book_1955_Ruhm_000_0000|242|Extract from Address by John J. McCloy, United States High Commissioner in Germany||ONCCJN363470110
cho_book_1955_Ruhm_000_0000|243|Extracts from the Report of the Inter-Allied Reparations Agency to its Member Governments||EUDKFC979358415
cho_book_1955_Ruhm_000_0000|244|Statement by the Foreign Secretary, Herbert Morrison, on the Termination of a State of War with Germany||PCPBJR370405282
cho_book_1955_Ruhm_000_0000|245|Extract from a Letter from President Truman to the Vice-President, Alben W. Barkley, and the Speaker of the House, Sam Rayburn, Proposing that Congress End the State of War with Germany||XKKFSX247335208
cho_book_1955_Ruhm_000_0000|246|Declaration Issued by the United States, British, and French Foreign Ministers after their Washington Meetings||UWYGXL716064153
cho_book_1955_Ruhm_000_0000|247|Statement on West German Sovereignty Issued by the Three Western Foreign Ministers and the Federal Chancellor after their Meeting in Paris||FPUNAM191658040
cho_book_1955_Ruhm_000_0000|248|Law on the Further Democratization of the Structure and Methods of Works of the Organs of State in the Länder of the German Democratic Republic||UGZEVE957718293
cho_book_1955_Ruhm_000_0000|249|Decree on the Establishment of the 'Society for Sport and Technology'||PCZIUD010801687
cho_book_1955_Ruhm_000_0000|250|Extracts from the Resolution Adopted at the Second Meeting of the Central Council of the Free German Youth at Halle, 14-16 August 1952||DDFQRO242070091
cho_book_1955_Ruhm_000_0000|251|Announcement of the Appointment of a Soviet High Commissioner||NOSKZA632331934
cho_book_1955_Ruhm_000_0000|252|Communiqué of the Politburo of the Socialist Unity Party||CKBDZJ606156950
cho_book_1955_Ruhm_000_0000|253|Communiqué on the Meeting of the Council of Ministers of the German Democratic Republic on 11 June 1953||ZJVCBU073692990
cho_book_1955_Ruhm_000_0000|254|Statement by the Government of the German Democratic Republic regarding the Berlin Riots||MRUCTY591890208
cho_book_1955_Ruhm_000_0000|255|Further Statement by the Government of the German Democratic Republic on the Berlin Riots||HKFXSA496273124
cho_book_1955_Ruhm_000_0000|256|Order of the Military Commandant of the Soviet Sector of Berlin Imposing a State of Emergency in the Soviet Sector||BEEVMX706077462
cho_book_1955_Ruhm_000_0000|257|Joint Communiqué on Negotiations between the Soviet Government and the Government Delegation of the German Democratic Republic, 20-22 August 1953||CNRUIJ007427197
cho_book_1955_Ruhm_000_0000|258|Protocol concerning the Ending of German Reparations Payments and concerning Other Measures to Ease the Financial and Economic Obligations of the German Democratic Republic Connected with the Consequences of the War|V. Molotov|PLUCTV353682024
cho_book_1955_Ruhm_000_0000|259|Communiqué of the Soviet-German Joint Commission on the Return of the Last Soviet Joint Stock Companies||QULKLA207765859
cho_book_1955_Ruhm_000_0000|260|Statement by the Soviet Government on the Relations between the Soviet Union and the German Democratic Republic||ERGSZH766350134
cho_book_1955_Ruhm_000_0000|261|Statement by the Government of the German Democratic Republic concerning Sovereignty||TZHUBL110465259
cho_book_1955_Ruhm_000_0000|262|Statement by the Council of Ministers of the USSR on the Repeal of Soviet Military Administration and Soviet Control Commission Legislation||UKAGXX174851683
cho_book_1955_Ruhm_000_0000|263|Final Act of the Nine-Power Conference Held in London 28 September - 3 October 1954||SOHGBK026880038
cho_book_1955_Ruhm_000_0000|264|Agreement between the Governments of the Federal Republic and the French Republic on the SAAR Statute||ICTKMC048778632
cho_book_1955_Ruhm_000_0000|265|Documents Agreed on by the Conference of Ministers Held in Paris 20-23 October 1954||GAJVNP061246447
cho_book_1955_Ruhm_000_0000|266|Documents Agreed on by the Conference of Ministers Held in Paris 20-23 October 1954||ZZKVQW551031056
cho_book_1955_Ruhm_000_0000|267|2. Amendments to the Convention on Relations between the Three Western Powers and the Federal Republic||MLCCWW947384246
cho_book_1955_Ruhm_000_0000|268|Letter from the Federal Chancellor to the Secretary of State for Foreign Affairs on the Rights of a Military Commander to Protect his Forces|Adenauer|SIBKNS179410113
cho_book_1955_Ruhm_000_0000|269|4.(a) Letter from the Federal Chancellor to the United Kingdom High Commissioner for Germany on Cartel Policy||TNGPOI931859781
cho_book_1955_Ruhm_000_0000|270|(b) Reply by the United Kingdom High Commissioner|F. R. Hoyer Millar|DJRECB028579296
cho_book_1955_Ruhm_000_0000|271|5.(a) Letter from the United Kingdom High Commissioner to the Federal Chancellor on Facilities for Information about Compensation for Victims of Nazi Persecution||JENEQT908678105
cho_book_1955_Ruhm_000_0000|272|(b) Reply by the Federal Chancellor||LTCYVA014410662
cho_book_1955_Ruhm_000_0000|273|6.(a) Letter from the United Kingdom High Commissioner to the Federal Chancellor on Civil Aviation||OCFJCV739354502
cho_book_1955_Ruhm_000_0000|274|(b) Reply by the Federal Chancellor|Adenauer|PINIDS847420790
cho_book_1955_Ruhm_000_0000|275|7. Letter from the Federal Chancellor to the Secretary of State for Foreign Affairs: Affirmation of Letters Exchanged in 1952||CZQDLK049957312
cho_book_1955_Ruhm_000_0000|276|8. Three-Power Declaration on Berlin||ZQFJHA336251726
cho_book_1955_Ruhm_000_0000|277|9. Convention on the Presence of Foreign Forces in the Federal Republic||OESPIU490225767
cho_book_1955_Ruhm_000_0000|278|10. Declaration Inviting the Federal Republic of Germany and Italy to Accede to the Brussels Treaty||EBWBYJ763756817
cho_book_1955_Ruhm_000_0000|279|11. Extract from Protocol I Modifying and Completing the Brussels Treaty||FZVVFX721582043
cho_book_1955_Ruhm_000_0000|280|12. Extract from Protocol II On Forces of Western European Union||SYZPDB329886432
cho_book_1955_Ruhm_000_0000|281|13. Extract from Protocol III On the Control of Armaments||URHLYN991014233
cho_book_1955_Ruhm_000_0000|282|14. Protocol to the North Atlantic Treaty on the Accession of the Federal Republic of Germany||ZBUGMI297005457
cho_book_1955_Ruhm_000_0000|283|15. Note on Financial Arrangements||FSNNHF898760620
cho_book_1955_Ruhm_000_0000|284|Sources||CZSXOU278925665
cho_book_1955_Ruhm_000_0000|285|Index||RLYPIW524162945
cho_book_1955_Ruhm_000_0000|286|Back Matter||IVKGHN094460959
cho_book_1956_0000_003_0000|1|Front Matter||VUSMQH553773293
cho_book_1956_0000_003_0000|2|Title Page||DRHUTX751122693
cho_book_1956_0000_003_0000|3|Contents||EBGFTP943728482
cho_book_1956_0000_003_0000|4|Preface||ILSYFO635410113
cho_book_1956_0000_003_0000|5|Introduction|Marshal Sir John Slessor|REJXBM579758428
cho_book_1956_0000_003_0000|6|I The Manila Treaty||WPHYQK889773903
cho_book_1956_0000_003_0000|7|II The Signatories and their Policies||DDSLTW362195782
cho_book_1956_0000_003_0000|8|III Western Interests in South East Asia||HGOPVJ803603806
cho_book_1956_0000_003_0000|9|IV Indochina||FXHSTM123389861
cho_book_1956_0000_003_0000|10|V Chinese Policy||DKEMZG989991316
cho_book_1956_0000_003_0000|11|VI China and the Chinese Overseas||KKYHNS884837017
cho_book_1956_0000_003_0000|12|VII The Asian Neutrals||JQKFHZ818663098
cho_book_1956_0000_003_0000|13|VIII The Bandung Conference||ZSQJEA142239403
